variable,col1
gk_reflexes,0.387784525909
crossing,0.319995401039
gk_positioning,0.309408797928
gk_diving,0.268862247065
strength,0.161638819806
balance,0.11770942662
stamina,0.104878384679
reactions,0.0873176425235
gk_handling,0.0751958300394
jumping,0.0265306434699
gk_kicking,0.0136803362813
vision,0.0121161598998
sprint_speed,0.0102270968391
finishing,0.00899889054634
volleys,0.00882316538986
heading_accuracy,0.00787350732119
free_kick_accuracy,0.00754194815255
long_shots,0.00717579224189
aggression,0.00663266086749
dribbling,0.00638344512714
shot_power,0.00638344512714
positioning,0.00638344512714
curve,0.00551452862568
standing_tackle,0.00551452862568
acceleration,0.00534765631362
short_passing,0.0047685236389
interceptions,0.0047685236389
long_passing,0.00451911059576
sliding_tackle,0.00451911059576
ball_control,0.00247393374331
marking,0.000878388076095
penalties,9.91848916453e-05
agility,5.48992547559e-05
