name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Riccardo Montolivo,79.0,76.33,59.56,59.56,84.0,75.56,72.78,78.33,76.67,86.56,83.44,54.44,60.0,68.89,72.22,72.0,82.33,60.0,72.0,70.11,83.0,75.33,74.33,63.89,83.33,76.67,57.67,69.0,66.11,2.11,4.11,2.11,2.11,4.11,mid
Cristian Zapata,76.5,50.62,20.38,76.5,55.12,22.12,45.25,37.25,24.12,60.62,50.5,66.88,76.0,58.0,60.75,58.0,59.25,82.25,68.0,84.25,28.12,78.5,80.0,34.25,37.75,38.12,80.38,82.62,80.62,2.25,4.25,2.25,4.25,2.25,def
Alex,80.57,32.0,40.0,80.29,60.29,36.0,50.86,47.0,70.0,62.57,58.29,50.29,55.0,44.71,70.71,43.0,88.14,84.57,62.71,90.29,76.14,80.43,84.29,25.14,35.0,75.0,82.86,82.86,80.29,9.0,6.0,6.0,14.0,11.0,def
Kevin-Prince Boateng,79.14,75.43,75.86,77.43,80.43,85.14,80.0,79.57,70.29,74.71,83.14,76.43,77.0,77.71,81.0,68.0,85.43,85.0,76.0,83.43,81.71,89.57,69.57,79.71,77.0,66.29,60.29,74.71,73.43,5.29,10.29,14.29,15.29,5.29,mid
Phillippe Mexes,76.89,42.33,40.44,78.33,64.33,66.33,56.33,46.56,38.33,68.33,68.33,69.67,71.33,68.0,49.56,58.0,68.11,88.0,64.0,82.0,45.33,86.22,76.22,38.22,45.22,56.33,76.89,81.0,80.78,2.33,2.33,2.33,4.33,4.33,def
Nigel de Jong,79.78,59.0,39.0,61.33,77.78,53.0,65.0,59.0,50.0,76.89,76.89,74.0,68.0,72.0,77.11,86.0,71.0,78.78,81.44,82.78,56.0,88.0,85.78,57.67,69.0,58.0,73.11,80.56,82.56,2.0,4.0,2.0,2.0,4.0,mid
Antonio Nocerino,74.75,71.0,64.25,66.5,76.25,73.0,72.5,65.75,59.5,73.5,74.5,77.0,73.5,77.5,74.0,82.0,79.5,75.25,86.75,75.0,77.0,84.25,73.5,73.25,72.0,73.5,69.75,73.5,78.5,4.5,14.5,13.5,5.5,6.5,mid
Ignazio Abate,76.29,76.43,38.29,66.29,72.43,50.86,76.43,67.43,46.0,68.43,74.43,89.71,94.0,78.14,70.71,74.0,67.43,76.0,90.29,74.0,60.29,80.43,70.43,68.86,49.29,47.43,71.43,77.14,77.43,2.43,2.43,4.43,2.43,2.43,def
Alessio Cerci,78.27,79.91,72.45,64.09,78.27,73.82,84.27,85.64,78.0,72.27,83.91,84.18,87.64,80.0,72.64,78.0,78.18,66.18,71.45,76.18,79.91,65.64,40.18,77.18,76.82,78.82,24.0,31.0,24.0,8.18,13.18,6.18,11.18,8.18,for
Diego Lopez,81.4,19.4,19.8,19.0,28.0,20.6,19.4,19.0,19.4,23.0,23.0,34.0,52.0,48.0,76.2,47.0,25.0,68.0,42.0,75.0,19.4,36.0,21.4,19.4,36.2,27.0,20.6,20.2,20.6,80.2,78.4,77.4,85.4,81.4,gk
Mbaye Niang,73.29,66.43,64.29,60.57,71.43,71.43,83.43,68.43,58.57,54.43,80.57,82.86,88.0,84.0,64.0,69.29,79.14,69.0,68.0,75.0,72.57,49.43,29.43,68.86,63.43,69.71,21.43,22.0,22.29,3.43,5.43,3.43,3.43,3.43,for
Luca Antonelli,74.6,76.6,62.2,68.6,73.6,42.2,74.4,66.2,39.8,67.6,74.8,78.2,78.6,76.0,73.4,61.4,65.8,73.0,79.0,76.4,50.2,75.0,72.6,71.8,66.2,50.2,72.0,76.2,77.2,5.2,10.2,10.2,13.2,4.2,def
Luiz Adriano,78.83,58.5,82.5,77.67,69.17,79.5,76.5,73.83,41.5,43.83,79.5,78.0,78.0,77.17,72.67,69.0,77.5,82.0,73.0,77.33,78.17,36.67,23.5,84.5,60.83,79.5,23.5,27.5,22.5,15.5,9.5,9.5,8.5,11.5,for
Andrea Poli,76.12,69.38,61.75,60.25,79.25,68.5,76.38,73.25,69.5,76.5,79.12,76.0,76.0,76.0,76.62,74.0,69.5,68.0,80.38,72.0,71.5,76.38,74.62,71.38,77.38,67.5,59.25,69.75,71.75,4.5,4.5,4.5,4.5,4.5,mid
Juraj Kucka,75.75,69.75,63.75,73.75,77.75,70.0,74.75,67.75,69.75,73.75,77.75,65.25,67.5,74.0,75.5,50.0,84.75,78.0,85.0,90.0,78.5,86.5,75.75,71.75,73.0,70.75,69.25,78.5,75.75,13.75,7.75,8.75,14.75,7.75,mid
Keisuke Honda,77.12,78.25,66.25,74.0,82.12,73.25,78.25,87.25,83.25,80.38,84.25,76.0,76.0,75.12,59.38,71.5,82.88,84.0,78.0,68.0,80.12,56.25,48.38,70.88,78.5,75.25,44.12,52.12,52.12,2.25,2.25,4.25,4.25,2.25,mid
Mario Balotelli,80.29,65.43,78.86,71.0,72.57,79.71,81.57,79.43,75.0,49.43,84.43,76.86,78.29,77.0,66.86,54.0,85.0,72.43,70.86,85.0,76.0,69.0,32.0,77.43,70.57,92.0,24.0,24.0,24.0,2.0,2.0,2.0,4.0,2.0,for
Giacomo Bonaventura,77.89,78.56,72.56,60.44,80.44,70.44,80.56,76.56,69.22,75.44,82.44,82.0,79.0,76.11,75.67,75.89,80.44,66.0,82.44,68.0,80.0,73.11,68.0,74.89,76.11,66.56,51.22,65.0,67.22,9.44,13.44,6.44,14.44,13.44,for
Andrea Bertolacci,76.0,72.5,70.75,67.75,78.25,68.0,76.0,68.75,63.75,76.25,78.25,76.0,74.5,79.0,75.25,74.0,79.0,66.0,79.0,72.25,78.5,74.25,70.25,74.75,75.0,55.75,58.0,71.25,69.75,6.75,7.75,6.75,6.75,8.75,mid
Carlos Bacca,81.67,60.67,85.0,71.33,72.0,82.0,80.0,73.33,58.67,51.33,79.0,84.0,82.0,82.67,82.0,71.33,81.0,75.33,72.67,80.67,79.33,70.67,34.0,85.0,66.0,79.0,16.33,19.0,17.67,12.0,12.0,8.0,5.0,8.0,for
