variable,col1
gk_diving,0.325637753271
gk_positioning,0.2924626649
aggression,0.25324790249
gk_reflexes,0.226276083794
agility,0.187698990884
long_passing,0.171902413287
sprint_speed,0.167737722724
strength,0.144278287307
short_passing,0.140893984005
reactions,0.135176175859
acceleration,0.125704173844
jumping,0.112743786509
gk_handling,0.0769368956094
shot_power,0.0680577149333
sliding_tackle,0.0553788136946
long_shots,0.0489359388629
crossing,0.0462856660766
ball_control,0.0457086063821
free_kick_accuracy,0.045432665202
volleys,0.0446216572823
standing_tackle,0.0411404178051
stamina,0.0349873310112
positioning,0.0323206286251
interceptions,0.0320693455026
curve,0.0291181771635
vision,0.0269267377171
marking,0.0249261425016
dribbling,0.0219666653104
gk_kicking,0.0187267891062
balance,0.0088816594801
heading_accuracy,0.00837295891499
finishing,0.0028586061756
penalties,0.00258664376928
