name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Miranda,84.0,48.0,43.0,86.0,64.0,51.0,51.33,32.0,39.0,65.0,64.67,74.0,77.0,67.0,75.0,58.0,70.0,86.0,69.67,80.0,41.0,88.0,83.0,43.0,53.0,49.0,86.0,87.0,87.0,12.0,6.0,10.0,13.0,12.0,def
Juan Pablo Carrizo,73.5,18.5,17.5,18.5,32.5,18.0,19.0,18.0,19.0,31.5,28.0,59.0,48.0,56.0,70.5,60.0,28.5,75.0,31.0,65.0,18.0,24.5,22.5,20.0,42.0,25.0,19.5,18.5,18.0,76.5,71.5,71.5,72.5,76.5,gk
Rodrigo Palacio,80.33,75.17,85.0,79.83,79.0,79.0,83.0,82.83,69.67,65.0,86.0,85.17,83.0,83.0,79.0,83.0,73.0,79.0,78.0,61.0,66.0,80.33,36.0,86.0,77.67,83.0,30.33,38.5,34.67,17.0,14.0,17.0,17.0,17.0,for
Felipe Melo,79.29,67.14,63.29,84.71,79.57,66.57,73.57,71.29,68.43,78.43,75.14,73.43,77.0,73.86,77.29,63.86,83.86,84.0,79.0,86.0,75.29,91.0,76.43,70.57,73.71,73.29,75.86,79.71,78.71,11.29,7.29,12.29,11.29,5.29,mid
Jonathan Biabiany,78.0,78.0,66.0,53.0,73.0,68.0,84.0,72.0,56.0,59.0,80.0,94.0,94.0,86.0,74.0,80.0,74.0,64.0,76.0,65.0,57.0,55.0,24.0,79.0,66.0,65.0,20.0,30.0,30.0,11.0,5.0,9.0,6.0,5.0,for
Fredy Guarin,78.7,74.7,70.2,67.2,81.2,74.2,83.5,72.2,81.1,75.7,81.5,79.3,77.1,79.0,76.6,73.8,91.2,77.0,85.5,88.7,88.2,84.9,71.5,74.8,78.4,73.2,61.9,76.1,76.7,11.2,12.2,12.2,14.2,12.2,mid
Samir Handanovic,83.25,18.5,17.5,17.5,33.0,18.5,21.5,18.5,19.5,34.0,25.5,54.0,57.0,42.0,84.25,36.0,29.0,78.0,41.0,65.0,22.0,25.0,20.0,20.5,33.0,23.0,21.0,17.5,19.0,87.0,79.75,65.0,85.75,85.75,gk
Gary Medel,80.0,58.27,34.0,63.73,78.09,61.73,65.0,40.0,51.91,75.91,73.45,77.0,76.0,64.64,81.27,89.82,70.91,89.45,91.73,83.82,60.09,91.27,85.0,52.55,67.0,62.0,77.64,83.18,80.82,14.0,7.0,9.0,6.0,6.0,mid
Stevan Jovetic,81.0,72.0,81.0,76.0,82.0,81.0,85.0,84.0,72.0,73.0,82.0,77.0,78.6,83.0,83.0,62.0,83.0,71.2,75.0,74.0,80.0,50.0,30.0,81.0,80.0,84.0,27.0,40.8,34.0,9.0,7.0,5.0,9.0,10.0,for
Yuto Nagatomo,73.0,77.0,45.38,58.38,67.12,61.38,71.0,67.38,51.38,63.62,72.75,89.62,85.0,91.0,69.38,91.0,70.38,79.0,90.25,55.75,52.75,72.62,73.12,68.25,60.38,43.38,72.12,74.0,72.38,11.38,12.38,7.38,12.38,14.38,def
Danilo D'Ambrosio,71.78,74.0,47.33,62.0,66.11,53.33,69.11,63.33,51.33,61.56,68.89,79.0,79.0,75.0,71.67,70.0,72.33,75.0,81.89,73.22,55.33,75.33,72.44,59.33,49.89,49.33,74.0,75.67,74.89,8.33,9.33,14.33,12.33,14.33,def
Davide Santon,75.33,77.33,45.5,66.5,75.0,56.5,77.67,73.5,42.5,71.5,74.33,75.0,80.0,68.0,73.5,52.5,73.5,74.0,84.33,75.0,67.5,75.33,74.0,62.5,65.17,56.5,74.0,76.33,75.5,14.5,9.5,14.5,13.5,7.5,def
Adem Ljajic,78.33,71.33,76.0,47.67,76.33,73.67,81.67,79.67,81.0,73.33,83.67,82.0,79.0,82.0,69.67,73.67,78.33,68.0,68.0,64.0,80.67,44.33,32.67,75.0,78.67,77.67,22.67,34.67,34.67,5.67,13.67,6.67,5.67,11.67,for
Ivan Perisic,81.0,83.0,78.0,80.0,79.0,85.0,80.0,76.0,76.0,76.0,80.0,83.0,78.0,74.0,80.0,67.0,83.0,83.0,77.0,75.0,82.0,67.0,52.0,81.0,79.0,76.0,26.0,41.0,39.0,6.0,7.0,10.0,9.0,6.0,for
Juan,77.18,58.45,22.73,72.55,55.18,21.36,58.73,49.27,35.45,54.27,54.27,79.0,80.64,62.0,73.64,59.0,61.45,91.45,79.0,84.0,35.0,88.36,82.09,38.0,30.45,36.45,80.27,82.0,78.0,11.45,10.45,6.45,7.45,13.45,def
Marcelo Brozovic,72.2,68.4,59.6,52.2,72.6,51.2,73.2,59.8,72.4,77.2,76.4,73.8,68.0,75.0,64.8,69.4,73.6,63.8,79.0,61.6,71.8,75.2,66.6,66.4,74.4,68.4,59.4,65.2,69.8,7.4,7.4,14.4,10.4,7.4,mid
Martin Montoya,77.67,78.0,23.5,60.5,77.5,65.5,72.5,76.5,54.5,74.5,78.5,85.0,88.0,79.0,74.5,83.0,82.5,78.0,88.0,69.0,68.5,79.17,77.83,62.5,58.5,49.5,74.0,75.5,78.67,5.5,14.5,15.5,7.5,7.5,def
Geoffrey Kondogbia,76.8,57.2,46.6,69.4,79.4,45.4,74.6,62.4,59.4,76.0,76.0,66.0,66.0,61.6,73.4,55.0,84.2,75.6,84.6,88.6,64.4,69.6,79.0,66.2,73.2,44.4,66.0,82.4,74.4,14.4,9.4,9.4,7.4,9.4,mid
Mauro Icardi,77.9,44.5,84.5,77.0,66.1,70.5,69.5,58.5,44.5,51.4,75.5,77.6,77.8,75.9,75.5,76.0,77.5,89.5,67.7,75.0,66.4,51.0,21.9,84.7,57.5,74.1,21.8,23.0,23.0,12.5,8.5,4.5,6.5,8.5,for
Jeison Murillo,77.33,44.17,23.0,82.83,61.67,43.83,53.83,37.83,25.83,59.67,62.83,64.5,73.0,75.0,71.17,67.0,67.83,86.0,74.0,78.0,15.0,76.67,76.5,44.83,49.83,45.83,78.0,79.83,83.83,13.83,12.83,7.83,10.83,13.83,def
Alex Telles,73.73,77.0,58.64,65.36,71.82,65.45,77.09,77.18,72.18,65.09,75.91,85.45,83.91,83.09,77.36,68.73,76.73,80.55,82.0,61.55,73.09,66.18,74.0,71.55,66.27,68.09,71.0,72.09,69.18,12.18,7.18,11.18,10.18,13.18,def
Assane Demoya Gnoukouri,63.5,57.75,44.5,64.5,69.75,49.5,64.5,52.0,45.5,67.75,68.0,65.25,66.25,59.0,58.0,70.0,62.5,65.5,67.0,50.5,46.0,65.5,59.75,60.5,60.75,50.5,54.0,64.0,62.0,11.5,6.5,6.5,11.5,6.5,mid
