name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Alberto Gilardino,73.75,51.0,77.5,80.25,71.25,76.25,69.75,73.0,53.5,40.5,75.0,61.75,62.0,69.0,73.75,59.75,71.0,79.25,61.25,75.0,58.0,47.0,22.0,81.25,65.5,74.0,19.0,30.88,25.0,8.0,12.0,6.0,7.0,10.0,for
Enzo Maresca,72.6,69.6,42.2,61.6,78.8,66.4,68.6,72.4,78.4,78.4,76.0,43.8,34.2,54.0,72.8,70.2,72.6,32.0,50.8,66.0,74.2,68.2,67.4,69.6,78.2,69.4,54.6,63.4,58.2,9.4,10.4,11.4,7.4,11.4,mid
Stefano Sorrentino,76.5,18.0,17.5,17.5,35.5,21.5,18.5,19.5,18.0,33.5,24.5,33.0,41.0,52.0,70.5,48.0,30.5,73.0,28.0,64.0,19.0,21.5,24.5,17.5,29.5,24.5,18.0,17.5,19.0,78.5,74.5,62.5,80.5,78.5,gk
Roberto Vitiello,72.2,62.6,46.2,65.4,64.6,47.2,60.2,42.2,31.2,57.6,62.2,68.0,64.0,69.0,70.6,72.4,52.2,66.8,42.0,67.2,43.2,75.6,74.4,47.4,47.2,33.2,76.6,77.4,76.8,8.2,6.2,5.2,5.2,5.2,def
Luca Rigoni,74.5,64.5,57.5,68.5,76.5,59.5,66.5,48.5,58.5,76.5,74.5,64.0,64.0,62.0,74.5,58.0,78.5,72.0,80.0,72.0,74.5,82.5,76.5,68.5,74.5,50.5,66.5,74.5,74.5,14.5,9.5,13.5,10.5,5.5,for
Michel Morganella,68.14,70.43,31.43,60.43,65.43,51.43,68.29,73.43,53.43,64.71,68.29,75.0,79.14,65.0,74.14,68.0,63.43,70.0,86.0,72.0,58.43,76.14,68.14,60.43,58.71,55.43,68.14,74.14,74.14,13.43,12.43,5.43,8.43,7.43,mid
Mate Jajalo,70.86,64.14,56.14,64.43,73.86,58.14,71.29,68.71,70.71,73.57,75.43,57.14,63.71,68.57,69.86,68.57,72.14,68.0,72.86,72.29,66.14,71.57,70.71,63.43,70.43,69.0,59.0,67.0,65.0,8.43,12.43,5.43,6.43,11.43,mid
Giancarlo Gonzalez,76.0,32.6,39.6,72.6,66.6,37.6,52.6,44.6,21.6,66.6,65.6,79.0,71.4,59.0,78.6,61.0,67.6,72.0,74.0,69.0,40.6,78.6,78.6,36.6,44.6,34.6,79.8,79.8,77.8,8.6,9.6,9.6,14.6,11.6,def
Abdelhamid El Kaoutari,72.0,64.25,23.0,65.25,63.25,23.25,50.25,22.25,22.25,56.75,63.25,68.0,66.0,50.0,67.25,59.0,58.25,73.0,64.0,74.0,37.25,84.25,71.25,47.25,51.25,31.25,72.25,74.0,75.75,8.25,10.25,9.25,7.25,8.25,def
Simone Colombi,67.5,19.5,20.0,21.5,35.5,18.5,17.5,20.5,19.5,34.5,23.5,45.0,35.0,61.0,62.5,36.0,28.5,79.0,43.0,43.0,18.5,25.5,22.5,19.5,29.5,23.5,18.0,18.0,19.5,70.5,64.5,52.5,64.5,76.5,gk
Andrea Rispoli,65.25,65.08,47.25,57.92,59.92,38.25,59.92,59.25,38.25,57.92,64.42,76.5,79.17,68.33,65.92,54.0,61.25,75.83,82.5,75.83,54.25,73.75,66.58,57.42,48.92,34.25,64.75,70.75,70.75,14.25,9.25,13.25,8.25,11.25,mid
Sinisa Andjelkovic,72.4,40.0,24.2,68.8,54.4,36.2,44.4,38.2,30.2,50.0,54.0,63.8,68.0,50.2,69.6,52.0,64.2,72.4,58.2,80.2,57.2,73.0,73.8,29.4,30.0,35.2,76.4,76.8,74.4,9.2,8.2,11.2,12.2,4.2,def
Thiago Cionek,68.8,34.4,21.4,61.4,45.4,33.4,45.4,30.4,24.4,51.4,55.4,70.0,74.0,65.0,61.4,60.0,30.4,87.4,75.8,82.0,25.4,67.4,70.4,29.4,35.4,38.4,71.6,70.4,70.2,5.4,7.4,7.4,8.4,15.4,def
Aljaz Struna,64.4,57.2,23.4,69.6,55.6,24.4,50.4,41.4,40.4,49.0,54.4,66.0,68.0,62.0,58.6,49.0,55.4,74.0,78.0,83.0,47.4,68.2,58.6,33.4,32.4,47.4,66.0,69.2,69.6,11.4,10.4,5.4,5.4,5.4,def
Aleksandar Trajkovski,66.33,64.5,66.33,58.33,66.0,65.5,68.33,63.33,62.33,64.33,69.33,73.67,71.5,71.0,65.5,69.0,68.17,64.0,59.33,62.0,67.17,45.5,28.33,61.5,65.33,66.33,21.33,22.33,23.0,11.33,11.33,11.33,11.33,11.33,for
Oscar Hiljemark,72.0,49.67,45.67,58.67,74.33,49.67,66.33,63.67,68.67,76.33,73.67,69.5,68.17,67.0,70.33,64.0,82.67,72.0,89.5,72.67,66.67,74.67,69.67,62.67,69.0,63.67,59.33,69.67,61.67,5.67,7.67,14.67,15.67,11.67,mid
Gaston Brugman,67.0,59.5,47.5,50.5,73.5,55.5,68.5,66.5,69.5,71.5,69.5,73.0,67.0,76.0,67.5,75.0,66.5,52.0,69.0,59.0,58.5,32.5,48.5,64.5,72.5,66.5,25.5,49.5,28.5,9.5,14.5,9.5,7.5,10.5,mid
Franco Vazquez,76.42,68.58,69.33,63.92,78.42,72.08,83.42,76.42,64.25,73.92,84.92,67.83,65.83,71.67,72.42,46.0,78.25,55.0,74.0,74.33,77.92,50.92,45.92,70.92,76.17,70.25,31.92,39.25,36.25,13.25,14.25,12.25,8.25,6.25,for
Robin Quaison,71.33,68.67,57.67,49.67,76.67,65.67,76.67,63.67,59.67,76.67,76.67,73.67,69.0,71.0,68.67,74.67,64.67,57.33,76.67,68.0,70.67,58.67,54.67,64.67,70.67,41.67,54.67,56.67,57.67,8.67,7.67,12.67,8.67,12.67,for
Achraf Lazaar,70.75,71.62,42.0,56.38,67.5,47.12,73.38,63.62,39.38,64.88,74.12,80.88,81.75,75.75,73.38,75.0,74.38,68.75,85.0,65.0,68.12,72.88,65.12,61.88,57.88,47.38,66.88,71.88,71.38,9.38,10.38,5.38,12.38,12.38,mid
Edoardo Goldaniga,64.2,26.0,24.0,68.4,43.6,25.4,47.4,27.2,29.6,34.8,51.6,51.6,65.0,45.0,58.2,34.0,43.4,81.0,59.6,80.2,34.4,63.2,60.4,20.2,22.6,30.2,63.2,66.0,63.2,8.4,11.4,6.4,14.4,14.4,def
Ivailo Chochev,68.0,57.33,59.33,67.33,71.33,55.33,65.67,61.33,54.33,72.67,72.67,60.0,65.0,56.33,63.67,51.0,69.33,66.0,70.0,71.0,66.33,66.0,62.0,61.33,67.33,58.33,54.67,64.0,67.33,6.33,8.33,13.33,13.33,11.33,mid
Giuseppe Pezzella,56.0,52.0,33.0,56.0,35.0,28.0,64.0,42.0,37.0,31.0,44.0,60.0,55.0,57.0,55.0,65.0,34.0,55.0,56.0,55.0,30.0,61.0,63.0,55.0,37.0,45.0,53.0,62.0,64.0,11.0,14.0,6.0,7.0,13.0,mid
