name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Hernanes,80.6,80.0,68.4,53.4,85.2,78.8,83.6,83.0,85.0,80.0,86.6,69.4,68.2,77.2,75.4,77.6,85.4,73.0,65.0,71.0,86.2,63.4,59.0,71.6,84.6,81.6,40.0,44.8,41.8,9.0,11.0,13.0,7.0,8.0,mid
Leonardo Bonucci,81.12,41.25,34.25,84.0,72.75,44.25,64.12,60.0,48.5,78.25,72.88,66.0,73.75,61.75,79.5,53.0,66.5,86.25,75.0,81.75,48.38,80.88,81.0,38.38,67.88,51.62,78.88,83.25,84.75,2.0,2.0,3.0,2.0,4.0,def
Stephan Lichtsteiner,79.5,83.5,52.0,68.0,75.5,62.0,73.83,69.0,60.0,70.5,76.0,81.67,85.0,76.0,81.0,75.0,75.0,76.5,92.0,73.0,69.5,84.5,81.0,69.0,63.5,62.5,76.5,82.0,85.0,4.0,3.0,2.0,3.0,2.0,mid
Gianluigi Buffon,83.67,17.0,18.33,19.33,37.0,19.67,23.33,21.67,17.0,33.67,24.67,47.67,39.67,53.67,75.33,49.0,29.0,75.0,39.0,62.0,17.0,36.67,23.0,17.67,41.67,26.33,15.0,15.67,15.67,84.67,78.33,68.0,89.33,82.0,gk
Andrea Barzagli,83.5,39.0,23.0,76.0,64.25,32.0,52.5,50.0,31.0,65.0,65.0,74.0,76.0,60.0,80.0,64.5,51.0,83.5,67.0,83.5,34.5,75.5,89.0,32.5,48.0,50.0,88.12,88.5,87.75,4.0,2.0,4.0,2.0,4.0,def
Patrice Evra,80.17,79.5,32.0,70.0,75.5,52.5,74.5,72.5,50.5,70.17,75.0,79.0,78.0,78.0,78.33,85.0,74.0,89.0,77.0,72.0,55.5,80.83,83.33,63.0,54.5,57.0,79.83,82.17,84.17,3.0,5.0,5.0,5.0,3.0,mid
Giorgio Chiellini,85.57,56.57,32.29,82.29,53.0,38.14,53.71,60.0,31.0,57.86,50.57,73.57,79.0,62.43,79.14,65.14,79.86,89.43,71.57,89.43,49.43,86.71,87.0,32.57,42.14,50.0,90.43,90.43,89.14,3.0,3.0,2.0,4.0,3.0,def
Claudio Marchisio,83.33,76.0,72.0,66.67,85.0,79.33,82.0,79.56,72.33,82.33,85.11,80.56,81.0,83.0,84.67,77.89,78.33,73.0,87.67,72.33,77.44,82.0,79.67,81.0,83.33,76.11,69.0,78.33,81.0,4.0,3.0,4.0,2.0,4.0,mid
Sami Khedira,83.17,55.0,61.33,76.67,83.33,78.0,68.67,67.83,58.0,75.0,77.0,58.83,65.33,54.5,83.83,55.67,82.83,64.5,85.5,89.0,74.33,83.33,87.33,72.5,79.17,61.0,78.33,87.17,79.0,11.0,9.0,5.0,15.0,8.0,mid
Simone Padoin,73.4,73.6,56.4,62.1,73.8,62.2,75.2,74.4,63.2,73.4,75.0,77.0,69.0,75.0,71.5,75.0,70.2,66.6,69.0,68.2,70.6,71.2,69.5,73.0,69.2,71.2,63.8,70.0,71.7,4.2,3.2,4.2,4.2,3.2,mid
Mario Mandzukic,82.43,63.43,84.14,90.0,72.43,81.57,74.43,66.86,45.0,41.0,79.0,75.0,79.0,75.0,84.0,55.0,80.29,87.0,79.57,87.0,69.86,88.0,41.0,85.57,58.0,80.0,25.43,35.43,32.86,10.0,8.0,5.0,8.0,15.0,for
Martin Caceres,79.71,65.71,32.29,75.14,62.29,45.0,60.0,69.14,41.0,62.29,65.57,81.57,83.0,83.57,76.57,78.43,71.0,93.0,77.14,73.86,59.71,79.29,83.57,44.86,49.43,50.0,84.86,84.86,84.86,2.0,3.0,4.0,2.0,4.0,def
Kwadwo Asamoah,79.0,78.17,70.0,56.67,79.0,77.33,84.0,73.0,67.0,72.5,81.0,83.33,82.67,83.0,77.67,81.5,86.33,78.83,80.67,79.33,81.83,76.17,72.33,77.0,74.0,63.17,69.5,77.17,77.17,4.83,3.83,2.83,3.83,4.83,mid
Juan Cuadrado,81.86,79.57,75.0,59.0,79.0,75.0,90.0,73.0,69.0,73.29,84.57,92.0,94.0,90.0,75.0,77.0,83.0,60.0,80.0,64.0,80.0,79.0,55.0,78.0,68.0,65.0,48.86,56.43,62.29,5.0,5.0,13.0,6.0,9.0,for
