name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Emil Hallfredsson,75.5,70.5,60.0,65.5,79.5,66.5,72.5,73.0,70.5,76.5,77.0,67.5,68.5,64.5,73.5,64.5,80.0,77.0,82.5,80.0,77.5,81.0,72.5,69.0,73.5,68.5,63.0,73.5,71.5,6.5,7.5,12.5,7.5,13.5,mid
Giampaolo Pazzini,76.0,42.14,84.14,87.43,66.43,81.71,64.43,69.0,40.71,40.43,75.0,75.43,72.29,80.57,77.71,74.57,67.29,93.0,68.43,72.0,38.43,69.71,21.86,85.43,56.71,84.71,19.0,23.57,24.14,4.43,4.43,4.43,4.43,2.43,for
Urby Emanuelson,75.0,81.0,61.0,56.0,76.0,70.0,80.0,84.0,74.0,71.0,80.0,86.0,82.0,89.0,72.0,88.0,64.0,72.0,83.0,57.0,69.0,76.5,72.0,76.0,73.0,68.0,63.0,73.5,76.0,3.0,5.0,3.0,3.0,5.0,mid
Luca Toni,75.5,29.5,86.25,89.75,68.25,79.5,56.5,59.5,37.5,31.5,75.0,34.0,34.0,34.0,76.0,34.0,76.0,69.0,34.0,93.0,47.5,37.5,20.0,86.5,67.5,80.5,21.0,24.0,20.0,11.5,13.5,5.5,6.5,4.5,for
Rafael Marquez,75.25,51.25,29.25,77.25,64.25,34.25,43.25,68.25,71.0,68.0,58.25,50.5,54.0,46.5,65.0,66.5,69.25,79.5,47.5,76.25,68.25,75.5,77.25,31.25,51.0,59.25,76.25,78.0,74.75,14.25,9.25,8.25,6.25,11.25,def
Vangelis Moras,74.5,41.5,19.5,77.0,62.5,21.5,38.5,47.5,31.5,58.5,57.5,54.0,54.0,33.0,68.5,33.0,26.5,76.0,54.0,78.0,26.5,71.0,77.5,28.5,46.5,28.5,78.5,78.5,74.5,12.5,9.5,14.5,8.5,13.5,def
Bosko Jankovic,74.0,74.5,55.0,57.0,74.5,71.5,77.5,78.5,75.0,69.5,79.5,73.75,77.25,72.5,71.5,67.0,81.5,62.5,68.5,75.5,77.5,61.5,36.0,72.5,74.5,68.5,21.0,31.0,29.0,7.5,11.5,10.5,10.5,12.5,for
Leandro Greco,71.5,70.25,51.25,66.25,77.25,68.25,67.0,62.25,71.25,75.25,73.5,69.0,66.75,69.0,74.25,59.75,72.25,71.0,76.0,69.0,71.25,78.25,65.25,59.25,73.25,47.25,66.25,69.25,66.25,12.25,5.25,10.25,9.25,4.25,mid
Francelino Matuzalem,73.0,71.0,59.0,51.0,81.0,74.0,68.0,71.0,72.0,81.0,77.0,54.0,54.0,69.0,71.0,79.0,74.0,69.0,69.0,68.0,71.0,84.0,65.0,61.0,73.0,68.0,56.0,64.0,64.0,11.0,8.0,14.0,6.0,9.0,mid
Ferdinando Coppola,67.0,17.5,18.0,20.0,25.5,19.0,17.5,19.5,17.5,25.5,21.5,34.0,35.0,50.0,59.5,42.0,28.5,59.0,26.0,60.0,20.5,22.5,22.5,17.5,25.0,20.5,17.5,19.5,20.5,71.5,61.5,57.5,74.5,65.5,gk
Juan Gomez,71.6,67.8,67.4,70.8,65.0,67.4,75.4,69.4,61.2,49.4,74.6,82.4,84.8,78.8,69.0,77.2,69.8,84.4,74.8,68.8,52.8,49.2,23.2,72.2,64.0,70.2,20.6,33.4,24.2,7.2,13.2,5.2,5.2,13.2,for
Michelangelo Albertazzi,66.5,58.5,20.5,66.0,60.5,20.5,49.5,54.5,44.5,54.5,51.5,66.0,69.5,58.5,60.5,57.0,70.5,75.0,69.0,74.0,51.5,70.5,68.5,38.5,30.5,38.5,70.0,72.5,74.0,11.5,5.5,10.5,13.5,8.5,def
Eros Pisano,67.62,68.12,26.12,69.25,64.12,46.12,62.38,59.5,39.12,59.25,64.75,68.88,73.12,70.25,70.12,61.5,65.12,72.5,78.5,75.25,49.12,76.12,70.12,59.25,37.62,54.12,67.75,72.88,71.25,11.12,6.12,14.12,6.12,12.12,def
Rafael,74.0,19.0,18.0,17.5,24.5,17.5,19.0,18.0,18.5,23.5,27.5,43.0,31.0,31.0,71.5,23.0,30.5,63.0,41.0,49.0,19.5,30.5,17.5,18.5,35.0,21.5,21.0,22.0,21.0,76.0,71.5,58.5,74.5,78.5,gk
Luca Siligardi,72.4,70.6,64.2,46.4,67.8,68.6,75.8,75.0,69.6,59.4,76.4,80.0,78.2,82.8,68.6,81.6,75.6,34.0,75.2,68.0,76.6,37.6,22.6,69.6,62.6,62.6,21.4,26.2,26.2,14.6,4.6,13.6,13.6,7.6,for
Artur Ionita,70.33,66.33,65.0,70.67,75.0,49.67,68.33,64.33,59.67,73.0,75.0,68.0,70.67,65.33,68.33,64.0,68.33,81.0,77.0,73.0,67.0,74.33,65.67,68.33,68.33,58.33,63.33,65.67,65.67,5.33,13.33,9.33,11.33,10.33,mid
Luca Marrone,71.0,59.5,39.5,73.0,75.0,45.5,69.0,62.5,61.5,77.5,76.0,55.0,65.0,61.0,69.5,61.0,77.0,69.0,69.0,73.0,76.0,73.5,70.0,55.0,72.0,60.0,65.5,70.5,72.5,7.5,3.5,2.5,6.5,4.5,mid
Samuel Souprayen,67.5,63.25,19.75,64.75,60.5,23.5,61.0,66.75,31.75,52.0,53.75,65.75,68.25,68.75,69.75,64.0,31.75,74.75,78.0,75.5,26.25,78.75,65.75,23.75,48.75,43.75,69.0,69.0,71.5,9.75,8.75,9.75,12.75,12.75,def
Pawel Wszolek,67.5,68.0,50.75,54.75,67.5,55.75,70.75,60.75,51.75,63.5,71.25,77.75,79.0,65.25,63.75,61.0,65.75,61.0,75.0,75.0,52.75,67.75,50.75,65.25,63.75,50.75,40.75,45.75,40.75,13.75,11.75,9.75,9.75,9.75,mid
Jacopo Sala,69.8,72.4,51.8,64.4,71.2,69.4,70.0,67.4,67.8,68.4,71.6,71.4,72.4,70.0,70.4,70.6,72.2,67.8,73.0,71.4,69.8,77.2,68.4,66.8,69.2,57.8,65.2,69.2,70.0,9.4,11.4,7.4,4.4,4.4,mid
Federico Viviani,71.0,65.0,47.5,46.5,75.5,59.5,67.0,72.0,73.5,74.5,73.5,71.0,70.5,71.0,69.0,70.5,74.5,66.0,76.5,69.5,75.5,57.5,67.5,58.5,72.5,67.5,47.5,63.0,59.0,4.5,12.5,13.5,7.5,12.5,mid
Ante Rebic,67.0,43.64,70.55,68.64,62.45,47.18,70.36,48.45,40.18,43.09,71.55,72.82,73.73,67.55,59.09,57.55,70.45,67.55,60.45,71.18,66.0,50.73,22.73,62.27,50.45,66.45,20.91,22.73,20.45,12.45,14.45,11.45,12.45,13.45,for
Matteo Bianchetti,67.2,28.6,20.4,64.4,50.4,22.6,42.4,30.4,35.4,50.4,52.4,59.0,62.6,62.6,60.8,48.4,68.4,65.8,62.0,77.4,40.4,67.4,65.2,20.4,24.4,38.4,70.0,73.2,69.2,6.4,9.4,4.4,4.4,9.4,def
Filip Helander,70.22,29.11,27.11,61.56,58.78,37.0,39.56,40.78,51.56,58.67,56.44,49.56,65.78,46.44,71.11,47.56,57.11,63.56,56.89,82.11,38.33,82.11,76.11,23.11,44.11,33.11,71.67,74.56,64.22,14.11,7.11,9.11,6.11,15.11,def
Mohamed Fares,59.17,52.33,61.83,57.0,51.5,53.17,62.67,65.5,43.17,33.5,63.5,74.0,76.33,65.5,55.17,60.0,59.17,55.67,58.83,65.5,62.17,34.17,24.17,48.17,48.17,63.17,24.0,24.0,24.0,7.17,11.17,9.17,14.17,13.17,mid
Pierluigi Gollini,59.0,19.67,17.67,21.0,30.67,21.67,20.33,17.0,18.33,24.67,23.67,45.0,48.0,56.0,52.67,52.0,23.67,51.0,41.0,68.0,19.67,21.0,20.33,16.33,25.0,27.33,18.33,16.33,21.0,66.33,53.0,47.67,53.0,68.67,gk
Luca Checchin,59.0,59.0,57.0,53.0,62.0,43.0,61.0,59.0,54.0,61.0,63.0,67.0,67.0,50.0,60.0,64.0,65.0,68.0,68.0,70.0,58.0,70.0,58.0,56.0,46.0,61.0,58.0,58.0,54.0,6.0,13.0,14.0,11.0,8.0,mid
