variable,col1
jumping,0.422437738495
finishing,0.420564043366
strength,0.36660711059
marking,0.292256928705
interceptions,0.289652041572
vision,0.288629013256
volleys,0.284594440278
balance,0.283680654238
free_kick_accuracy,0.27784635461
acceleration,0.2753119038
positioning,0.259614237329
stamina,0.25856611232
sprint_speed,0.258255264691
heading_accuracy,0.239196873027
curve,0.234964486011
dribbling,0.230712337996
aggression,0.221205441186
gk_reflexes,0.217260851229
long_shots,0.201326181562
agility,0.1987531763
long_passing,0.157624231335
sliding_tackle,0.150181791565
gk_diving,0.149613307594
penalties,0.144960421176
standing_tackle,0.134276381801
crossing,0.132742264004
short_passing,0.130447191549
shot_power,0.125630510198
reactions,0.102248790517
ball_control,0.0876297388915
gk_handling,0.0668747504019
gk_positioning,0.0507704129363
gk_kicking,0.0455650174696
