variable,col1
free_kick_accuracy,0.697516336347
curve,0.693885286695
penalties,0.638149266608
jumping,0.634028965448
volleys,0.577079556395
finishing,0.560946060307
vision,0.554161757095
positioning,0.511466416539
marking,0.478218731624
heading_accuracy,0.473913721925
crossing,0.397148724691
sprint_speed,0.379392897072
shot_power,0.378860256749
strength,0.375838699013
agility,0.348655602851
long_shots,0.344215388214
aggression,0.337167256576
acceleration,0.286569702665
long_passing,0.252532038926
gk_positioning,0.233016284991
gk_kicking,0.212927827205
stamina,0.201446992178
sliding_tackle,0.190540387721
balance,0.180979406146
interceptions,0.161634047447
ball_control,0.154753810223
short_passing,0.137797042665
gk_reflexes,0.127459421739
standing_tackle,0.120981174629
gk_handling,0.111107700354
dribbling,0.106332606206
gk_diving,0.096107279177
reactions,0.0451693535777
