name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Mauro Zarate,76.0,67.33,78.5,58.33,71.33,77.33,83.33,85.33,78.33,60.33,81.33,78.33,73.67,88.0,78.33,82.67,79.33,69.33,70.0,61.0,79.33,65.33,38.33,77.33,70.33,73.33,31.33,36.33,32.33,6.33,15.33,15.33,5.33,11.33,for
Nikola Kalinic,75.6,60.0,79.0,73.6,68.8,71.8,72.8,68.8,59.6,52.0,76.8,67.8,78.0,68.2,79.0,52.0,74.4,64.8,73.0,72.8,69.0,56.0,42.8,81.4,65.2,64.4,14.0,28.0,26.4,9.0,11.0,9.0,11.0,7.0,for
Manuel Pasqual,74.43,84.14,46.14,59.86,76.14,63.0,66.29,81.57,68.71,76.14,72.29,74.0,76.0,70.0,69.86,74.0,70.71,76.0,76.57,66.0,60.71,74.71,76.43,63.86,60.14,48.71,75.14,77.57,78.0,5.43,4.43,6.43,11.43,6.43,mid
Joan Verdu,76.67,69.33,68.67,54.0,83.33,63.33,76.0,82.67,80.0,81.33,79.33,65.0,60.0,70.0,72.0,73.0,74.0,53.0,55.33,55.67,75.33,56.67,48.67,75.33,83.33,72.67,42.0,50.0,40.67,12.0,9.0,12.0,13.0,7.0,mid
Mario Suarez,78.75,65.75,63.75,68.75,84.0,42.75,74.5,66.75,71.75,80.25,78.75,60.0,65.0,52.0,80.0,60.0,81.0,58.0,81.75,83.0,69.75,78.25,81.25,75.0,76.5,69.75,74.25,78.75,73.25,8.75,12.75,15.75,11.75,10.75,mid
Borja Valero,81.67,80.0,68.33,61.83,88.0,66.33,78.33,80.0,75.83,86.0,86.17,74.0,68.0,78.0,82.33,80.67,76.33,68.0,76.0,66.0,76.0,58.17,69.5,74.33,86.17,73.83,58.17,68.17,67.83,5.0,4.0,10.0,8.0,7.0,mid
Gonzalo Rodriguez,79.4,38.0,37.6,80.8,70.8,22.0,59.6,50.4,46.8,76.4,72.4,68.0,67.6,62.4,75.6,60.0,69.2,84.0,67.2,78.0,36.8,77.6,82.8,30.4,61.6,74.0,81.8,82.8,80.8,12.0,4.0,11.0,12.0,9.0,def
Giuseppe Rossi,80.25,69.0,85.0,63.0,77.0,83.0,83.0,79.0,77.0,67.0,87.0,86.0,78.75,84.0,79.0,86.0,78.75,61.0,65.0,55.25,82.0,24.0,19.0,86.75,77.0,87.0,13.75,24.0,20.5,4.0,9.0,12.0,10.0,4.0,for
Jakub Blaszczykowski,81.33,81.67,68.33,49.0,81.33,81.0,82.67,78.0,67.67,73.0,82.33,85.33,84.67,81.67,81.67,82.67,77.67,63.33,77.0,71.33,70.0,68.67,62.0,78.33,79.67,73.33,55.0,59.0,61.67,14.0,8.0,9.0,13.0,15.0,for
Matias Fernandez,77.14,79.43,66.57,55.29,80.0,70.0,83.29,83.43,81.43,78.0,85.29,78.0,76.0,79.86,71.71,82.0,75.43,65.71,71.57,57.43,79.29,58.0,55.14,74.57,80.57,75.43,39.0,47.86,48.43,10.29,7.29,4.29,9.29,10.29,mid
