variable,col1
agility,0.301477383002
acceleration,0.247832531466
gk_positioning,0.234095305284
gk_kicking,0.210162819039
reactions,0.208157411815
gk_reflexes,0.20802456223
gk_handling,0.191622839348
sprint_speed,0.166872106119
jumping,0.0619581328666
crossing,0.0484065613814
gk_diving,0.0319337361634
balance,0.0197920385662
long_passing,0.0121080918806
vision,0.0092497035456
aggression,0.00828753964335
sliding_tackle,0.00798343404086
interceptions,0.00570430505714
stamina,0.00494800964154
positioning,0.00486696082192
curve,0.00427245394914
penalties,0.00312103393035
finishing,0.00278325542337
short_passing,0.00146553288163
shot_power,0.00123700241039
long_shots,0.00123700241039
dribbling,0.000841009719609
heading_accuracy,0.000410333037682
marking,0.000410333037682
volleys,0.000309250602596
standing_tackle,0.000210036966656
free_kick_accuracy,0.000141971068303
ball_control,7.73126506491e-05
strength,0.0
