name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Davide Brivio,72.25,71.5,37.5,68.5,64.0,42.5,52.5,68.5,75.5,58.5,60.5,68.0,68.0,60.0,70.5,67.0,82.5,75.0,77.0,79.0,79.5,80.5,73.5,41.5,35.5,44.5,74.0,77.25,75.75,12.5,5.5,9.5,6.5,6.5,def
Boukari Drame,73.5,76.5,31.5,55.5,67.5,58.5,71.5,64.5,50.5,57.5,70.5,78.0,84.0,82.0,72.5,74.0,76.5,82.0,84.0,74.0,69.5,76.5,68.5,64.5,48.5,54.5,69.0,76.5,79.0,4.5,6.5,7.5,5.5,7.5,mid
Luca Cigarini,77.0,77.0,58.0,48.0,84.0,70.0,74.67,79.0,79.0,82.33,80.67,69.0,65.0,77.0,78.67,78.0,72.33,52.0,75.0,59.0,75.0,76.33,70.0,54.0,82.33,73.0,52.0,65.0,57.0,11.0,9.0,7.0,12.0,11.0,mid
Maxi Moralez,74.2,75.0,65.0,41.6,76.0,69.2,82.2,77.6,74.6,66.4,81.0,91.4,84.4,95.0,76.6,94.0,62.4,53.0,69.0,32.0,69.0,75.2,23.0,75.6,79.0,74.4,21.4,27.4,35.4,5.4,4.4,13.4,13.4,8.4,for
German Denis,77.5,57.0,83.0,83.5,68.0,76.0,69.5,70.0,64.0,44.0,72.0,63.0,69.0,60.0,77.0,60.0,81.0,88.0,69.0,85.0,68.0,46.0,23.0,85.0,55.0,81.0,17.0,27.0,19.0,14.0,13.0,10.0,5.0,5.0,for
Mauricio Pinilla,75.0,50.17,77.17,77.5,64.17,78.5,66.83,67.17,71.17,44.17,73.17,68.0,74.0,70.67,75.17,60.0,77.17,91.0,66.0,78.0,61.0,77.17,27.17,80.17,54.17,75.17,23.17,25.17,23.83,3.17,3.17,3.17,3.17,3.17,for
Gianpaolo Bellini,68.5,70.5,33.5,67.5,67.5,29.5,54.5,50.5,49.5,63.5,58.5,53.0,54.0,57.0,68.5,70.0,67.5,65.0,63.0,67.0,59.5,72.5,74.5,41.5,31.5,54.5,72.0,73.5,74.0,14.5,13.5,14.5,10.5,12.5,def
Giulio Migliaccio,71.0,67.5,48.5,79.5,74.5,54.5,61.5,48.5,41.5,73.5,70.5,54.0,57.0,68.0,77.5,71.0,75.5,90.0,67.0,69.5,71.5,84.5,78.5,65.5,65.5,43.5,67.5,77.5,75.5,8.5,14.5,5.5,12.5,10.5,mid
Davide Bassi,70.0,18.0,14.0,11.0,29.0,12.0,18.0,10.0,12.0,28.0,21.0,40.0,34.0,49.0,65.0,49.0,23.0,65.0,30.0,60.0,15.0,34.0,20.0,10.0,32.0,22.0,12.0,19.0,12.0,70.0,65.0,60.0,75.0,75.0,gk
Marco Borriello,74.0,54.4,78.6,79.0,67.4,76.4,69.2,63.4,64.4,44.4,76.0,62.4,68.0,66.4,70.2,60.0,78.6,78.0,54.8,78.0,50.2,59.4,24.4,79.4,61.4,77.4,23.0,24.4,23.0,5.4,5.4,10.4,7.4,10.4,for
