name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Goran Pandev,74.44,68.78,72.22,71.22,74.67,78.44,76.44,84.11,73.11,64.11,76.33,68.56,68.33,64.0,72.78,64.0,76.22,72.0,62.56,66.56,75.11,51.11,38.11,79.22,71.22,73.22,24.11,39.11,34.11,9.11,13.11,9.11,5.11,14.11,for
Serge Gakpe,74.75,72.25,69.25,72.25,74.25,64.25,77.25,64.25,57.25,56.25,75.25,93.0,90.0,91.0,67.25,83.5,81.25,70.0,73.0,62.0,80.75,40.25,30.25,77.25,67.25,71.25,21.75,22.25,25.75,15.25,14.25,10.25,11.25,5.25,for
Nicolas Burdisso,76.0,34.0,34.0,80.0,54.0,19.0,40.0,40.0,21.0,55.0,52.0,68.0,55.0,50.0,71.0,62.0,24.0,90.0,55.0,73.0,23.0,85.0,77.0,25.0,38.0,41.0,79.0,79.0,78.0,8.0,13.0,11.0,8.0,12.0,def
Blerim Dzemaili,71.75,66.12,42.88,63.12,74.25,74.12,70.12,67.12,73.12,72.25,72.25,67.88,69.0,70.62,70.5,69.75,84.0,70.0,76.25,69.0,78.38,72.12,73.25,70.12,67.38,67.12,66.12,69.38,67.62,12.12,6.12,10.12,5.12,13.12,mid
Diego Capel,75.2,76.2,61.6,70.4,63.6,59.8,84.4,75.6,62.4,64.4,83.4,91.2,82.4,90.6,72.8,94.0,67.0,52.0,72.8,33.0,58.6,66.4,44.4,70.4,59.0,75.4,31.4,48.4,25.4,9.4,10.4,10.4,8.4,9.4,for
Giovanni Marchese,74.0,73.0,39.0,66.0,70.0,55.0,63.0,63.0,43.0,66.0,68.0,69.0,69.0,64.0,75.0,64.0,70.0,67.0,69.0,68.0,69.0,78.0,75.0,40.0,39.0,44.0,77.0,80.0,78.0,14.0,12.0,8.0,14.0,9.0,def
Alessio Cerci,78.27,79.91,72.45,64.09,78.27,73.82,84.27,85.64,78.0,72.27,83.91,84.18,87.64,80.0,72.64,78.0,78.18,66.18,71.45,76.18,79.91,65.64,40.18,77.18,76.82,78.82,24.0,31.0,24.0,8.18,13.18,6.18,11.18,8.18,for
Sebastian De Maio,74.5,21.5,23.75,73.25,53.25,23.75,27.25,22.25,38.25,41.25,42.25,65.0,68.0,57.0,64.5,45.0,50.25,86.0,68.0,92.0,36.25,76.25,74.25,23.5,33.25,45.25,76.75,75.75,74.75,5.25,4.25,4.25,10.25,6.25,def
Luca Rigoni,74.5,64.5,57.5,68.5,76.5,59.5,66.5,48.5,58.5,76.5,74.5,64.0,64.0,62.0,74.5,58.0,78.5,72.0,80.0,72.0,74.5,82.5,76.5,68.5,74.5,50.5,66.5,74.5,74.5,14.5,9.5,13.5,10.5,5.5,for
Cristian Daniel Ansaldi,78.0,75.5,56.5,69.5,74.5,50.5,71.5,61.5,44.5,71.5,72.5,81.25,84.5,79.0,80.5,66.0,59.5,70.0,92.0,63.0,65.5,76.5,74.5,64.5,70.5,51.5,77.0,76.5,82.0,14.5,14.5,10.5,7.5,7.5,mid
Tomas Rincon,74.0,63.5,33.5,58.5,74.5,46.5,65.5,49.5,51.5,70.5,73.5,75.0,73.0,72.0,73.5,80.0,71.5,91.0,81.5,69.0,54.5,86.5,73.75,51.5,64.5,45.5,73.5,77.25,78.5,11.5,11.5,10.5,7.5,11.5,mid
Tim Matavz,72.0,43.0,75.0,75.0,66.0,68.0,69.0,62.0,55.0,34.0,68.0,66.0,67.0,64.0,71.0,55.0,72.0,67.0,65.0,72.0,60.0,50.0,20.0,78.0,43.0,73.0,23.0,36.0,47.0,10.0,15.0,16.0,12.0,12.0,for
Diego Perotti,78.0,77.5,65.5,56.5,75.5,59.5,85.5,76.0,72.5,71.5,84.0,85.0,79.0,80.0,72.5,77.0,72.5,64.0,73.0,57.0,74.5,50.5,35.5,72.0,73.0,67.5,23.5,30.5,21.5,4.5,7.5,13.5,5.5,7.5,for
Panagiotis Tachtsidis,73.14,67.86,47.29,77.0,81.57,59.29,66.43,69.57,64.14,77.86,76.57,53.29,55.57,49.29,69.43,48.57,76.14,74.29,76.86,83.57,71.86,73.86,67.86,57.86,77.0,59.29,57.29,70.43,69.57,9.29,13.29,11.29,14.29,10.29,mid
Darko Lazovic,72.0,67.0,73.0,54.0,72.0,70.0,77.0,71.0,79.0,63.0,79.0,87.0,77.0,75.0,53.0,67.0,66.0,49.0,60.0,41.0,60.0,67.0,24.0,79.0,68.0,51.0,26.0,33.0,28.0,14.0,10.0,11.0,11.0,9.0,for
Tino Costa,76.33,75.33,70.33,71.33,77.0,64.33,74.0,82.33,77.33,81.0,81.0,65.0,64.0,75.0,77.0,79.0,79.33,54.0,81.0,69.33,78.0,77.33,68.0,70.0,77.0,77.33,57.33,72.0,62.33,11.33,15.33,6.33,13.33,6.33,mid
Eugenio Lamanna,69.67,21.0,21.0,19.67,34.67,21.0,20.33,16.33,19.67,36.67,24.0,29.0,33.0,39.0,67.67,38.0,28.0,61.0,26.0,52.0,19.0,29.67,17.67,15.67,29.0,23.67,18.33,17.67,17.0,69.0,68.67,65.67,69.33,72.67,gk
