name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Gojko Kacar,71.25,59.0,57.5,83.75,73.25,62.25,66.5,65.25,51.25,66.25,71.5,44.0,46.5,59.5,71.25,59.5,76.25,88.5,67.75,79.0,64.75,75.75,72.75,61.5,71.25,68.25,69.25,72.25,72.0,5.25,9.25,11.25,12.25,14.25,mid
Jaroslav Drobny,76.5,22.0,22.25,21.75,34.25,23.5,22.5,21.75,21.75,32.25,22.75,36.0,40.0,39.0,76.75,35.0,31.0,52.0,28.0,69.0,22.5,22.25,22.25,20.75,25.75,30.75,22.25,22.0,22.0,76.5,75.75,52.75,75.75,81.75,gk
Emir Spahic,78.5,52.0,42.0,80.5,66.0,39.0,41.0,42.0,50.0,65.5,50.0,51.0,60.75,48.0,76.0,43.0,58.0,77.0,52.75,78.0,22.0,91.0,80.75,27.0,40.0,46.0,81.0,81.0,82.5,10.0,15.0,10.0,6.0,6.0,def
Aaron Hunt,77.2,77.0,72.0,64.6,79.6,77.0,78.0,77.6,76.0,70.0,78.4,76.2,74.4,77.2,78.4,72.6,76.0,67.4,76.2,65.0,75.4,57.8,54.4,77.2,76.8,81.6,32.8,35.8,35.0,14.4,11.4,6.4,15.4,14.4,mid
Rene Adler,78.67,21.0,21.33,20.0,38.33,22.67,21.0,20.67,21.0,35.33,24.67,46.0,37.0,49.0,79.67,43.0,31.0,69.0,22.0,66.0,21.33,31.0,20.33,19.0,29.33,23.67,20.67,20.67,21.0,79.33,76.33,72.33,78.67,81.33,gk
Johan Djourou,75.0,46.5,31.5,77.5,70.5,34.0,59.5,45.0,38.5,67.5,63.5,65.5,75.0,52.0,75.0,35.0,41.5,66.0,55.0,86.5,27.5,73.5,76.0,39.0,45.5,47.5,73.5,76.5,71.5,15.5,14.5,12.5,6.5,13.5,def
Ivo Ilicevic,73.75,73.75,68.25,55.75,73.5,76.75,77.75,74.25,71.0,68.25,76.25,78.0,76.0,81.75,74.75,84.25,79.75,68.0,63.0,50.25,75.0,63.0,32.5,72.75,73.25,72.75,20.5,32.75,34.75,10.75,9.75,11.75,10.75,14.75,for
Marcelo Diaz,73.2,73.2,51.2,62.2,78.2,65.2,67.2,81.2,80.2,75.2,78.2,69.6,68.4,78.0,60.2,87.6,81.2,81.0,85.0,59.0,80.2,71.2,78.2,56.2,72.2,65.2,74.2,66.2,67.2,1.2,1.2,1.2,1.2,1.2,mid
Albin Ekdal,74.5,68.5,57.5,59.5,76.5,65.5,75.5,73.5,69.5,76.5,79.5,69.0,70.0,69.0,75.5,56.5,71.5,66.0,78.0,74.5,68.5,83.0,64.5,71.5,74.5,67.5,53.5,69.5,63.5,4.5,4.5,4.5,4.5,4.5,mid
Artjoms Rudnevs,73.67,49.83,71.83,77.33,57.17,77.17,59.17,52.17,45.17,38.17,68.0,79.33,82.5,68.5,75.83,67.83,80.83,80.0,78.83,77.83,71.5,78.17,27.17,76.0,53.17,75.67,24.17,28.17,23.17,9.17,10.17,10.17,13.17,14.17,for
Sven Schipplock,72.6,63.6,74.6,75.4,68.6,69.6,68.6,52.6,46.6,39.6,69.6,69.2,71.0,65.0,73.4,56.4,75.4,72.8,78.0,79.0,60.6,83.0,41.6,73.6,57.6,58.6,26.6,23.6,24.6,7.6,6.6,8.6,6.6,5.6,for
Nicolai Mueller,75.0,67.33,70.67,55.33,73.0,67.0,79.0,62.33,60.33,66.33,76.33,89.5,87.0,87.0,77.33,86.0,70.33,78.0,76.0,58.33,63.67,74.33,54.0,74.67,72.33,72.33,37.33,54.33,36.33,5.33,15.33,5.33,6.33,13.33,mid
Lewis Holtby,76.5,72.5,68.75,60.25,80.0,68.25,77.75,77.25,74.25,77.75,79.0,73.25,68.0,83.75,79.5,78.75,71.75,83.25,85.0,65.0,74.25,74.75,70.25,72.25,76.25,65.25,57.25,62.75,58.25,11.25,11.25,7.25,10.25,8.25,mid
Dennis Diekmeier,74.0,78.5,31.0,69.0,72.5,41.0,71.0,56.5,52.5,65.5,72.0,88.0,89.0,65.0,74.0,57.5,70.5,69.0,78.0,72.0,44.5,69.5,66.0,65.0,60.5,47.5,70.0,74.0,74.5,5.5,13.5,9.5,10.5,6.5,def
Gotoku Sakai,72.0,71.75,40.25,59.25,73.25,38.25,72.75,72.25,63.25,68.25,69.75,77.0,76.5,78.0,72.75,78.25,61.25,69.75,78.25,63.0,42.25,68.25,72.5,58.0,59.25,48.25,70.5,73.0,74.25,6.25,14.25,6.25,7.25,12.25,def
Pierre-Michel Lasogga,76.6,41.4,78.0,83.6,64.6,75.4,67.6,65.4,67.4,32.4,72.8,57.2,66.0,54.8,77.0,56.8,86.4,77.0,66.2,90.0,75.4,83.8,28.4,77.6,56.2,75.4,28.4,39.4,29.4,11.4,12.4,7.4,5.4,6.4,for
Josip Drmic,76.6,69.8,80.6,65.4,74.4,75.4,79.4,75.4,50.4,62.4,78.4,78.0,80.2,77.4,76.6,76.0,76.4,74.0,69.0,67.0,72.2,69.4,34.4,79.4,56.4,73.4,26.4,36.4,39.4,6.4,8.4,12.4,7.4,12.4,mid
Michael Gregoritsch,66.4,63.6,59.8,69.2,66.8,61.4,68.6,55.2,58.4,64.4,70.6,65.4,74.6,64.2,64.6,46.2,73.6,49.2,64.2,68.2,65.8,54.0,32.0,66.8,62.6,61.0,32.4,35.8,33.8,9.6,5.6,8.6,15.6,5.6,mid
Matthias Ostrzolek,73.0,72.33,40.0,59.33,68.33,48.33,70.0,56.33,46.33,63.33,73.33,78.33,76.0,77.0,74.0,77.0,65.33,67.67,76.67,68.33,42.33,73.33,69.67,54.67,55.33,59.33,75.0,74.67,74.33,11.33,7.33,13.33,8.33,13.33,def
Cleber,73.5,49.25,37.25,76.75,53.5,33.5,56.75,40.75,29.75,48.75,57.5,68.5,72.0,51.25,62.25,63.75,67.75,88.0,65.0,83.75,34.25,83.5,67.75,27.75,31.75,42.5,73.5,74.75,75.75,15.75,10.75,10.75,6.75,12.75,def
