variable,col1
crossing,0.360395901009
free_kick_accuracy,0.311310999897
acceleration,0.308501176423
penalties,0.243702175627
balance,0.214426071372
strength,0.199909364173
aggression,0.181625076754
long_passing,0.165706295085
finishing,0.156140631388
curve,0.151389382975
stamina,0.147748199185
sprint_speed,0.145648747492
interceptions,0.128659730947
agility,0.124360537124
jumping,0.116852311643
standing_tackle,0.115806467997
long_shots,0.111586102901
heading_accuracy,0.0963090263206
short_passing,0.0953469974489
dribbling,0.0900524739947
volleys,0.0856000843432
vision,0.0754072117698
ball_control,0.0662605618646
gk_reflexes,0.0595244397722
shot_power,0.0570763511575
gk_positioning,0.0419261686804
sliding_tackle,0.0409953865648
reactions,0.0375320589983
marking,0.0356721544495
gk_handling,0.0158078306984
positioning,0.00770133224374
gk_diving,0.0060601032815
gk_kicking,0.00495864642084
