name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Martin Harnik,76.12,71.25,75.62,78.38,75.88,78.12,75.38,73.12,51.38,68.75,73.62,79.0,79.0,69.25,79.38,64.0,77.88,80.62,85.88,75.0,66.38,70.38,38.38,80.75,75.12,71.38,38.38,31.38,41.38,14.38,9.38,11.38,5.38,13.38,for
Christian Gentner,77.5,69.5,73.5,75.5,78.5,60.0,71.5,66.5,53.5,77.5,76.5,61.0,62.0,52.5,78.5,58.5,81.5,60.5,87.5,82.0,78.0,71.5,76.5,73.5,75.5,65.5,69.5,76.5,74.25,14.5,10.5,15.5,6.5,7.5,mid
Georg Niedermaier,72.33,36.33,34.0,81.67,57.0,32.33,38.33,40.33,31.33,55.67,47.0,33.67,36.0,33.67,72.33,36.67,56.33,62.0,64.0,80.0,22.0,85.0,66.33,39.33,41.33,48.33,72.67,75.0,73.0,11.33,9.33,6.33,8.33,7.33,def
Florian Klein,71.6,73.2,49.8,54.8,69.6,54.8,72.2,70.0,65.2,65.0,70.2,79.0,81.4,77.6,68.2,74.0,69.8,63.8,87.8,66.0,63.2,70.8,67.4,60.0,63.6,56.2,70.8,72.8,69.0,7.2,12.2,8.2,11.2,5.2,mid
Emiliano Insua,78.4,76.2,58.8,74.4,75.8,69.8,74.4,58.8,72.8,68.8,73.8,78.0,78.0,69.0,76.8,74.4,87.4,72.0,78.0,79.4,83.4,78.8,81.8,76.2,67.8,68.8,80.2,82.0,78.0,10.8,9.8,8.8,7.8,15.8,def
Przemyslaw Tyton,75.14,19.86,17.14,17.14,31.71,19.86,17.86,19.14,17.0,34.0,22.0,51.0,49.0,48.0,72.0,37.0,24.57,75.0,31.0,70.29,20.14,22.71,21.71,16.43,25.71,22.86,17.14,20.14,17.14,79.71,71.0,70.0,71.43,80.14,gk
Mitchell Langerak,72.86,23.0,21.57,23.29,35.29,22.43,21.86,23.29,22.71,25.29,26.29,48.0,51.0,46.0,73.57,29.0,33.86,65.0,33.0,64.0,21.86,23.0,23.29,21.86,42.43,31.29,22.14,22.14,23.29,76.14,69.29,73.57,69.86,76.86,gk
Adam Hlousek,70.43,75.0,58.0,65.14,71.29,58.43,69.0,74.71,75.57,66.57,69.57,69.0,75.86,66.29,72.86,61.71,72.57,66.0,77.0,70.29,61.29,67.57,64.29,70.43,63.57,60.57,62.86,69.57,68.57,8.57,12.57,12.57,7.57,9.57,def
Kevin Grosskreutz,75.29,79.43,74.0,47.57,76.0,57.71,69.0,76.29,56.43,71.29,72.0,71.29,80.43,63.57,77.57,55.86,66.57,39.0,92.14,68.0,73.71,87.43,79.43,76.43,74.86,32.86,69.43,76.57,77.57,8.43,13.43,11.43,6.43,9.43,def
Daniel Schwaab,74.0,63.5,31.5,74.5,72.5,48.5,61.5,54.5,36.5,60.5,73.0,66.5,73.5,63.5,76.5,58.0,53.5,69.0,72.0,69.5,28.5,66.5,75.0,45.5,58.5,54.5,77.0,77.5,77.0,9.5,9.5,14.5,8.5,5.5,mid
Serey Die,73.29,59.71,42.43,63.43,70.0,42.43,68.29,58.43,54.43,68.57,72.71,77.43,76.71,77.57,70.86,76.29,57.71,80.0,87.57,78.29,45.43,87.29,73.71,58.29,60.57,49.43,72.71,75.0,73.14,13.43,10.43,12.43,14.43,10.43,mid
Daniel Didavi,76.0,72.0,76.0,57.67,75.44,69.0,76.33,75.67,76.0,66.89,78.0,72.78,74.33,74.44,74.67,73.0,82.67,76.0,59.33,67.0,76.89,58.22,38.67,75.78,76.44,62.0,29.0,36.44,31.44,11.67,10.67,9.67,13.67,5.67,for
Toni Sunjic,74.75,35.0,24.0,75.5,56.0,28.0,36.0,37.0,33.0,60.0,58.0,51.75,63.0,53.0,66.5,41.5,64.0,69.0,68.0,84.0,28.0,71.0,73.5,23.0,37.5,50.0,78.5,79.75,75.75,16.0,7.0,9.0,14.0,13.0,def
Daniel Ginczek,75.75,30.5,77.5,78.0,59.5,71.5,70.0,39.5,57.5,36.5,71.5,69.75,77.0,63.5,74.0,57.0,84.0,64.0,60.25,90.0,64.5,79.5,28.5,77.0,56.0,72.5,28.5,40.0,22.0,12.5,5.5,14.5,6.5,14.5,for
Lukas Rupp,70.88,68.5,59.5,44.75,74.12,58.5,74.5,72.75,59.75,71.25,75.5,67.75,67.12,77.12,72.38,78.25,72.5,68.0,80.5,57.0,63.5,53.38,59.38,65.5,69.5,62.75,57.75,56.75,57.5,8.75,7.75,10.75,15.75,13.75,mid
Philip Heise,67.0,67.67,44.33,58.0,64.33,35.67,65.67,63.0,61.33,59.0,64.33,73.0,75.67,65.67,65.0,61.0,58.33,71.0,78.0,70.0,42.67,62.33,65.67,54.33,52.33,48.0,62.33,67.67,66.33,13.33,13.33,12.33,12.33,12.33,def
Filip Kostic,74.0,76.33,71.33,47.33,70.33,67.33,79.17,75.0,65.33,55.67,76.83,86.67,83.5,74.33,69.67,70.67,76.17,66.67,73.33,74.0,70.0,64.33,31.33,70.33,70.0,66.33,34.33,43.33,42.33,12.33,13.33,11.33,11.33,12.33,mid
Alexandru Maxim,76.33,76.5,70.17,39.5,80.33,73.5,80.83,80.5,79.83,74.5,78.83,77.0,74.0,85.0,74.5,78.5,71.0,53.0,64.0,48.5,67.33,47.5,42.5,71.5,77.5,71.5,22.0,21.5,22.5,13.5,7.5,8.5,8.5,9.5,mid
Odisseas Vlachodimos,64.0,15.0,12.0,13.0,27.0,14.0,13.0,17.0,13.0,24.0,23.0,42.0,44.0,36.0,61.0,38.0,19.0,67.0,39.0,68.0,16.0,32.0,23.0,14.0,22.33,18.0,11.0,14.0,12.0,66.0,64.0,63.0,60.67,68.0,gk
Federico Barba,68.4,34.2,20.2,65.6,49.6,31.2,40.0,29.2,28.2,51.6,50.0,50.6,58.0,48.0,68.0,37.8,45.2,60.0,55.0,73.0,30.2,75.6,68.0,26.2,25.8,34.2,72.8,73.2,71.2,6.2,10.2,11.2,12.2,7.2,def
Timo Werner,71.75,64.38,72.12,58.38,71.0,69.12,76.5,59.25,30.5,54.5,75.25,90.75,90.0,78.62,69.88,76.62,66.0,65.0,67.0,57.5,63.5,47.75,23.5,71.5,58.0,62.5,21.0,22.5,22.0,8.5,8.5,7.5,14.5,8.5,for
Timo Baumgartl,65.2,33.6,25.4,65.8,62.4,25.4,42.2,30.4,28.6,51.0,58.4,60.8,54.6,52.0,56.8,59.8,59.4,71.8,61.2,71.0,25.2,66.0,62.4,31.4,33.6,38.4,63.8,70.2,62.8,12.4,14.4,13.4,15.4,10.4,def
