name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Paul Verhaegh,76.2,77.6,41.6,63.8,74.6,32.6,72.4,61.6,48.6,67.6,71.4,74.0,75.4,71.8,74.6,73.4,65.6,78.0,82.6,70.0,51.6,68.6,78.6,50.6,59.6,83.2,77.4,76.8,79.4,6.6,9.6,13.6,8.6,11.6,def
Ragnar Klavan,75.5,56.0,37.5,75.0,72.0,33.5,53.5,49.5,33.5,70.0,68.0,64.0,70.5,61.0,72.5,58.0,66.5,76.0,75.0,78.0,47.5,75.5,74.0,37.5,57.0,43.5,77.0,79.5,75.0,10.5,14.5,10.5,9.5,11.5,def
Tobias Werner,74.0,74.5,74.5,69.5,74.5,71.5,72.0,67.5,71.5,65.5,71.0,79.0,79.0,77.0,74.5,76.0,75.5,80.5,78.0,55.0,71.0,60.5,53.0,75.5,69.5,55.5,38.5,48.5,37.5,8.5,13.5,13.5,11.5,14.5,mid
Jan-Ingwer Callsen-Bracker,73.5,48.0,27.0,80.0,68.0,35.0,42.0,35.0,57.0,66.0,62.0,55.0,53.0,38.0,72.0,46.0,58.0,66.0,66.0,77.0,32.0,76.0,67.0,34.0,57.0,65.0,76.0,77.5,72.0,12.0,7.0,11.0,11.0,11.0,def
Christoph Janker,66.5,46.5,21.5,66.5,58.5,38.5,41.5,31.5,39.5,39.5,58.5,62.0,52.0,63.0,64.5,55.0,61.5,75.5,61.0,74.0,29.5,72.5,59.0,31.5,38.5,49.5,65.5,70.0,67.5,9.5,7.5,9.5,13.5,15.5,def
Halil Altintop,75.25,68.25,75.25,76.25,77.25,70.25,74.25,72.25,51.25,65.5,77.5,68.0,67.25,76.0,76.25,65.0,77.25,56.75,76.25,75.25,71.25,67.75,32.25,80.25,70.0,72.25,22.25,30.75,23.25,13.25,6.25,7.25,13.25,8.25,mid
Markus Feulner,74.0,72.5,65.5,63.5,75.5,60.5,69.25,74.5,75.5,73.5,75.5,65.0,65.0,72.5,74.0,65.0,78.5,74.0,76.0,68.0,77.5,74.5,74.0,70.0,75.0,67.5,56.5,69.5,71.25,8.5,5.5,14.5,14.5,7.5,def
Daniel Baier,78.5,72.5,51.5,56.5,81.5,57.5,75.5,61.5,69.5,80.5,78.5,71.5,65.0,77.0,79.5,77.5,67.5,78.5,81.5,66.5,66.5,67.5,84.0,61.0,78.5,61.5,72.5,77.5,73.5,6.5,8.5,6.5,8.5,8.5,mid
Piotr Trochowski,75.0,76.0,71.0,42.0,78.0,62.0,79.0,83.0,83.0,77.0,80.0,75.0,66.0,82.0,75.0,86.0,83.0,70.0,66.0,64.0,82.0,61.0,65.0,70.0,78.0,84.0,36.0,58.0,44.0,16.0,11.0,9.0,9.0,10.0,mid
Alex Manninger,71.33,20.67,20.67,21.0,21.33,21.33,21.0,21.67,21.67,22.33,23.33,39.0,40.0,48.0,75.33,45.0,21.33,70.0,31.0,74.0,20.33,38.33,22.0,19.67,21.33,22.33,20.33,21.33,21.67,71.33,71.33,63.33,71.33,73.33,gk
