variable,col1
gk_reflexes,0.378281347024
gk_diving,0.361671470545
jumping,0.124321671209
aggression,0.104479136328
positioning,0.096324554509
short_passing,0.0886120294794
long_shots,0.0871765920793
finishing,0.0818027253412
curve,0.0585153364334
gk_handling,0.0547840512374
gk_positioning,0.0547840512374
volleys,0.0546218680958
sliding_tackle,0.0525747252656
vision,0.0469724732466
marking,0.046551607356
free_kick_accuracy,0.0457937234362
standing_tackle,0.0445679672328
crossing,0.035418888057
dribbling,0.0282128919915
shot_power,0.0272489406297
penalties,0.0237538779101
gk_kicking,0.0210705204659
agility,0.0174132933467
strength,0.0174132933467
heading_accuracy,0.0152189563797
reactions,0.0147942781702
balance,0.00777010445055
ball_control,0.00435332333668
acceleration,0.00194252611264
sprint_speed,0.00194252611264
long_passing,0.000948214079685
stamina,0.00048563152816
interceptions,0.000177404026163
