variable,col1
aggression,0.37258789406
heading_accuracy,0.360724157195
balance,0.327939309635
marking,0.327507148383
free_kick_accuracy,0.304596912747
standing_tackle,0.295796538352
crossing,0.292603970473
sliding_tackle,0.274988125387
strength,0.26698558235
shot_power,0.265046126505
dribbling,0.246816450217
interceptions,0.232157054894
acceleration,0.215205136376
curve,0.19605054442
vision,0.182804533376
sprint_speed,0.180618186566
long_shots,0.166263748227
short_passing,0.16218415645
volleys,0.157469653963
jumping,0.154841356705
gk_positioning,0.141126802174
finishing,0.132253061229
positioning,0.117263649481
long_passing,0.109303023907
gk_diving,0.105099547676
agility,0.0957875262848
stamina,0.0918204626173
penalties,0.0801071702357
gk_handling,0.0351495318415
ball_control,0.0323745789225
gk_kicking,0.0288146793473
gk_reflexes,0.0239357825685
reactions,0.0237775974341
