name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Lukasz Piszczek,81.33,82.5,62.5,73.5,75.67,66.0,74.0,74.0,46.0,68.67,76.0,76.0,83.0,66.83,81.83,67.0,76.5,74.83,83.0,79.5,66.5,83.0,82.83,72.0,66.0,63.5,79.0,84.67,84.17,14.0,11.0,14.0,6.0,12.0,def
Nuri Sahin,81.0,82.25,63.0,52.25,83.62,78.0,81.0,84.38,80.38,85.0,84.5,59.0,50.62,79.12,83.5,74.62,72.0,45.88,66.12,61.38,79.25,55.38,84.0,66.75,84.38,49.38,59.25,68.75,73.5,13.0,10.0,13.0,12.0,11.0,mid
Gonzalo Castro,80.5,80.0,67.12,62.0,83.5,61.5,80.5,73.75,67.75,79.38,81.25,77.0,74.5,82.5,82.5,83.75,75.5,79.5,81.5,64.0,71.0,61.12,80.75,78.0,81.0,56.5,75.75,73.62,74.5,14.0,8.0,13.0,10.0,15.0,mid
Mats Hummels,86.0,64.0,55.67,90.33,78.67,57.0,68.0,64.0,55.67,83.33,77.0,62.33,66.5,63.33,85.0,58.33,71.0,70.0,67.0,86.0,51.17,71.0,90.67,56.0,78.67,69.33,85.33,88.0,86.0,15.0,6.0,10.0,5.0,6.0,def
Sven Bender,80.12,53.5,44.0,76.5,78.5,54.38,58.75,33.0,40.0,73.88,71.75,64.38,66.12,62.88,80.25,62.0,73.38,76.25,91.75,76.25,62.38,87.0,86.5,49.75,66.12,54.25,81.25,86.0,87.0,13.0,7.0,8.0,14.0,15.0,mid
Sokratis Papastathopoulos,82.6,55.4,44.4,83.4,64.8,51.6,59.2,42.4,39.8,62.4,61.0,73.2,78.6,65.2,78.8,70.2,77.0,83.6,73.2,86.0,49.4,87.6,78.4,51.4,56.2,52.6,86.8,86.8,88.2,6.0,8.0,5.0,12.0,5.0,def
Adrian Ramos,78.0,68.0,79.33,87.5,71.33,74.5,75.83,67.5,47.5,57.17,77.0,82.5,86.17,79.5,77.5,69.5,76.5,91.17,74.5,75.0,62.83,57.83,43.5,77.83,65.5,72.5,22.33,32.0,27.33,8.5,13.5,12.5,13.5,5.5,for
Neven Subotic,80.5,47.0,39.88,85.62,61.62,45.25,44.62,33.0,60.25,69.0,53.75,67.0,75.12,64.5,77.88,63.25,81.25,73.62,68.75,82.62,54.75,83.25,72.5,48.0,44.0,57.0,83.25,84.75,83.88,6.0,5.0,10.0,8.0,6.0,def
Henrik Mkhitaryan,80.56,69.56,65.67,56.11,76.78,84.0,86.44,81.33,62.89,75.11,84.33,87.78,84.0,90.0,82.0,81.44,82.0,74.22,83.89,66.56,72.89,68.0,65.22,81.67,81.56,70.89,49.0,53.0,55.0,5.0,11.0,14.0,5.0,7.0,for
Marcel Schmelzer,77.71,76.0,36.43,70.29,73.0,47.71,68.0,74.14,70.0,65.57,72.14,74.71,79.57,69.14,77.29,65.0,74.29,71.57,83.71,74.0,61.57,80.29,78.0,55.43,51.29,57.57,77.14,79.57,79.86,13.29,9.29,14.29,8.29,7.29,mid
Roman Buerki,78.2,23.0,21.6,23.4,37.0,22.6,23.2,22.6,22.4,29.6,27.8,49.0,56.2,56.0,76.2,50.4,35.6,71.6,36.0,68.4,22.8,40.6,23.6,22.0,29.4,24.8,22.8,22.6,23.2,81.4,76.0,74.8,76.0,82.2,gk
Marco Reus,86.0,82.33,84.0,51.0,86.0,84.67,87.67,90.0,86.67,79.22,85.0,89.0,91.67,89.0,87.0,82.0,84.67,70.0,75.0,65.0,88.0,47.0,41.33,87.0,84.44,83.56,26.67,34.0,41.22,12.0,12.0,13.0,13.0,11.0,for
Shinji Kagawa,82.43,59.43,74.86,47.57,83.86,74.0,87.29,77.29,63.57,74.57,84.29,88.71,75.14,93.57,83.86,92.57,53.43,67.0,81.14,38.71,67.0,28.57,51.29,79.14,80.57,72.57,25.0,24.29,27.0,11.0,9.0,8.0,9.0,13.0,for
Pierre-Emerick Aubameyang,81.4,80.7,84.8,74.4,74.6,78.8,80.1,77.8,74.9,64.1,78.0,95.6,95.4,80.5,82.7,66.0,77.5,75.7,79.0,76.0,76.0,45.0,43.0,84.1,76.8,79.6,30.6,25.3,36.0,6.0,9.0,15.0,9.0,9.0,for
Ilkay Guendogan,82.73,73.36,65.09,53.27,87.27,74.91,86.27,81.64,73.0,81.73,85.64,79.55,75.27,84.91,86.0,83.64,75.64,63.27,72.09,74.0,73.0,68.36,79.45,74.45,85.55,74.27,56.36,66.0,67.27,11.0,14.0,5.0,5.0,13.0,mid
Matthias Ginter,76.0,57.11,50.56,78.11,75.0,53.56,62.56,57.33,48.89,71.33,71.56,58.44,65.22,59.56,77.33,55.78,74.0,67.44,72.0,81.0,58.67,67.56,80.67,56.56,65.56,63.78,77.56,79.89,75.78,11.56,9.56,5.56,7.56,9.56,mid
Eric Durm,74.17,75.0,48.33,58.17,70.5,60.33,74.67,58.17,34.17,57.17,74.83,85.33,84.33,74.5,74.17,68.0,65.33,73.67,84.5,64.0,51.0,67.5,73.17,59.17,57.33,54.33,70.83,74.17,74.33,11.33,13.33,7.33,14.33,10.33,for
Jonas Hofmann,75.43,71.71,67.43,39.71,76.43,60.71,78.43,68.71,64.43,63.86,76.71,81.71,78.29,81.71,74.71,80.14,65.71,61.0,72.29,51.71,61.71,42.71,44.29,75.43,74.86,66.86,31.71,28.71,28.86,5.71,5.71,9.71,9.71,9.71,mid
Julian Weigl,69.5,55.17,46.83,52.67,76.67,49.83,63.0,45.17,47.5,75.17,70.0,73.0,71.17,69.33,72.5,63.0,52.83,56.83,74.67,59.5,56.17,62.17,69.5,52.5,70.0,49.67,58.83,66.33,67.5,5.83,13.83,15.83,10.83,6.83,mid
Felix Passlack,59.0,61.0,57.0,43.0,63.0,46.0,67.0,66.0,66.0,51.0,65.0,76.0,67.0,77.0,53.0,85.0,62.0,76.0,66.0,58.0,53.0,59.0,49.0,51.0,52.0,57.0,58.0,55.0,59.0,10.0,11.0,10.0,16.0,9.0,def
