variable,col1
crossing,0.728484682395
heading_accuracy,0.5936899001
shot_power,0.582822510452
stamina,0.58135645121
aggression,0.543374450364
free_kick_accuracy,0.534438442521
balance,0.493430113169
strength,0.441859212142
jumping,0.429973150262
sliding_tackle,0.417077886407
penalties,0.410381612055
acceleration,0.385121516637
interceptions,0.37831086042
volleys,0.366233362622
sprint_speed,0.348638563833
finishing,0.345894610094
standing_tackle,0.309439537778
agility,0.284413202535
vision,0.283827583804
curve,0.27325630055
ball_control,0.26107543367
reactions,0.254440287676
marking,0.254081983888
positioning,0.216654574104
long_shots,0.211910151382
gk_kicking,0.1837198515
short_passing,0.17512047163
dribbling,0.155260426307
long_passing,0.135200510134
gk_handling,0.116485295532
gk_diving,0.102781230067
gk_positioning,0.102136885423
gk_reflexes,0.0991089493357
