variable,col1
penalties,0.348844056465
crossing,0.326389769849
aggression,0.317863714219
free_kick_accuracy,0.302359881693
shot_power,0.287676862893
long_shots,0.279745503052
long_passing,0.251865363375
volleys,0.241974173438
sprint_speed,0.24076204746
curve,0.223149832788
ball_control,0.207059994804
dribbling,0.205066221652
jumping,0.204021296217
balance,0.203201641452
finishing,0.202901157865
strength,0.187464788236
acceleration,0.177877209825
reactions,0.177298433575
sliding_tackle,0.176126823145
vision,0.166447363456
agility,0.165282696296
interceptions,0.161279533719
standing_tackle,0.160500143814
heading_accuracy,0.155765026375
short_passing,0.140400914362
positioning,0.137292273362
stamina,0.106292202177
marking,0.0941316878909
gk_diving,0.0657313712587
gk_positioning,0.0238401612553
gk_handling,0.0230361835729
gk_reflexes,0.0207560000329
gk_kicking,0.0175956704242
