variable,col1
free_kick_accuracy,0.622712539908
curve,0.575457378197
strength,0.572998623801
penalties,0.535287829601
heading_accuracy,0.495617651911
crossing,0.426861438052
finishing,0.409895987242
marking,0.40344294728
agility,0.392477613354
positioning,0.375968570169
balance,0.374059091192
jumping,0.371680984487
sliding_tackle,0.360833321051
aggression,0.35727918527
standing_tackle,0.347437742839
stamina,0.336579901397
interceptions,0.333806027988
volleys,0.285249406155
long_shots,0.262128809573
sprint_speed,0.259895728157
short_passing,0.222338099395
acceleration,0.209820215229
long_passing,0.200144763691
vision,0.199329569251
ball_control,0.173084900659
shot_power,0.173030541359
gk_positioning,0.140859559438
reactions,0.137618807172
dribbling,0.123832039506
gk_kicking,0.119258691169
gk_diving,0.085553025445
gk_handling,0.0714934539782
gk_reflexes,0.0439655560835
