name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Niko Bungert,75.83,44.67,36.33,78.5,72.0,37.67,46.0,33.67,47.67,63.33,57.33,70.0,73.67,61.67,79.0,61.0,58.67,69.0,67.0,74.67,37.67,65.0,77.67,36.33,40.33,52.67,80.5,82.33,77.33,9.67,7.67,11.67,15.67,7.67,def
Gonzalo Jara,70.0,59.57,44.43,62.43,71.14,27.43,61.71,27.43,46.43,72.43,66.0,67.43,70.71,72.29,65.57,73.0,57.43,74.29,69.86,74.43,50.57,82.14,70.0,53.29,64.29,44.43,72.29,71.29,70.29,9.43,8.43,10.43,12.43,13.43,mid
Julian Baumgartlinger,75.5,62.5,44.33,65.5,75.17,53.0,65.5,53.5,49.5,70.5,72.83,71.5,73.33,66.83,74.83,66.83,72.5,78.33,92.0,78.67,59.83,81.83,78.5,60.67,64.33,58.5,74.17,78.5,70.5,8.5,12.5,9.5,8.5,13.5,mid
Daniel Brosinski,71.44,71.33,54.22,65.67,69.78,60.56,72.22,68.56,66.22,65.0,70.22,85.78,88.0,78.11,70.22,78.33,62.0,72.67,78.33,62.0,58.78,61.22,68.67,68.22,60.0,52.22,73.0,70.0,68.44,8.22,10.22,15.22,13.22,5.22,def
Fabian Frei,73.83,73.42,68.0,71.33,72.42,75.42,68.25,69.33,65.0,76.83,73.42,73.58,72.58,71.5,61.25,70.58,80.0,69.75,90.17,72.58,75.75,60.42,67.42,74.83,79.5,61.42,65.42,69.42,69.08,11.42,14.42,7.42,10.42,13.42,mid
Pablo De Blasis,73.88,67.25,65.75,66.75,73.0,59.25,80.0,77.0,61.25,65.0,79.25,88.0,78.25,93.0,73.25,94.25,72.0,92.0,73.25,44.75,72.25,66.0,27.25,65.12,68.75,62.25,38.25,39.0,43.25,12.25,10.25,7.25,7.25,7.25,mid
Leon Balogun,66.67,62.17,29.17,67.67,61.17,31.17,60.0,58.17,37.17,56.67,61.17,67.83,78.0,59.17,66.17,48.67,62.33,65.5,73.33,77.5,48.67,75.5,64.17,48.17,48.67,38.17,65.83,66.67,68.0,5.17,14.17,11.17,9.17,5.17,def
Danny Latza,70.75,61.5,32.75,60.75,74.75,46.75,69.75,46.88,58.75,72.5,72.25,68.25,68.25,72.75,69.25,76.75,72.62,72.5,90.0,67.25,70.75,73.0,65.62,59.75,69.75,50.75,59.12,66.12,64.12,6.75,15.75,13.75,5.75,15.75,mid
Pierre Bengtsson,71.89,79.89,46.11,52.89,71.89,59.44,66.67,74.78,72.44,69.44,71.11,77.56,78.56,75.89,77.44,72.89,69.44,77.33,79.67,65.0,65.44,67.89,67.56,61.89,65.33,55.44,71.11,69.89,70.56,5.44,9.44,14.44,8.44,10.44,def
Karim Onisiwo,66.0,64.0,60.5,52.5,58.5,57.0,69.5,56.0,49.0,56.5,68.0,76.0,82.0,68.0,48.0,72.0,70.5,56.0,72.0,68.0,55.0,59.0,22.0,65.5,67.0,54.5,19.0,25.0,25.0,11.0,11.0,10.0,10.0,16.0,mid
Christian Clemens,73.6,69.4,65.8,67.8,73.8,60.8,74.0,76.2,68.8,67.0,73.8,85.0,85.0,74.4,72.8,71.0,76.6,69.2,70.8,66.2,73.2,59.8,43.2,72.8,70.8,54.8,31.8,44.8,36.8,15.8,5.8,11.8,14.8,5.8,mid
Christoph Moritz,73.75,73.0,56.0,62.75,74.25,53.5,75.25,59.75,48.75,74.5,74.75,59.75,66.75,73.0,74.0,65.0,69.75,67.75,84.25,67.75,53.25,55.5,75.75,67.75,73.5,57.75,71.0,74.0,68.0,13.75,11.75,5.75,11.75,15.75,mid
Giulio Donati,72.75,67.5,39.5,67.5,68.5,31.5,56.5,54.5,45.5,65.5,66.5,73.25,75.5,65.5,73.5,72.0,66.5,66.5,75.5,76.25,52.5,78.75,72.75,40.5,50.5,50.5,72.0,76.5,76.75,15.5,14.5,7.5,8.5,7.5,def
Stefan Bell,74.6,45.0,33.6,78.6,67.0,36.6,47.6,37.0,39.6,64.8,57.0,63.2,67.8,53.8,76.0,48.2,64.6,63.0,66.4,78.6,36.4,64.0,81.0,33.8,48.2,51.6,77.2,80.4,72.4,6.6,15.6,7.6,12.6,13.6,def
Florian Niederlechner,70.83,45.33,71.67,67.33,68.17,68.0,67.0,50.67,43.5,39.83,70.83,71.17,74.0,65.67,71.17,65.83,75.5,58.67,78.5,81.83,64.5,64.5,34.17,69.0,59.83,62.5,29.17,31.67,27.5,14.83,6.83,5.83,15.83,15.83,for
Yunus Malli,73.38,65.38,61.92,32.38,75.92,68.38,79.08,72.38,65.38,68.77,75.08,79.0,74.92,83.92,69.38,77.0,65.23,64.46,73.46,52.62,63.08,48.54,45.38,70.85,75.31,66.38,41.69,34.23,30.23,12.38,13.38,13.38,14.38,9.38,mid
Jairo,73.0,70.0,66.33,54.0,73.33,50.5,77.17,69.5,45.17,71.0,72.5,80.83,81.0,80.5,73.33,78.5,54.5,71.0,63.17,39.33,64.0,46.5,30.0,72.67,69.5,49.5,27.17,28.17,29.17,9.5,10.5,15.5,9.5,11.5,mid
Loris Karius,76.14,21.86,23.0,21.86,34.29,21.86,22.43,21.29,21.86,36.29,26.57,48.0,50.0,51.0,75.71,43.29,32.14,74.43,37.14,53.29,22.43,23.0,21.57,20.14,30.0,25.43,21.57,21.0,21.57,79.29,70.71,74.71,75.86,81.0,gk
Jhon Cordoba,72.2,54.2,72.2,69.2,64.4,73.2,72.4,59.2,53.2,53.2,67.8,76.4,84.0,70.6,67.8,64.6,75.2,72.6,68.4,84.8,63.2,57.6,48.2,70.2,59.2,72.2,27.2,23.2,26.2,11.6,12.6,12.6,6.6,7.6,for
Gaetan Bussmann,71.0,74.0,57.0,70.0,69.0,25.0,60.0,66.0,66.0,75.0,68.0,71.0,74.0,67.0,67.0,61.0,66.0,74.0,75.0,75.0,62.0,62.0,69.0,65.0,67.0,44.0,66.0,69.0,74.0,15.0,9.0,15.0,14.0,10.0,def
Alexander Hack,61.25,34.0,23.0,60.75,48.75,22.0,41.75,39.0,31.0,39.75,45.0,56.5,60.0,45.0,52.5,46.0,44.0,54.0,52.0,75.0,21.0,64.75,62.5,27.0,33.0,45.0,61.5,61.5,62.5,6.0,6.0,5.0,7.0,8.0,def
Yoshinori Muto,72.33,70.5,73.0,56.0,75.17,71.33,77.33,65.0,46.0,59.0,76.33,77.0,79.0,78.0,73.5,77.0,72.0,67.0,70.5,48.83,67.0,42.0,26.0,75.33,68.0,56.0,32.0,20.0,30.0,7.0,15.0,15.0,8.0,14.0,for
Suat Serdar,58.4,48.4,39.8,42.8,66.4,38.8,59.4,41.8,44.8,62.0,58.4,61.4,64.4,67.2,55.6,60.8,55.0,65.4,65.6,66.4,41.8,68.6,41.2,52.6,58.6,43.8,51.0,61.6,60.0,15.0,8.0,5.0,13.0,10.0,mid
