variable,col1
aggression,0.348235522403
penalties,0.320604725542
strength,0.274060985565
marking,0.210584477506
heading_accuracy,0.20431215852
dribbling,0.199837087764
interceptions,0.199739917274
sliding_tackle,0.19946218726
stamina,0.184621432336
standing_tackle,0.184583505661
vision,0.156570776835
reactions,0.148674580942
long_shots,0.144671118214
shot_power,0.126639640858
short_passing,0.121868169003
volleys,0.118036356201
acceleration,0.109450100471
finishing,0.0854900750937
sprint_speed,0.0850503672925
balance,0.0842689514478
long_passing,0.0673796528513
curve,0.0657369909629
positioning,0.0567520064083
jumping,0.0525994414286
free_kick_accuracy,0.0445967789232
ball_control,0.0440880818581
agility,0.0410937841891
gk_reflexes,0.0364472041755
gk_diving,0.0325827647707
crossing,0.0243759946872
gk_positioning,0.0192710118455
gk_kicking,0.00417125887681
gk_handling,0.00414289283225
