name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Konstantin Engel,65.67,64.33,29.33,53.67,63.33,43.33,54.33,50.33,40.33,56.33,62.33,64.33,65.0,69.0,64.67,75.67,55.0,74.0,79.33,67.0,36.33,71.67,63.0,45.33,45.33,42.33,65.33,66.0,67.33,5.33,12.33,11.33,6.33,9.33,def
Marvin Matip,71.29,49.0,39.71,69.57,65.57,34.71,42.43,41.29,46.29,60.57,57.14,68.71,74.0,63.57,68.71,58.57,66.71,80.86,71.29,78.43,52.0,81.29,72.86,41.71,45.29,40.43,69.0,71.43,69.0,9.29,15.29,15.29,13.29,12.29,def
Roger,70.25,43.5,41.75,64.75,70.5,46.5,50.75,57.5,55.5,68.5,59.0,56.5,60.0,64.0,70.0,63.5,68.0,78.5,74.5,80.5,57.0,77.0,75.25,49.5,59.75,56.5,68.5,73.0,66.0,8.5,11.5,12.5,13.5,13.5,mid
Tobias Levels,68.33,64.67,28.67,65.33,62.33,41.33,57.0,57.67,46.67,57.67,59.67,63.0,67.0,54.0,67.0,58.67,63.0,65.67,76.67,77.33,53.67,80.33,62.0,42.67,45.67,39.67,71.33,74.33,75.0,13.67,9.67,13.67,5.67,13.67,def
Ramazan Oezcan,71.62,15.25,16.75,16.75,33.75,16.0,16.0,16.75,20.5,25.75,17.0,52.5,51.0,48.0,72.75,36.0,25.0,71.0,36.0,73.38,19.0,31.75,22.5,13.75,26.5,17.75,15.25,16.75,16.0,72.38,68.0,68.38,69.5,75.75,gk
Markus Suttner,70.0,67.0,46.0,55.33,65.0,62.67,68.0,55.33,57.0,58.0,69.33,78.0,77.0,75.0,70.0,72.0,71.0,74.0,79.0,69.0,66.33,66.33,68.33,49.0,64.0,38.0,67.0,69.67,68.67,10.0,13.0,15.0,7.0,15.0,def
Oerjan Haaskjold Nyland,72.83,18.5,18.0,19.0,34.5,19.5,20.5,19.0,19.5,45.5,25.5,51.0,48.0,45.0,67.5,53.0,29.5,71.0,33.0,73.17,19.0,25.5,20.5,19.0,25.83,24.5,20.0,18.0,18.5,75.5,68.5,78.5,70.17,78.5,gk
Romain Bregerie,69.4,33.4,29.9,72.3,59.1,20.6,46.0,52.3,56.2,57.0,56.5,63.2,67.6,41.0,66.4,37.4,33.4,61.9,65.5,87.8,37.4,73.4,66.1,31.5,48.6,52.5,68.7,70.1,66.4,8.4,10.4,12.4,9.4,13.4,mid
Dario Lezcano,68.0,50.67,65.0,67.67,66.67,55.67,66.67,58.67,64.17,62.67,67.17,76.0,80.0,79.0,61.67,68.0,67.67,84.0,66.0,61.0,64.33,78.17,46.67,78.67,71.5,65.33,40.67,35.67,32.67,6.67,12.67,8.67,11.67,8.67,for
Benjamin Huebner,70.5,47.0,21.25,71.25,58.75,37.75,58.5,39.75,41.75,52.25,64.75,54.0,55.0,48.0,69.5,35.0,51.75,56.0,61.0,78.0,21.75,73.75,68.75,40.75,50.75,49.75,71.75,74.25,67.5,15.75,7.75,6.75,7.75,15.75,def
