name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Sascha Riether,73.29,73.43,49.71,65.0,71.86,47.29,70.57,56.29,44.29,68.0,72.43,70.43,71.71,77.14,74.29,78.14,68.43,77.86,75.57,60.57,56.43,73.57,74.71,51.43,55.43,57.0,72.29,74.43,75.71,8.29,11.29,11.29,15.29,7.29,def
Dennis Aogo,76.5,79.0,39.5,67.5,77.0,66.0,76.0,78.5,77.5,75.0,77.0,74.25,77.25,74.0,77.0,66.5,73.5,72.0,78.75,76.0,65.5,75.0,75.5,68.5,73.0,54.5,76.0,78.5,77.5,6.5,9.5,15.5,15.5,5.5,def
Klaas Jan Huntelaar,83.0,63.0,86.5,85.0,74.0,88.0,69.0,73.0,64.0,44.0,76.25,66.5,68.5,65.0,87.25,62.0,87.0,77.0,68.0,77.25,78.0,65.0,27.0,87.5,61.0,73.25,20.0,33.0,23.0,7.0,12.0,6.0,9.0,11.0,for
Ralf Faehrmann,81.0,15.57,13.0,15.57,25.0,13.0,16.43,10.43,13.0,28.0,24.0,37.86,47.14,38.86,83.0,35.14,24.29,71.14,32.14,79.14,11.29,33.29,23.14,13.0,47.14,21.71,13.86,13.86,12.14,82.14,79.0,62.43,81.86,85.43,gk
Franco Di Santo,76.92,58.38,80.38,74.85,71.77,77.31,75.85,66.46,48.15,56.15,79.31,74.0,76.31,67.54,76.46,53.85,78.31,60.23,76.15,77.69,74.77,75.54,35.0,75.92,68.23,72.0,24.23,27.62,22.15,6.15,9.15,9.15,9.15,8.15,for
Benedikt Hoewedes,82.25,63.25,50.5,83.25,74.0,38.0,60.0,38.0,52.0,64.0,71.5,63.75,67.75,65.0,82.0,60.25,62.0,82.0,69.0,81.0,31.0,79.75,82.75,51.0,57.0,56.0,83.5,83.25,84.0,14.0,6.0,9.0,10.0,7.0,def
Eric Maxim Choupo-Moting,78.5,68.67,78.0,73.33,77.0,74.33,85.0,76.33,43.33,69.33,83.0,77.0,79.0,77.5,79.67,66.0,76.33,72.0,75.0,76.83,75.0,58.33,39.33,80.67,68.33,76.17,25.33,44.0,23.33,8.33,8.33,8.33,15.33,5.33,mid
Roman Neustaedter,74.67,57.33,38.33,76.89,77.0,49.67,65.33,52.33,54.0,77.22,72.56,53.33,59.0,54.67,74.89,43.67,70.0,62.67,77.0,75.33,63.67,63.33,79.44,52.33,75.33,57.33,73.0,75.89,68.67,5.33,12.33,14.33,12.33,13.33,def
Joel Matip,78.67,55.0,40.0,85.83,77.33,50.0,62.5,60.5,31.0,76.17,70.5,68.0,77.33,63.5,79.5,48.5,65.5,65.5,75.0,79.0,49.5,69.67,81.83,50.5,70.17,41.5,80.17,81.67,76.0,10.5,14.5,9.5,6.5,9.5,def
Junior Caicara,75.75,73.0,43.0,44.0,72.0,51.0,76.0,74.0,79.0,65.0,76.0,87.0,79.0,78.0,77.0,88.0,73.0,69.0,84.0,46.5,65.5,67.0,70.0,72.0,63.0,78.0,77.75,77.75,77.5,16.0,12.0,15.0,14.0,16.0,mid
Marco Hoeger,76.71,77.43,64.43,68.14,78.43,69.71,75.86,73.29,60.43,73.43,78.43,63.57,66.71,67.57,78.0,63.14,80.57,76.43,87.0,77.0,73.86,80.29,80.14,72.86,72.29,73.43,74.14,77.86,69.43,5.43,13.43,15.43,9.43,13.43,mid
Johannes Geis,77.91,80.36,50.36,67.36,77.91,65.36,70.36,86.27,80.64,86.36,76.91,61.36,62.64,70.55,77.45,77.27,86.09,82.64,81.64,76.36,78.36,74.64,75.82,71.91,79.64,68.91,75.55,77.91,72.36,14.36,14.36,13.36,15.36,7.36,mid
Julian Draxler,80.25,78.0,75.0,61.5,83.25,79.0,86.0,78.0,72.0,74.0,84.25,78.0,77.25,83.25,81.5,75.0,81.0,73.75,69.0,63.5,85.0,48.0,36.0,77.0,77.5,62.0,25.0,35.0,26.0,11.0,13.0,5.0,13.0,8.0,mid
