name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Sebastian Boenisch,71.33,69.67,31.67,73.0,65.67,61.67,61.33,64.67,59.67,60.67,59.67,69.0,77.0,50.67,71.67,51.33,85.67,62.0,74.0,84.0,65.67,83.67,67.33,57.67,45.67,48.67,71.0,77.33,75.0,5.67,14.67,12.67,5.67,15.67,def
Dario Kresic,68.0,14.0,14.0,15.0,23.0,15.0,12.0,15.0,15.0,22.0,22.0,38.0,43.0,27.0,71.0,36.0,24.0,80.0,36.0,77.0,13.0,36.0,21.0,19.0,11.0,12.0,13.0,12.0,12.0,75.0,61.0,68.0,60.0,73.0,gk
Stefan Kiessling,79.6,68.0,85.0,87.2,76.0,82.0,69.0,66.0,49.0,59.0,71.6,63.8,67.8,50.0,83.0,43.8,83.0,76.2,86.0,79.6,73.0,76.2,44.0,84.4,75.0,79.0,26.0,50.0,41.0,6.0,7.0,5.0,11.0,12.0,for
Roberto Hilbert,74.83,77.33,52.5,65.83,76.33,57.0,75.0,76.5,69.5,68.83,74.5,77.67,77.5,77.0,75.0,66.67,68.5,61.67,77.83,70.33,43.5,72.5,76.33,70.5,59.17,41.5,71.33,73.83,73.33,12.5,7.5,10.5,13.5,9.5,def
Lars Bender,81.6,69.0,59.0,75.2,81.2,57.0,73.0,49.0,47.0,78.8,76.0,66.4,69.0,65.0,82.0,66.0,74.0,76.6,94.0,76.0,70.6,78.0,86.6,69.0,76.4,52.0,77.0,84.6,80.4,12.0,6.0,7.0,12.0,7.0,mid
Charles Aranguiz,78.0,78.0,66.0,53.0,84.0,68.0,72.0,69.0,76.0,82.0,82.0,83.0,73.0,80.0,70.0,79.0,80.0,60.0,89.0,59.0,73.0,58.0,43.0,78.0,85.0,88.0,57.0,65.0,60.0,15.0,7.0,12.0,8.0,13.0,mid
Javier Hernandez,80.67,62.0,88.0,82.0,67.0,75.0,74.0,67.0,52.0,55.0,77.0,87.0,85.0,79.0,74.67,84.0,75.0,85.0,75.0,57.0,69.0,59.0,26.0,87.0,72.0,80.0,22.0,29.0,25.0,14.0,12.0,9.0,12.0,11.0,for
Kyriakos Papadopoulos,77.8,54.4,22.4,85.6,56.4,44.4,42.6,41.4,53.4,51.4,55.4,64.2,67.2,55.2,71.4,61.6,80.2,91.0,63.6,90.0,58.4,91.4,69.4,34.4,43.4,45.4,75.6,77.6,81.6,10.4,9.4,11.4,8.4,9.4,mid
Omer Toprak,81.0,49.0,28.0,82.0,75.0,55.0,62.0,44.0,33.0,68.0,71.0,74.0,76.0,65.0,81.0,60.0,63.0,81.0,65.0,78.0,36.0,73.0,83.0,35.0,58.0,48.0,85.0,84.0,82.0,11.0,8.0,11.0,12.0,15.0,mid
Admir Mehmedi,75.33,67.0,73.0,59.17,74.17,70.33,83.0,72.17,61.17,62.5,78.17,74.17,78.5,81.0,74.5,77.17,79.5,60.17,75.0,73.0,73.17,67.17,41.17,75.83,72.33,68.17,28.17,39.17,35.17,12.17,13.17,7.17,14.17,15.17,mid
Kevin Kampl,77.0,61.75,60.0,32.75,75.83,56.83,86.0,75.58,64.0,68.58,82.08,86.0,81.42,91.42,76.25,82.25,62.25,68.25,85.5,48.25,62.25,61.75,64.83,75.0,78.67,62.33,39.17,48.08,40.83,12.58,10.58,6.58,5.58,15.58,mid
Giulio Donati,72.75,67.5,39.5,67.5,68.5,31.5,56.5,54.5,45.5,65.5,66.5,73.25,75.5,65.5,73.5,72.0,66.5,66.5,75.5,76.25,52.5,78.75,72.75,40.5,50.5,50.5,72.0,76.5,76.75,15.5,14.5,7.5,8.5,7.5,def
Karim Bellarabi,80.0,75.17,73.17,48.0,78.83,70.67,86.5,70.0,58.0,64.83,81.17,90.5,90.0,86.17,80.17,76.33,80.33,75.0,71.0,63.33,75.17,49.0,36.0,79.17,74.67,57.0,28.0,30.0,33.0,10.0,12.0,7.0,11.0,10.0,for
