variable,col1
long_shots,0.710569109207
crossing,0.489628281193
positioning,0.424279781589
penalties,0.408065607019
finishing,0.337831926154
free_kick_accuracy,0.336295808429
volleys,0.286472662108
curve,0.282317872573
stamina,0.274719727311
sprint_speed,0.226035447298
balance,0.21434441852
dribbling,0.207890241706
long_passing,0.1878457111
strength,0.178371694692
acceleration,0.17058973172
interceptions,0.156473290412
vision,0.128869730197
heading_accuracy,0.123409240923
ball_control,0.120869793672
short_passing,0.104209170411
sliding_tackle,0.0967551845579
aggression,0.0966656234856
marking,0.0798115580735
jumping,0.0641509136098
agility,0.0616083936509
shot_power,0.0554375421944
reactions,0.0436254811885
gk_reflexes,0.0405159756395
gk_handling,0.0288985390776
gk_positioning,0.0197357002546
gk_kicking,0.0163344223447
gk_diving,0.0149037889083
standing_tackle,0.012467630781
