name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Christian Traesch,76.5,75.33,45.67,65.0,76.67,60.0,68.67,64.67,40.67,75.67,73.67,68.0,74.67,65.33,76.5,70.0,83.0,71.33,87.33,73.33,74.0,81.33,78.67,62.67,71.67,50.67,72.0,78.83,77.0,13.67,12.67,6.67,14.67,10.67,mid
Naldo,82.56,41.0,46.67,92.33,74.89,60.67,56.44,56.67,76.0,65.33,68.33,67.0,77.11,55.67,82.33,42.0,92.0,46.89,60.67,84.11,77.33,74.78,86.56,53.0,58.33,59.33,82.89,85.89,80.67,14.0,10.0,14.0,8.0,14.0,def
Diego Benaglio,81.0,14.0,8.0,15.0,32.0,12.0,13.0,12.0,13.0,31.0,20.0,42.0,44.0,44.0,78.33,47.0,22.0,73.0,43.0,76.0,11.0,38.0,22.0,7.0,37.0,23.0,10.0,13.0,14.0,83.67,78.0,64.0,80.0,81.0,gk
Nicklas Bendtner,75.0,61.33,75.67,82.67,69.33,74.0,68.0,62.0,40.67,52.33,76.67,54.0,68.0,60.0,75.33,49.33,80.67,70.0,61.0,83.33,60.67,62.67,28.67,76.0,64.67,76.67,26.67,34.0,28.0,14.67,6.67,6.67,7.67,14.67,for
Marcel Schaefer,75.0,85.0,58.0,68.0,74.67,60.0,73.0,78.0,70.0,75.0,74.0,68.0,67.0,68.0,76.0,65.0,83.0,74.0,73.0,73.0,78.0,74.0,73.0,63.0,67.0,64.0,76.0,74.67,78.33,13.0,11.0,10.0,6.0,13.0,mid
Dante,81.0,64.33,48.0,83.67,75.0,47.0,62.67,54.67,60.0,75.0,73.33,56.0,60.0,60.67,78.67,63.67,70.33,66.0,63.67,82.0,54.33,73.33,81.67,42.0,63.33,58.0,80.33,83.67,85.67,14.0,8.0,10.0,6.0,13.0,def
Vieirinha,78.5,77.12,72.25,56.75,76.0,64.25,86.25,73.25,66.25,65.12,83.25,84.0,76.75,86.0,80.25,87.25,79.5,69.0,72.88,58.5,75.25,74.25,58.62,77.25,77.25,65.25,57.75,57.5,55.75,14.25,9.25,11.25,10.25,12.25,mid
Max Kruse,80.0,78.33,79.17,58.67,80.33,78.5,82.0,76.0,69.0,69.0,81.67,73.5,76.0,76.5,83.0,76.0,79.17,69.5,83.83,72.0,77.5,66.5,39.0,83.0,79.5,82.5,36.0,41.0,38.67,12.0,7.0,5.0,13.0,9.0,for
Bas Dost,76.75,37.25,84.0,87.5,66.0,77.0,52.25,34.25,31.25,43.0,68.0,57.0,62.75,53.5,79.5,45.5,81.0,56.5,63.25,83.25,68.75,65.5,38.25,84.25,48.0,75.25,28.25,36.25,22.75,5.25,11.25,14.25,10.25,7.25,for
Ricardo Rodriguez,81.29,89.14,57.57,73.0,79.43,58.86,76.29,81.29,85.0,75.86,79.0,74.0,76.0,74.57,82.57,70.86,77.29,71.43,78.0,74.0,63.0,79.0,82.43,64.71,62.14,79.14,80.43,82.71,82.86,14.0,13.0,14.0,14.0,11.0,def
Luiz Gustavo,82.0,65.0,45.5,76.0,79.5,56.0,69.5,45.0,48.0,77.5,76.5,73.5,68.5,67.0,83.0,63.5,79.5,74.5,84.0,79.5,70.5,88.0,85.0,51.0,68.5,57.0,79.5,87.0,88.0,10.0,6.0,11.0,12.0,13.0,mid
Joshua Guilavogui,77.2,58.0,55.6,74.8,76.0,49.0,67.6,50.4,55.4,74.4,73.0,66.6,73.0,58.2,76.2,58.0,76.0,76.6,79.0,80.6,67.4,75.6,80.2,62.8,68.6,50.0,78.0,80.6,76.2,13.4,7.4,13.4,9.4,14.4,mid
Ivan Perisic,81.0,83.0,78.0,80.0,79.0,85.0,80.0,76.0,76.0,76.0,80.0,83.0,78.0,74.0,80.0,67.0,83.0,83.0,77.0,75.0,82.0,67.0,52.0,81.0,79.0,76.0,26.0,41.0,39.0,6.0,7.0,10.0,9.0,6.0,for
Sebastian Jung,76.33,81.0,42.5,64.0,76.67,46.0,72.0,69.5,42.5,74.0,76.17,74.5,77.33,68.0,76.17,75.0,70.5,74.0,82.67,67.0,53.5,76.0,73.83,52.5,61.5,48.0,76.83,77.33,76.33,10.5,9.5,7.5,7.5,11.5,def
Kevin de Bruyne,84.11,81.11,80.89,46.33,85.78,80.56,84.22,76.22,77.0,81.22,84.44,76.67,78.0,78.33,83.22,78.56,83.56,65.0,83.67,74.56,85.22,50.89,52.0,82.78,86.67,75.22,36.22,39.0,40.0,15.0,13.0,5.0,10.0,13.0,mid
Koen Casteels,71.2,21.0,21.0,20.6,32.4,20.2,20.6,23.0,20.2,32.4,23.0,44.0,46.0,50.0,72.8,43.0,29.4,57.0,44.0,70.0,22.2,32.4,21.4,21.0,30.2,24.2,19.8,22.6,21.8,75.4,67.4,70.6,69.4,71.8,gk
Timm Klose,75.5,41.5,32.5,83.75,71.5,32.5,40.5,44.5,35.5,68.0,61.5,48.0,52.0,40.0,73.0,34.0,64.5,51.5,63.0,84.5,41.5,73.5,77.5,45.0,47.0,40.5,77.0,78.5,72.5,14.5,9.5,10.5,14.5,9.5,def
Andre Schuerrle,80.0,76.25,78.5,63.0,78.75,79.0,84.5,77.0,70.0,64.25,78.25,91.75,85.5,84.5,82.25,77.5,85.5,74.0,74.5,64.0,83.25,61.5,43.0,79.0,75.0,81.0,23.0,34.0,39.0,7.0,11.0,12.0,9.0,12.0,for
