name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Manuel Neuer,90.0,21.0,20.2,25.0,44.4,19.4,21.4,20.6,19.4,43.4,31.0,58.0,61.0,43.0,88.2,35.0,35.2,78.0,44.0,83.0,21.4,29.0,30.0,19.8,58.0,37.0,19.0,19.0,19.4,86.4,85.8,91.4,90.0,86.2,gk
Rafinha,77.75,81.0,37.5,55.25,78.25,52.25,74.75,78.75,59.5,70.75,76.5,76.0,73.5,82.0,77.5,82.5,62.5,72.25,78.0,52.0,42.75,87.75,77.75,66.5,63.5,66.25,79.0,77.75,82.75,14.75,6.75,15.75,11.75,14.75,mid
Arjen Robben,90.0,80.0,85.0,51.33,85.33,86.0,93.0,85.67,83.0,74.67,90.67,92.33,92.33,91.67,91.0,91.0,86.0,61.0,76.67,65.0,90.0,47.0,39.0,89.0,84.0,80.0,29.0,26.0,26.0,10.0,8.0,11.0,5.0,15.0,mid
Xabi Alonso,84.8,79.0,57.6,72.0,91.2,71.0,77.0,81.4,83.4,92.2,84.0,46.2,45.2,62.8,86.6,67.8,81.0,46.8,63.6,74.8,82.0,78.0,85.8,78.6,88.0,80.8,71.6,76.6,71.0,7.0,8.0,10.0,10.0,10.0,mid
Philipp Lahm,87.0,84.0,47.0,63.6,88.8,66.0,82.0,77.0,59.0,83.0,87.0,77.0,75.0,83.6,91.6,92.4,57.0,72.0,85.2,59.0,65.0,58.0,92.4,69.0,83.6,71.2,87.0,87.6,95.0,11.0,12.0,5.0,14.0,5.0,mid
Franck Ribery,87.5,82.5,78.5,41.0,88.0,80.5,91.5,83.5,81.0,73.5,91.0,89.5,86.5,91.0,88.0,91.5,76.0,50.5,68.0,61.5,73.0,52.0,36.0,83.0,88.0,80.0,19.0,25.0,26.0,15.0,6.0,9.0,7.0,10.0,mid
Serdar Tasci,79.0,50.0,33.0,82.0,76.0,50.0,63.0,37.0,45.0,78.0,74.0,67.0,66.0,59.0,78.0,58.0,64.0,76.0,55.0,78.0,34.0,75.0,79.0,39.0,57.0,42.0,80.0,82.0,81.0,14.0,10.0,16.0,14.0,6.0,def
Jerome Boateng,86.71,68.57,34.0,85.57,76.14,55.86,67.0,56.0,28.14,75.29,74.71,74.0,84.14,62.0,82.57,53.43,78.43,77.14,73.86,89.71,58.0,81.71,83.57,47.0,63.86,46.0,83.57,88.29,89.43,7.0,12.0,15.0,6.0,5.0,def
Javier Martinez,84.25,60.0,55.0,86.0,77.5,62.5,64.0,61.0,49.5,76.25,72.25,50.0,54.5,56.5,83.25,57.5,76.5,70.0,68.25,86.0,63.0,88.0,85.25,57.0,76.5,55.0,80.0,86.25,87.25,5.0,12.0,9.0,11.0,8.0,mid
Mehdi Benatia,84.0,45.0,49.0,85.0,65.25,29.5,58.5,32.5,27.0,62.75,69.75,64.0,66.75,65.0,82.5,47.75,60.5,79.75,75.75,87.0,24.0,84.75,84.5,39.0,47.0,44.75,87.75,88.0,86.0,7.0,4.0,8.0,7.0,11.0,def
