variable,col1
free_kick_accuracy,0.524450710268
volleys,0.409191313547
long_passing,0.379168537368
sprint_speed,0.276932754951
shot_power,0.276651066872
curve,0.242495449727
balance,0.224807636601
long_shots,0.221871291691
crossing,0.220321575787
acceleration,0.209547390688
short_passing,0.202087102698
dribbling,0.196728326403
vision,0.191834067164
positioning,0.189680690015
finishing,0.182792273148
strength,0.170527984487
heading_accuracy,0.113854819062
marking,0.103842494697
jumping,0.0866523593152
interceptions,0.0822254932944
penalties,0.0756981527205
aggression,0.0620708858056
stamina,0.0546244937383
agility,0.0483977111121
reactions,0.0476993222861
ball_control,0.040616734931
gk_handling,0.0360588528951
gk_positioning,0.0344058876856
gk_kicking,0.0311965434419
gk_reflexes,0.0261522063047
gk_diving,0.0195592234274
sliding_tackle,0.0141879773992
standing_tackle,0.00366867047013
