variable,col1
free_kick_accuracy,0.536428518147
long_shots,0.300291044416
stamina,0.291384552865
finishing,0.28472032265
curve,0.259198658658
balance,0.238135846134
volleys,0.224081485449
agility,0.223556927452
aggression,0.210865456376
crossing,0.20785943092
penalties,0.207086136679
dribbling,0.199370109492
sliding_tackle,0.182871552811
shot_power,0.180522622732
strength,0.178711596779
jumping,0.166726718979
acceleration,0.157447260309
long_passing,0.135673933064
positioning,0.133855442074
sprint_speed,0.128943333067
interceptions,0.0816006819844
vision,0.0694415493392
heading_accuracy,0.0606196089246
gk_kicking,0.0584115388132
short_passing,0.0470245611969
gk_positioning,0.0394129764918
standing_tackle,0.0385849154924
gk_handling,0.031783779007
gk_diving,0.0304953386817
reactions,0.0300286028781
marking,0.0244515487901
ball_control,0.0202462131043
gk_reflexes,0.0201677362414
