variable,col1
free_kick_accuracy,0.498409058601
crossing,0.475303504021
balance,0.382592429427
long_shots,0.326064227046
sprint_speed,0.325235633055
positioning,0.31489055672
penalties,0.307911083763
acceleration,0.291856033648
heading_accuracy,0.276749786335
curve,0.25084664066
vision,0.250358606091
shot_power,0.212592468955
stamina,0.212279213082
jumping,0.198175113591
marking,0.173174846006
sliding_tackle,0.170786435366
volleys,0.16730679965
agility,0.156356123108
aggression,0.146134890274
strength,0.135969301802
gk_positioning,0.132725988597
dribbling,0.124782071995
finishing,0.118771654829
ball_control,0.0609893806982
gk_kicking,0.0508713895563
reactions,0.0480185450549
long_passing,0.0437748563988
short_passing,0.0359083940494
interceptions,0.0317685902537
standing_tackle,0.0250498804812
gk_handling,0.0199170115274
gk_reflexes,0.0197418964107
gk_diving,0.014687588948
