name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Christian Schulz,74.5,71.5,30.5,78.5,70.5,34.5,52.5,59.5,61.5,68.5,59.5,58.0,64.0,62.5,74.5,58.5,72.5,71.5,61.0,77.5,30.5,76.0,77.5,44.5,50.5,60.5,75.5,75.5,73.0,14.5,8.5,6.5,8.5,5.5,def
Mevlut Erdinc,76.4,68.4,77.2,77.4,73.4,71.4,74.4,69.2,73.6,63.4,74.6,77.0,75.0,71.0,73.6,74.0,76.0,81.4,76.0,77.0,66.4,65.4,41.4,78.4,72.6,76.8,32.4,44.6,39.4,11.4,13.4,13.4,5.4,6.4,for
Leon Andreasen,75.75,48.75,65.75,77.75,75.75,67.75,67.75,55.75,60.75,70.75,76.75,56.75,52.5,65.25,77.75,61.0,82.75,82.0,69.25,78.0,70.75,84.75,76.75,67.75,72.75,73.75,72.75,77.75,73.5,5.75,13.75,8.75,13.75,5.75,mid
Manuel Schmiedebach,75.38,68.38,34.12,62.38,77.38,47.38,75.25,59.38,50.38,72.38,75.38,74.38,70.88,78.62,74.38,84.12,76.5,86.38,89.25,66.0,59.62,74.38,78.12,65.12,69.62,48.38,74.38,80.12,68.12,14.38,10.38,8.38,14.38,11.38,mid
Adam Szalai,75.4,48.6,76.8,81.6,70.6,66.6,72.0,57.6,41.6,47.6,73.6,59.4,65.8,62.4,76.8,60.2,79.6,65.8,70.4,86.0,60.6,73.6,40.6,79.0,65.6,75.6,26.6,40.6,17.8,13.6,11.6,5.6,15.6,8.6,for
Hugo Almeida,75.25,52.5,77.0,80.0,63.5,78.5,60.5,51.5,63.0,49.5,67.5,49.25,61.25,34.0,73.0,32.0,87.5,44.0,68.0,93.0,76.5,81.5,31.5,76.0,57.5,73.0,18.5,41.5,21.5,13.5,6.5,12.5,13.5,14.5,for
Ron-Robert Zieler,79.5,20.0,17.5,19.0,24.5,18.5,18.5,18.0,17.5,21.5,24.5,46.0,50.0,43.0,79.5,41.0,28.0,69.0,32.0,55.0,19.5,31.5,20.5,20.0,32.0,24.0,18.0,18.5,19.0,79.5,78.0,65.5,81.5,81.5,gk
Artur Sobiech,72.33,54.67,71.67,78.67,70.67,65.67,68.67,42.67,50.67,35.67,70.67,64.33,74.33,66.0,74.67,58.67,73.67,81.0,65.0,74.67,61.67,70.67,31.67,76.67,64.67,70.67,34.67,31.67,23.67,13.67,9.67,8.67,11.67,10.67,for
Ceyhun Gulselam,71.0,40.0,47.0,80.0,71.0,49.0,57.0,22.0,66.0,65.0,64.0,55.0,55.0,53.0,74.0,45.0,79.0,48.0,69.0,84.0,75.0,72.0,72.0,42.0,56.0,36.0,77.0,72.0,70.0,6.0,13.0,8.0,14.0,12.0,mid
Marcelo,73.67,25.33,43.33,79.33,74.33,41.33,61.0,38.33,40.33,72.33,64.33,64.33,72.0,57.0,72.67,44.33,75.33,72.0,75.0,82.33,29.33,76.67,70.67,33.33,36.33,53.0,72.33,74.33,70.67,15.33,14.33,9.33,6.33,13.33,def
