name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Juan Carlos Valeron,74.0,72.0,60.0,63.0,86.0,59.0,77.0,72.0,67.0,73.0,83.0,39.5,32.5,49.0,80.0,65.0,49.0,27.0,26.0,43.0,63.0,34.0,27.0,64.0,88.0,66.0,14.0,20.0,14.0,7.0,8.0,14.0,9.0,8.0,mid
Momo,68.6,71.6,62.6,54.4,72.4,57.6,74.2,77.6,74.0,61.2,71.2,68.8,67.4,71.8,65.2,56.0,67.6,54.8,59.6,62.0,64.6,45.6,32.6,65.4,68.8,72.6,20.8,25.6,21.6,10.6,10.6,14.6,13.6,6.6,mid
Nabil El Zhar,73.5,74.67,64.83,48.33,70.0,61.67,84.17,71.0,57.33,65.0,80.0,82.67,77.83,82.5,71.83,78.83,72.33,65.0,62.33,61.17,70.0,58.0,31.33,65.17,72.33,72.83,24.33,29.0,27.33,6.33,9.33,15.33,7.33,12.33,mid
Angel Montoro,70.0,50.0,54.0,57.0,74.0,67.0,64.0,50.0,55.0,77.0,75.0,58.0,55.0,63.0,55.0,60.0,72.0,62.0,73.0,75.0,74.0,64.0,66.0,61.0,74.0,62.0,53.0,66.0,50.0,12.0,8.0,12.0,16.0,16.0,mid
Wakaso Mubarak,73.4,74.8,55.8,46.6,73.6,67.8,66.6,60.6,56.6,69.6,70.6,90.4,89.8,84.8,73.6,83.0,84.4,90.2,86.2,68.0,63.6,87.6,74.0,71.6,68.6,35.6,51.6,75.0,69.4,9.6,15.6,6.6,14.6,13.6,mid
Dani Castellano,68.33,72.0,45.83,56.17,62.17,44.83,65.5,66.83,46.83,54.33,71.17,77.33,78.83,73.5,69.17,76.0,59.83,70.0,76.67,73.67,52.83,65.33,63.17,58.83,56.33,47.83,63.17,66.67,67.83,5.83,6.83,14.83,13.83,10.83,mid
Jonathan Viera,75.22,67.89,68.56,31.56,79.22,56.56,81.56,79.56,72.89,69.33,81.11,78.67,74.44,91.0,69.44,79.67,61.89,71.67,62.78,58.0,70.56,55.56,24.56,73.0,73.56,71.33,19.44,19.44,18.89,15.56,15.56,8.56,13.56,8.56,mid
Vicente Gomez,68.0,52.0,58.67,69.0,75.67,47.67,64.33,41.67,49.67,70.67,70.83,52.83,47.5,62.0,63.33,45.33,61.5,39.67,61.33,74.17,63.83,56.67,58.67,67.5,73.17,45.67,52.0,64.33,45.67,14.67,12.67,8.67,5.67,15.67,mid
Hernan,70.0,57.71,57.14,69.14,75.43,35.71,58.57,46.71,49.71,65.0,74.71,61.86,65.0,61.0,63.43,58.0,64.43,71.86,78.0,72.14,55.71,81.71,66.71,48.71,62.71,44.71,58.14,72.71,65.43,14.71,7.71,10.71,13.71,13.71,mid
Roque Mesa,69.0,59.5,54.4,31.5,72.6,33.5,64.4,45.5,47.5,64.8,71.9,77.5,80.0,78.2,73.7,83.6,59.8,60.0,83.2,64.8,52.5,75.1,69.1,61.8,66.1,41.5,62.9,60.7,58.4,14.5,7.5,6.5,10.5,8.5,mid
David Simon,70.14,70.0,37.29,56.14,71.29,35.57,67.43,58.43,39.57,62.86,70.0,77.43,82.29,62.71,62.57,75.57,52.29,71.71,85.29,67.86,44.57,75.71,68.43,62.86,42.57,37.57,70.29,63.14,71.86,14.57,11.57,6.57,7.57,10.57,mid
Tana,66.88,59.88,62.88,27.88,76.5,53.88,71.5,65.88,61.88,63.12,69.88,72.12,66.75,73.25,52.62,84.0,48.88,57.25,57.38,37.88,61.88,23.25,16.25,70.25,58.25,63.88,18.0,20.62,16.25,6.88,10.88,6.88,7.88,13.88,mid
