name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Daniele Bonera,74.5,49.0,22.5,71.67,55.5,22.0,40.5,37.5,28.5,60.5,50.5,52.0,54.67,50.0,68.5,66.0,59.5,76.0,53.67,76.0,52.5,80.17,82.0,26.5,40.5,48.5,80.0,82.0,78.0,2.5,2.5,2.5,2.5,2.5,def
Roberto Soldado,79.5,67.5,78.25,81.25,71.62,81.5,75.0,74.5,64.5,59.25,79.25,70.38,71.38,70.62,81.0,72.0,82.5,83.0,71.0,71.38,73.5,72.5,40.5,82.25,73.88,83.25,32.5,40.5,37.5,12.5,12.5,13.5,8.5,5.5,for
Mariano Damian Barbosa,74.75,15.25,14.5,16.0,37.75,15.25,17.5,14.5,15.25,35.75,19.25,62.0,52.0,63.0,74.25,65.0,27.25,73.5,43.0,65.0,15.25,36.75,21.75,15.25,25.5,24.75,16.0,17.5,14.5,76.25,72.75,78.5,70.25,80.0,gk
Bruno Soriano,80.14,57.57,60.29,60.57,85.14,47.57,73.29,64.57,67.0,82.71,79.71,55.43,58.71,60.0,81.14,67.43,77.57,66.0,77.0,75.0,76.0,77.57,83.71,72.86,79.0,64.0,67.57,83.14,82.0,12.57,9.57,8.57,10.57,7.57,mid
Adrian Lopez,75.12,61.62,74.0,71.0,71.12,73.62,82.38,60.38,56.38,55.38,83.38,79.5,75.75,80.0,76.62,69.0,69.25,74.0,70.5,69.38,70.12,61.12,31.38,78.5,71.38,70.38,20.38,22.75,21.62,12.38,13.38,11.38,5.38,14.38,for
Antonio Rukavina,74.0,73.5,35.5,60.5,70.5,49.5,62.5,60.5,37.5,70.0,65.5,77.5,78.25,69.25,80.0,77.0,60.5,78.0,80.5,69.75,59.5,78.5,79.5,65.5,59.5,41.5,74.5,72.5,69.5,5.5,5.5,14.5,7.5,6.5,def
Sergio Asenjo,79.75,27.5,19.5,19.0,38.5,21.5,20.0,25.0,21.5,38.5,18.5,59.0,54.0,62.0,74.0,58.0,31.0,71.0,43.0,71.0,22.5,22.5,21.5,18.5,38.0,20.0,18.5,20.0,19.5,82.75,78.75,79.0,79.25,80.75,gk
Mateo Pablo Musacchio,80.83,55.0,48.0,79.83,76.33,36.0,43.0,53.0,45.0,69.83,71.17,66.67,68.67,74.5,80.83,61.83,57.0,84.0,68.0,79.0,53.0,78.17,84.67,50.0,64.0,57.0,83.67,82.5,84.67,5.0,11.0,12.0,6.0,12.0,def
Jaume Costa,74.86,79.0,42.29,63.29,72.71,37.57,66.43,66.57,59.14,66.29,76.71,78.71,79.71,77.57,69.86,81.71,61.29,71.43,84.43,62.71,61.57,80.57,75.71,61.57,56.57,55.57,72.14,72.57,75.0,9.57,10.57,15.57,9.57,13.57,def
Victor Ruiz,79.25,53.75,36.75,76.5,73.75,38.75,53.0,66.75,45.75,69.75,70.25,63.75,67.25,57.0,76.0,58.0,58.75,78.0,66.75,84.25,37.75,79.0,82.75,38.75,55.75,45.75,77.25,83.25,80.25,11.75,7.75,5.75,5.75,13.75,def
Mario Gaspar,79.0,78.0,62.0,64.0,74.0,60.0,69.0,75.0,54.0,71.0,73.0,78.0,79.33,67.33,78.0,60.0,75.0,70.0,85.0,79.0,59.0,77.0,79.0,64.0,57.0,50.0,83.0,80.0,82.0,9.0,12.0,8.0,9.0,15.0,def
Jonathan dos Santos,77.5,79.0,61.67,57.0,84.0,73.17,79.0,75.33,75.33,79.0,84.33,69.17,64.5,72.83,76.0,74.0,71.67,69.0,67.83,62.0,73.5,57.67,62.67,78.67,82.67,58.67,53.67,57.33,53.0,14.67,14.67,6.67,9.67,11.67,mid
Tomas Pina,77.0,51.67,51.67,65.0,82.0,59.67,72.33,63.67,59.67,78.33,83.33,64.0,66.33,69.67,76.67,62.33,72.0,68.33,75.67,77.33,63.0,82.0,81.33,66.0,81.33,58.67,61.0,73.33,65.67,7.67,11.67,10.67,6.67,14.67,mid
Cedric Bakambu,72.08,63.33,73.17,70.17,64.0,67.33,74.83,57.33,49.33,46.67,73.33,83.25,85.17,78.42,68.5,71.17,76.17,71.67,65.92,74.67,57.33,51.33,38.33,75.75,59.33,69.67,26.67,23.0,23.67,5.33,12.33,5.33,13.33,5.33,for
Alphonse Areola,73.6,23.0,22.6,20.6,32.4,21.4,19.8,21.4,21.4,31.4,17.4,54.0,52.0,53.0,75.8,58.0,26.8,59.0,28.0,60.6,20.6,25.4,22.4,21.8,28.6,27.4,22.6,22.2,19.8,75.8,71.6,69.8,71.2,76.8,gk
Manuel Trigueros,77.75,71.0,60.5,69.0,84.75,71.0,73.25,70.75,71.25,81.0,81.75,72.5,67.25,78.75,76.0,70.0,80.5,77.75,78.25,64.0,77.25,63.75,64.5,74.5,79.0,59.75,54.75,66.75,58.5,8.75,13.75,11.75,6.75,7.75,mid
Denis Suarez,77.0,72.4,64.6,44.8,81.4,63.8,82.4,75.6,71.6,72.4,82.2,76.4,75.4,74.5,71.0,75.0,70.4,65.8,65.0,53.4,68.6,46.6,47.6,72.4,80.3,62.6,36.6,45.6,43.2,9.6,13.6,9.6,6.6,6.6,mid
Leo Baptistao,77.75,68.75,75.75,79.5,75.25,68.0,82.0,69.75,58.75,59.75,83.75,78.75,76.25,78.5,79.5,67.0,72.25,69.75,66.75,70.75,71.5,37.75,21.25,83.75,65.75,64.75,19.0,23.75,20.5,7.75,13.75,8.75,5.75,8.75,for
