variable,col1
long_passing,0.575418955632
free_kick_accuracy,0.448711839176
acceleration,0.40353977683
curve,0.354863152723
long_shots,0.349027999503
sprint_speed,0.33830544876
stamina,0.317503340441
heading_accuracy,0.292791929924
dribbling,0.277285121772
aggression,0.248262753238
crossing,0.22951858613
interceptions,0.197872133655
shot_power,0.196773174949
positioning,0.192089225758
short_passing,0.175187912681
penalties,0.172433843036
agility,0.145044150895
sliding_tackle,0.132086240612
finishing,0.125096134498
reactions,0.120753521862
vision,0.100676716969
jumping,0.0921467560681
marking,0.0903931090846
volleys,0.0886300096529
ball_control,0.066550177646
balance,0.0566170550284
gk_kicking,0.0521407362231
standing_tackle,0.0472417120886
strength,0.0294129754561
gk_reflexes,0.0257250296716
gk_handling,0.0232112773894
gk_diving,0.0194025639137
gk_positioning,0.0152866387326
