variable,col1
crossing,0.992584357499
free_kick_accuracy,0.392952347821
agility,0.161470371374
vision,0.10776150738
balance,0.0999823919567
acceleration,0.0888301117822
stamina,0.0179411523748
strength,0.0179411523748
volleys,0.01628910184
dribbling,0.0149578094722
ball_control,0.0149578094722
shot_power,0.0149578094722
long_passing,0.0108116540886
marking,0.00945233187485
finishing,0.00945233187485
penalties,0.00794805226449
gk_kicking,0.00555188198638
sprint_speed,0.00373945236804
curve,0.00270291352215
long_shots,0.00270291352215
aggression,0.00198701306612
positioning,0.00198701306612
short_passing,0.000934863092011
sliding_tackle,0.000496753266531
gk_handling,0.000496753266531
jumping,0.000233715773003
interceptions,0.000233715773003
standing_tackle,0.000233715773003
gk_reflexes,0.000233715773003
heading_accuracy,5.84289432507e-05
reactions,5.84289432507e-05
gk_diving,5.84289432507e-05
gk_positioning,0.0
