variable,col1
gk_kicking,0.275411927964
agility,0.150119033744
marking,0.144521373178
long_shots,0.125769155037
crossing,0.10638197468
vision,0.0981296253242
volleys,0.095866215355
sliding_tackle,0.0909186546433
aggression,0.0845719946895
long_passing,0.0803886965725
ball_control,0.0803886965725
short_passing,0.0795475517314
penalties,0.0795475517314
dribbling,0.0760444914281
shot_power,0.0732067973164
interceptions,0.0653705992171
curve,0.0487515673776
heading_accuracy,0.0411030687006
stamina,0.0378895859273
standing_tackle,0.0341368082418
strength,0.0310322293199
finishing,0.0310322293199
free_kick_accuracy,0.0223885113445
positioning,0.0153795196642
gk_diving,0.0135917816082
gk_reflexes,0.00947239648183
gk_handling,0.0038036900908
acceleration,0.0019395143325
sprint_speed,0.0019395143325
reactions,0.000840060579454
balance,0.000484878583124
gk_positioning,3.03049114453e-05
jumping,0.0
