name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Jose Dorado,75.0,44.0,45.0,72.0,75.0,31.0,44.0,50.0,22.0,60.0,63.0,51.67,53.33,58.0,77.0,61.0,41.0,79.0,51.0,72.0,20.0,65.0,81.0,40.0,60.0,16.0,78.0,77.0,79.0,12.0,15.0,13.0,14.0,10.0,def
Pablo Hernandez,76.0,76.0,71.0,53.0,70.0,65.0,85.0,83.0,77.0,69.0,81.0,78.33,77.0,84.0,69.0,80.33,76.0,67.0,59.0,51.0,77.0,54.0,49.0,73.0,74.0,72.0,42.0,47.0,36.0,13.0,16.0,9.0,9.0,7.0,mid
Ze Castro,76.0,42.0,47.0,71.0,79.0,47.0,58.0,54.0,53.0,71.0,68.0,59.0,54.5,64.0,69.0,55.0,42.0,73.0,72.0,74.0,52.0,63.0,86.0,40.0,53.0,46.0,76.0,81.0,83.0,11.0,14.0,12.0,8.0,13.0,def
Patrick Ebert,74.0,78.11,67.56,60.22,75.33,58.11,72.22,81.89,79.89,78.11,74.67,76.78,75.22,77.78,74.89,81.89,78.89,63.44,72.56,55.33,75.56,71.89,64.78,65.89,72.89,64.89,43.67,54.89,43.0,13.44,5.44,8.44,14.44,7.44,mid
Tono,75.0,12.0,14.0,14.0,17.0,19.0,22.0,15.0,12.0,25.0,16.0,55.0,54.0,57.0,65.0,53.0,24.0,76.0,44.0,73.0,12.0,37.0,28.0,15.0,37.0,24.0,12.0,12.0,14.0,80.0,69.0,71.0,79.0,80.0,gk
Jose Angel Crespo,69.0,71.29,31.29,58.71,66.29,32.29,63.29,57.29,26.29,68.29,67.29,69.0,66.0,63.0,72.29,62.0,50.29,71.0,78.0,70.29,39.29,74.14,68.71,56.86,58.86,41.71,66.71,70.86,70.29,12.29,4.29,10.29,4.29,10.29,for
Razvan Rat,74.5,80.0,52.0,69.0,73.0,58.5,64.0,76.0,73.0,75.0,69.0,69.0,77.5,70.0,76.0,71.5,67.0,67.5,79.0,72.5,61.0,64.0,75.0,63.0,66.5,51.0,74.0,74.5,76.0,8.5,12.5,10.5,15.5,8.5,def
Piti,75.0,75.0,67.5,49.0,76.0,66.0,76.25,75.0,77.0,74.0,79.5,70.75,66.75,71.25,79.25,75.5,90.5,63.5,69.5,60.5,80.5,77.0,35.0,78.5,75.0,81.5,29.0,37.0,31.0,11.5,12.5,9.5,11.5,5.5,for
Javi Guerra,72.8,50.6,75.2,75.0,64.6,71.2,68.0,53.6,49.6,56.6,71.8,72.8,76.0,72.6,71.0,65.0,75.0,84.0,72.6,70.0,66.6,57.8,33.6,75.0,57.6,61.6,34.6,35.6,45.6,13.6,9.6,8.6,11.6,13.6,for
Manuel Iturra,75.0,55.33,26.33,51.33,75.67,52.33,63.33,58.33,46.33,72.0,72.33,74.0,66.33,76.0,75.33,73.0,74.33,69.0,83.0,66.0,68.33,83.33,84.0,51.33,67.33,38.33,63.33,82.33,80.33,12.33,9.33,8.33,14.33,9.33,mid
Roberto Trashorras,80.0,78.0,62.0,49.0,87.0,57.0,74.0,84.0,85.0,88.0,80.0,47.0,33.25,49.0,80.0,63.0,74.0,33.0,70.0,71.0,77.0,81.0,80.0,64.0,85.0,70.5,63.0,68.0,55.0,14.0,13.0,16.0,6.0,16.0,mid
