variable,col1
volleys,0.48886429214
curve,0.453474653683
stamina,0.353683407186
shot_power,0.311016893171
vision,0.26472135747
standing_tackle,0.261059250731
heading_accuracy,0.252982226688
balance,0.242826573726
long_shots,0.225624215363
agility,0.220129894343
marking,0.214576692022
finishing,0.211580015786
sprint_speed,0.206539471895
aggression,0.202822688146
acceleration,0.193127210536
sliding_tackle,0.181115646014
short_passing,0.179460055968
penalties,0.171398444518
free_kick_accuracy,0.156019027542
interceptions,0.154092025364
long_passing,0.142011299712
jumping,0.131540558063
crossing,0.126107969555
positioning,0.124498268145
strength,0.111766967512
dribbling,0.106265232103
reactions,0.0927157991638
ball_control,0.0905542737156
gk_reflexes,0.0450823299307
gk_positioning,0.0315802100262
gk_diving,0.0218246499359
gk_handling,0.0187514050768
gk_kicking,0.0121869947701
