name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Fernando Torres,79.67,68.33,77.67,75.0,75.67,82.33,81.67,79.0,63.0,51.0,82.0,78.33,79.0,74.0,68.67,60.0,83.67,75.0,67.67,76.0,76.33,62.0,20.0,82.0,75.0,74.67,21.0,29.0,22.67,14.0,13.0,8.0,9.0,10.0,for
Tiago,80.75,61.0,62.5,75.0,84.0,67.0,71.5,78.0,68.0,83.0,84.0,61.5,62.0,59.0,78.75,60.0,79.0,76.0,75.25,76.0,75.25,83.0,72.5,74.0,82.0,57.0,53.0,78.75,70.0,6.0,8.0,12.0,8.0,14.0,mid
Gabi,80.0,67.0,67.0,51.0,85.0,64.0,73.0,86.0,75.0,84.0,78.0,66.0,66.5,73.0,80.0,74.0,81.0,60.0,81.0,68.0,75.0,76.0,82.0,72.0,79.0,83.0,69.0,76.0,72.0,6.0,12.0,10.0,5.0,10.0,mid
Jesus Gamez,78.4,79.2,36.6,63.8,66.4,43.6,62.6,64.6,50.6,65.6,73.2,65.2,76.4,60.2,74.4,57.0,83.6,77.0,90.4,82.0,53.4,85.6,82.0,46.6,49.4,52.6,79.4,83.4,82.0,8.6,10.6,8.6,14.6,10.6,def
Juanfran,81.0,83.0,56.0,53.0,73.0,49.0,77.0,80.0,59.0,66.0,79.0,79.0,88.5,76.0,82.0,62.0,68.0,68.0,90.5,74.0,55.0,78.0,77.0,68.0,72.0,66.0,80.0,83.0,77.0,11.0,14.0,10.0,15.0,7.0,def
Guilherme Siqueira,77.5,82.0,59.5,67.5,75.0,44.5,82.0,83.0,70.5,76.5,80.0,78.0,79.5,76.0,80.0,54.0,78.5,75.0,84.5,74.0,64.5,79.0,77.5,69.0,62.5,81.0,73.0,74.5,77.5,6.5,8.5,7.5,8.5,12.5,def
Filipe Luis,81.67,83.33,59.0,66.0,75.0,56.0,77.0,74.0,75.0,77.0,80.0,78.33,85.0,74.0,82.0,60.0,71.0,62.0,89.33,74.0,60.0,75.0,80.67,71.0,70.0,65.0,83.0,81.33,84.0,11.0,15.0,9.0,9.0,5.0,def
Jackson Martinez,83.33,61.0,87.33,85.67,72.0,84.33,78.33,73.0,44.0,63.0,81.0,77.67,85.0,79.5,82.33,66.0,84.67,85.5,83.33,86.33,70.0,83.0,47.0,85.5,72.0,70.0,27.0,47.0,33.0,15.0,5.0,12.0,14.0,14.0,for
Diego Godin,85.0,55.0,42.0,92.0,76.0,47.0,53.0,49.0,51.0,69.0,72.5,68.0,70.0,62.0,83.0,58.0,67.0,86.5,73.0,78.0,43.0,84.0,86.0,48.0,52.0,50.0,86.0,86.0,89.0,6.0,8.0,15.0,5.0,15.0,def
Augusto Fernandez,77.5,69.5,69.0,59.0,79.5,57.0,76.5,64.5,60.5,79.5,81.0,68.5,74.0,75.0,84.0,64.0,74.0,59.0,67.5,67.0,72.5,74.5,72.0,79.5,81.5,61.5,35.5,62.0,55.5,8.5,12.5,5.5,15.5,8.5,mid
