variable,col1
gk_positioning,0.522758539341
gk_kicking,0.494008277374
gk_reflexes,0.209220633376
reactions,0.136632172622
long_passing,0.0910792874572
balance,0.0850552280552
acceleration,0.0698003742901
agility,0.056434257776
gk_handling,0.0400749506851
gk_diving,0.0317448430762
jumping,0.0247699277119
interceptions,0.024335592989
sprint_speed,0.0212638070138
long_shots,0.0201801792901
curve,0.0184310461356
shot_power,0.0165174878145
free_kick_accuracy,0.0160693149874
crossing,0.0155634053075
positioning,0.0149590329519
finishing,0.014108564444
strength,0.0136661076184
volleys,0.0118304116425
short_passing,0.00961549180458
sliding_tackle,0.00961549180458
heading_accuracy,0.00880819904679
ball_control,0.00620119275383
marking,0.00620119275383
aggression,0.00478622459288
standing_tackle,0.00272384546762
penalties,0.00142378579451
dribbling,0.000989831897149
stamina,0.00085413172615
vision,0.000277170399602
