variable,col1
curve,0.519345266206
stamina,0.515552346637
penalties,0.494528192221
standing_tackle,0.408433948472
strength,0.404141718307
free_kick_accuracy,0.345048801202
volleys,0.341505334302
dribbling,0.332876937286
jumping,0.293786114034
positioning,0.279292619651
sprint_speed,0.275952416547
agility,0.274713021863
crossing,0.272470641583
balance,0.271858821371
shot_power,0.270634751506
long_shots,0.25956745092
marking,0.246446266791
sliding_tackle,0.238503423766
acceleration,0.216651367327
interceptions,0.197758184609
finishing,0.180957048274
long_passing,0.166462919381
ball_control,0.15870828359
gk_positioning,0.146560061365
aggression,0.145934961194
vision,0.139492030978
reactions,0.111168675324
short_passing,0.102241883716
heading_accuracy,0.101615413976
gk_reflexes,0.0787102521536
gk_diving,0.0733661554505
gk_handling,0.0699403659351
gk_kicking,0.0657743240604
