variable,col1
crossing,0.611260418796
positioning,0.604757795825
aggression,0.570248971615
free_kick_accuracy,0.526280011597
volleys,0.508278691926
strength,0.475317279473
finishing,0.469592399207
balance,0.468833959494
penalties,0.444422366457
long_passing,0.438687985004
standing_tackle,0.409654758998
heading_accuracy,0.407052240013
marking,0.39835805938
jumping,0.37631049043
acceleration,0.374814937815
agility,0.344613649035
curve,0.338021907045
interceptions,0.32873450388
sprint_speed,0.321042886617
vision,0.314543624173
stamina,0.309715014722
dribbling,0.303433953175
sliding_tackle,0.26919666048
shot_power,0.26240711682
long_shots,0.209599413888
short_passing,0.147136558522
gk_diving,0.14545011063
reactions,0.138276263898
gk_positioning,0.126735670428
gk_kicking,0.120219470975
gk_reflexes,0.101356202862
ball_control,0.0877858810673
gk_handling,0.0478607457565
