variable,col1
crossing,0.509677086112
long_shots,0.450886972755
curve,0.389165816392
penalties,0.334466334837
free_kick_accuracy,0.308820670929
strength,0.295459035156
aggression,0.277767467954
jumping,0.275348889252
shot_power,0.258951959869
stamina,0.235267871354
balance,0.223190157336
agility,0.203648147865
acceleration,0.19758914664
sprint_speed,0.180492969908
vision,0.173986177064
volleys,0.168544960498
long_passing,0.158573798156
positioning,0.1491483588
sliding_tackle,0.139451667143
reactions,0.137397217045
short_passing,0.130945987622
heading_accuracy,0.122563669521
interceptions,0.118762181185
standing_tackle,0.112600659154
finishing,0.109336210441
marking,0.0951380803549
dribbling,0.0914973804616
ball_control,0.0461672103041
gk_positioning,0.0376318094093
gk_reflexes,0.0234903503701
gk_handling,0.018991689451
gk_kicking,0.0145811937888
gk_diving,0.0104588728709
