name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Neymar,88.5,71.5,85.5,62.0,73.5,83.0,94.0,78.0,78.5,73.0,91.5,91.0,90.0,92.0,86.0,84.0,77.0,61.0,79.25,45.0,71.5,56.0,36.0,87.0,75.5,81.0,21.0,24.0,33.0,9.0,9.0,15.0,15.0,11.0,for
Ivan Rakitic,84.0,81.0,80.0,49.0,86.0,80.0,82.0,87.0,84.0,92.0,87.0,69.0,67.33,72.0,78.0,66.0,84.0,52.0,78.33,63.0,86.0,67.0,64.0,80.0,87.0,78.0,51.0,61.0,50.0,14.0,11.0,12.0,5.0,9.0,mid
Thomas Vermaelen,80.0,63.0,56.0,84.0,78.0,56.0,61.0,61.0,66.0,74.0,69.0,72.0,68.33,66.0,76.0,60.0,84.0,93.0,60.0,79.0,71.0,77.0,76.0,41.0,63.0,66.0,81.0,82.0,82.0,9.0,10.0,7.0,11.0,15.0,def
Jeremy Mathieu,81.0,79.0,52.0,81.0,66.0,68.0,45.0,79.0,70.0,76.0,65.0,73.33,78.33,65.0,79.33,50.0,80.0,70.0,67.0,90.0,77.0,81.0,85.0,48.0,42.0,60.0,81.67,84.67,77.33,13.0,14.0,10.0,9.0,5.0,def
Andres Iniesta,88.0,79.0,73.0,54.0,92.0,74.0,90.0,80.0,70.0,86.0,92.0,76.0,75.0,83.0,88.0,86.5,65.0,54.0,64.0,59.0,74.0,58.0,68.0,85.0,92.0,71.0,57.0,57.0,56.0,6.0,13.0,6.0,13.0,7.0,mid
Lionel Messi,93.43,82.29,93.57,71.0,88.57,85.0,96.0,89.0,90.0,77.29,96.0,95.57,90.0,93.14,93.14,95.0,80.0,70.86,76.29,59.57,88.0,48.0,22.0,91.14,90.0,74.57,19.86,21.86,20.43,6.0,11.0,15.0,14.0,8.0,for
Daniel Alves,84.0,80.0,60.0,71.0,80.0,68.0,81.0,77.0,74.0,76.0,85.0,84.0,88.5,85.0,82.0,82.0,87.0,78.0,78.5,56.0,77.0,85.0,83.0,63.0,67.0,70.0,70.0,83.0,86.0,5.0,11.0,9.0,6.0,7.0,def
Adriano,78.0,82.0,58.67,65.67,79.0,52.67,81.0,83.67,68.67,76.67,81.33,78.0,74.0,79.0,83.33,77.67,87.67,74.0,74.67,68.0,84.67,78.33,77.33,76.67,68.67,58.67,74.67,76.67,81.67,12.67,14.67,9.67,14.67,13.67,def
Claudio Bravo,83.0,12.0,13.0,18.0,32.0,11.0,13.0,25.0,60.0,31.0,15.0,58.0,54.0,64.0,80.0,64.0,22.0,81.0,44.0,70.0,21.0,40.0,23.0,15.0,63.0,23.0,11.0,18.0,19.0,83.0,82.0,87.0,78.0,86.0,gk
Gerard Pique,84.67,54.67,62.0,82.0,83.33,57.0,56.0,53.0,43.0,81.33,76.0,58.0,69.33,57.33,81.0,44.0,59.0,74.0,69.0,83.0,48.0,68.0,88.0,55.33,62.0,69.0,86.0,87.0,83.0,10.0,11.0,14.0,15.0,8.0,def
Javier Mascherano,83.0,63.0,48.75,67.5,78.75,59.0,58.0,63.0,50.0,75.0,82.0,69.0,67.75,72.0,83.25,79.0,76.0,75.0,88.0,74.0,59.0,89.0,92.0,51.0,68.0,64.0,83.5,87.0,85.0,6.0,10.0,8.0,5.0,5.0,mid
Arda Turan,83.71,82.29,72.0,70.0,85.57,80.0,86.57,81.0,64.0,78.57,89.14,79.0,72.43,86.0,82.43,81.29,74.0,79.0,75.86,69.0,77.0,78.0,58.43,82.0,86.0,73.0,57.43,63.71,69.43,11.0,7.0,11.0,12.0,11.0,mid
Luis Suarez,89.29,77.0,90.71,75.57,82.0,85.57,89.43,86.0,84.0,64.0,89.57,88.0,78.71,86.0,91.0,60.0,85.14,69.0,86.29,76.0,82.86,78.0,41.0,88.86,84.0,85.0,30.0,45.0,38.0,27.0,25.0,31.0,33.0,37.0,for
Jordi Alba,84.0,82.0,73.0,60.0,77.0,60.0,80.0,77.0,64.0,70.0,82.0,93.0,92.0,89.0,81.0,87.0,64.0,81.0,90.0,67.0,66.0,75.0,82.0,77.0,68.0,59.0,79.0,84.0,82.0,13.0,15.0,13.0,6.0,13.0,def
Sergio Busquets,85.6,62.0,60.0,70.0,84.2,44.0,74.0,66.0,68.0,78.6,83.0,56.8,51.6,57.2,83.4,55.0,61.0,66.0,86.4,77.0,54.0,86.0,87.4,77.0,85.0,60.0,81.0,85.2,79.6,5.0,8.0,13.0,9.0,13.0,mid
Marc-Andre ter Stegen,82.0,20.0,19.5,17.5,30.0,19.5,21.0,21.5,18.5,38.0,23.0,38.0,50.0,37.0,80.5,43.0,30.0,82.0,35.0,79.0,17.5,43.0,22.0,18.0,41.0,29.0,17.5,19.0,17.5,83.5,80.5,82.0,78.0,85.0,gk
Aleix Vidal,77.8,71.6,66.6,38.6,74.8,47.6,82.4,68.6,45.6,63.6,81.2,89.0,93.0,80.0,76.2,79.0,83.6,82.0,89.6,68.0,60.6,81.6,55.2,72.6,71.6,50.6,46.4,51.8,51.4,7.6,6.6,7.6,11.6,11.6,def
Marc Bartra,79.0,49.75,42.75,76.25,79.0,42.75,61.25,55.75,44.75,72.75,75.25,70.5,71.25,67.0,75.5,69.0,57.75,85.5,64.0,73.0,35.75,62.75,82.25,57.25,42.75,51.75,82.25,85.5,81.25,9.75,14.75,12.75,11.75,7.75,def
