name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Paco Montanes,74.5,68.0,62.5,49.5,71.5,55.5,81.0,75.5,61.5,64.0,77.0,88.5,84.0,88.0,74.5,86.0,74.5,76.0,69.0,67.0,65.0,50.5,37.5,75.5,69.0,59.5,36.5,39.5,20.5,11.5,14.5,9.5,11.5,12.5,mid
Michael Ciani,75.0,29.5,25.5,77.5,55.5,20.5,37.5,22.0,54.5,63.5,51.5,57.75,65.75,46.0,68.5,43.0,81.5,77.5,65.0,93.0,43.5,80.0,78.0,32.5,23.5,24.5,74.0,77.0,72.0,14.5,5.5,8.5,6.5,14.5,def
Felipe Caicedo,77.33,58.67,78.67,74.33,69.0,74.33,73.0,65.67,67.67,52.67,76.0,73.33,76.0,63.33,76.0,68.0,82.67,75.0,66.33,92.33,68.67,80.67,42.67,81.33,60.67,72.67,41.67,43.67,46.67,6.67,12.67,6.67,7.67,9.67,for
Pape Kouli Diop,76.6,63.0,56.4,63.4,75.0,72.4,63.2,69.4,71.4,74.6,75.4,64.4,65.8,72.4,76.0,68.0,81.4,82.0,78.8,84.0,72.0,84.6,83.8,57.8,71.8,60.4,62.0,82.6,75.4,7.4,7.4,8.4,12.4,15.4,mid
Victor Alvarez,71.0,73.5,36.5,62.0,69.25,31.5,68.0,66.5,57.5,64.25,73.5,77.5,77.0,75.0,73.0,71.0,55.5,71.5,78.75,67.0,56.5,71.0,69.0,62.0,65.75,43.5,70.0,67.5,70.0,8.5,8.5,5.5,5.5,6.5,mid
Giedrius Arlauskis,70.0,19.0,14.0,15.0,15.0,14.0,13.0,16.0,17.0,13.0,19.0,33.0,34.0,38.0,62.0,56.0,15.0,57.0,38.0,40.0,12.0,33.0,16.0,13.0,19.0,11.0,12.0,14.0,14.0,70.0,64.0,70.0,72.0,77.0,gk
Hernan Perez,72.71,70.14,69.29,53.57,71.29,58.14,77.86,57.57,53.0,64.71,75.29,80.86,79.14,78.14,67.14,69.43,83.57,77.0,72.71,69.43,73.57,73.57,40.57,74.57,63.57,47.57,20.57,23.57,18.71,12.57,12.57,13.57,7.57,14.57,mid
Salva Sevilla,74.4,76.6,58.4,52.4,85.4,56.6,73.0,80.2,76.6,82.8,76.2,52.6,56.6,61.6,75.6,65.0,80.6,55.0,54.6,64.0,77.4,56.4,58.4,72.2,81.0,70.4,46.4,38.4,33.4,13.4,13.4,8.4,12.4,9.4,mid
Victor Sanchez Mata,74.75,67.0,56.5,50.5,83.5,50.5,64.5,70.5,68.5,79.5,78.0,64.75,68.25,75.0,75.5,78.25,73.5,78.0,75.25,59.0,67.0,81.75,75.0,65.5,77.0,60.0,59.0,74.0,64.0,6.5,5.5,9.5,13.5,9.5,mid
Jose Canas,76.33,52.67,34.67,49.67,76.0,26.67,47.0,46.67,55.67,71.33,71.67,65.67,64.33,57.0,79.33,73.33,50.33,71.0,81.0,70.67,59.33,83.67,81.33,56.67,72.0,46.67,73.33,80.0,70.33,13.67,11.67,8.67,10.67,8.67,mid
Abraham Gonzalez,72.0,68.5,57.0,46.5,83.5,46.5,59.5,81.0,71.5,82.0,72.0,50.5,48.25,61.0,66.5,59.0,77.0,33.0,69.5,61.0,73.5,64.5,59.0,65.0,75.5,62.5,54.0,63.5,52.5,9.5,7.5,5.5,10.5,9.5,mid
Javi Lopez,74.33,73.33,54.67,58.33,72.67,48.67,70.0,66.67,51.67,60.0,76.0,72.33,77.33,68.0,79.33,72.0,54.67,73.0,77.67,69.0,42.67,77.33,74.33,60.67,67.67,55.67,68.0,72.33,82.33,9.67,7.67,6.67,11.67,15.67,mid
Juan Rafael Fuentes,71.0,69.0,23.0,68.67,68.0,25.0,60.0,57.0,39.0,58.0,71.0,73.0,77.0,68.0,65.0,71.0,59.0,74.0,77.67,69.0,45.0,74.0,70.0,32.0,49.0,35.0,76.0,70.0,72.0,13.0,12.0,13.0,11.0,16.0,def
Enzo Roco,74.25,39.75,42.75,76.5,72.75,26.75,62.75,26.75,30.75,56.75,68.5,57.75,61.25,56.0,66.75,55.0,44.75,89.25,73.25,84.25,38.75,65.75,73.0,41.75,48.75,33.75,76.75,77.0,66.25,12.75,8.75,12.75,12.75,12.75,def
Oscar Duarte,73.25,39.75,21.75,77.25,54.75,31.75,47.75,27.75,31.75,49.0,58.75,65.0,73.0,56.0,72.25,51.5,46.75,79.5,68.0,77.5,23.75,74.75,68.75,34.75,43.75,36.75,75.25,76.25,73.25,14.75,8.75,6.75,7.75,13.75,mid
Anaitz Arbilla,71.67,75.0,31.0,68.67,65.67,41.33,59.0,60.17,65.33,56.67,70.0,65.67,75.0,59.0,68.33,68.0,77.17,75.67,79.5,79.0,69.0,83.67,70.17,47.67,56.67,46.67,69.67,75.0,69.33,13.67,7.67,14.67,12.67,8.67,def
Gerard Moreno,75.0,61.0,81.0,67.0,69.0,69.0,73.0,70.0,56.0,59.0,76.0,70.0,66.33,71.67,82.0,70.0,74.0,72.0,70.0,65.0,68.0,41.0,40.0,80.0,55.0,73.0,42.0,41.0,41.0,15.0,12.0,7.0,12.0,10.0,for
Alvaro Gonzalez Soberon,76.0,51.0,22.0,77.0,69.0,31.0,48.0,47.0,45.0,57.0,64.0,73.0,75.0,68.5,72.0,67.0,48.0,90.5,77.5,71.0,26.0,89.0,77.0,45.0,39.0,36.0,76.0,75.0,82.0,8.0,13.0,12.0,12.0,8.0,def
Roberto Correa,61.8,65.6,37.4,48.0,55.2,40.4,44.2,42.4,43.4,51.4,54.2,67.6,74.2,66.8,50.8,76.0,63.4,68.0,76.4,63.6,35.4,68.0,60.8,43.4,53.4,40.4,67.4,59.2,62.8,13.4,9.4,11.4,11.4,8.4,def
Ruben Duarte,58.78,57.56,27.22,52.33,55.89,24.22,48.44,56.22,59.22,34.22,52.78,65.89,63.89,59.0,54.78,65.0,31.67,55.67,62.56,55.22,29.22,55.33,57.67,42.22,30.22,39.22,58.11,60.33,66.11,9.22,11.22,13.22,10.22,8.22,def
Burgui,67.0,65.4,65.0,54.4,71.6,51.4,75.4,62.0,59.2,62.8,75.6,64.4,65.2,54.0,57.8,62.0,54.4,52.0,52.8,50.6,65.4,32.4,22.2,65.2,67.4,62.4,23.4,27.4,20.4,5.4,7.4,9.4,11.4,9.4,for
Marco Asensio,72.5,73.12,61.75,46.38,77.5,51.62,75.12,65.62,59.0,72.12,78.0,69.0,63.0,69.75,70.25,75.0,55.88,54.62,64.12,56.0,60.62,44.38,32.88,66.88,74.12,55.38,29.38,38.62,38.38,12.38,8.38,5.38,11.38,9.38,for
Pau Sabata,67.67,25.0,21.0,18.33,29.67,23.67,19.67,25.67,20.67,24.67,18.0,45.0,52.0,40.0,63.67,57.0,20.67,60.0,42.0,52.0,27.0,38.67,19.0,21.67,27.67,26.33,16.33,21.67,15.67,65.33,70.67,64.0,69.67,68.0,gk
Joan Jordan,61.67,52.0,43.67,44.67,71.33,43.67,54.33,42.67,50.67,64.33,64.67,63.0,63.67,64.67,55.67,64.0,63.67,55.67,68.0,57.0,50.67,58.33,54.67,54.33,64.67,57.67,44.67,60.67,52.33,12.67,11.67,12.67,11.67,8.67,mid
