name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Kevin Gameiro,78.4,69.4,81.4,66.4,77.8,77.6,72.0,75.4,68.4,71.0,78.8,82.8,77.8,85.0,79.8,81.6,71.4,82.0,71.0,64.8,76.0,65.4,37.4,84.4,75.4,76.4,22.4,33.4,37.4,5.4,9.4,7.4,7.4,5.4,for
Fernando Llorente,80.27,43.18,82.91,91.64,69.82,83.27,69.27,60.0,40.0,46.55,79.18,54.73,64.73,62.09,80.91,47.73,81.73,68.82,73.18,92.64,61.09,74.64,25.82,85.0,61.0,69.18,21.55,27.45,23.18,2.0,2.0,3.0,4.0,2.0,for
Nicolas Pareja,78.67,53.67,50.67,81.0,74.0,48.67,59.33,67.67,78.0,77.67,62.33,60.33,63.33,56.0,84.33,61.0,76.67,82.0,61.0,77.0,68.67,85.67,80.67,42.67,55.67,68.67,74.67,79.33,82.0,13.67,13.67,14.67,13.67,12.67,def
Jose Antonio Reyes,79.0,82.0,70.0,55.0,81.0,69.0,86.0,85.0,77.0,79.0,85.0,77.0,67.0,74.5,75.0,76.0,72.0,53.0,59.0,58.0,79.0,51.0,23.0,69.0,77.0,72.0,24.0,27.0,23.0,15.0,10.0,8.0,13.0,16.0,mid
Michael Krohn-Dehli,77.67,71.67,56.67,49.67,83.0,52.67,74.67,76.67,82.67,79.33,79.67,72.33,67.67,78.5,77.33,80.5,81.67,59.0,80.83,64.0,71.0,66.67,71.67,76.67,78.67,75.67,39.33,64.67,54.67,9.67,7.67,14.67,15.67,10.67,for
Daniel Carrico,80.0,61.0,48.0,80.0,78.0,47.0,58.0,39.0,54.0,79.0,69.0,62.5,65.5,59.0,70.0,69.0,66.0,91.0,73.5,77.0,50.0,89.0,84.0,57.0,62.0,62.0,76.0,85.0,81.0,14.0,10.0,15.0,15.0,12.0,def
Benoit Tremoulinas,80.0,83.33,57.67,66.0,80.67,46.67,74.67,81.67,58.67,76.67,78.67,83.67,84.67,82.67,81.67,79.67,73.67,73.67,89.67,64.33,64.67,72.33,74.0,72.67,72.67,76.67,77.0,78.67,79.67,5.0,14.0,11.0,14.0,8.0,def
Adil Rami,78.0,28.0,31.8,78.0,56.8,45.0,53.0,43.0,55.0,64.0,58.6,63.2,68.2,58.0,62.2,50.0,84.2,78.4,64.0,90.0,58.0,81.4,81.8,24.0,21.4,48.0,81.0,83.2,78.8,4.4,2.4,4.4,4.4,2.4,def
Beto,79.0,21.0,18.5,22.0,36.0,22.0,19.5,27.0,17.5,32.0,23.0,47.0,34.0,69.0,76.0,35.0,30.5,74.0,40.0,52.0,18.5,29.0,18.5,18.5,36.0,25.5,21.0,22.0,17.5,82.0,76.5,77.0,77.0,83.5,gk
Yevheniy Konoplyanka,82.0,77.0,79.0,49.0,81.0,67.0,86.0,83.0,77.0,78.0,85.0,93.0,88.0,83.0,77.0,81.25,78.0,66.0,77.25,59.0,84.0,48.0,37.0,73.0,80.0,75.0,21.0,38.0,31.0,5.0,11.0,15.0,9.0,9.0,mid
Ever Banega,80.71,78.43,67.0,45.0,86.71,65.0,81.0,82.0,77.71,82.71,84.0,67.86,65.0,84.0,80.0,86.0,72.0,59.0,69.0,67.57,75.43,77.0,70.0,76.43,86.0,61.0,57.0,75.86,61.0,13.0,8.0,7.0,7.0,10.0,mid
Steven Nzonzi,78.14,60.71,45.57,76.29,82.14,50.71,75.71,62.43,41.57,75.29,80.14,66.86,68.86,65.0,74.14,61.0,76.86,64.0,82.43,83.0,64.29,84.29,82.14,65.57,68.43,56.57,73.29,78.71,72.29,6.57,15.57,15.57,15.57,12.57,mid
Vicente Iborra,80.5,52.83,66.67,80.83,80.5,65.83,66.5,65.83,70.67,81.83,79.5,52.67,53.33,49.67,74.0,40.0,85.17,68.0,77.67,86.0,64.0,78.83,84.83,76.0,74.33,71.83,82.33,83.83,74.83,13.83,10.83,5.83,14.83,7.83,mid
Mariano,75.5,80.5,53.5,65.0,75.5,57.5,72.5,72.5,55.5,72.5,78.5,83.5,84.0,75.75,74.5,73.5,72.5,70.0,82.0,69.5,67.5,73.5,68.5,73.5,69.0,60.5,70.0,74.0,76.5,9.5,11.5,11.5,8.5,12.5,def
Thimothee Kolodziejczak,73.33,71.67,21.67,66.67,73.33,25.67,64.0,58.67,33.67,65.67,71.67,74.33,77.33,71.67,70.67,56.33,46.67,71.0,81.33,76.33,42.67,77.67,75.67,56.67,56.0,48.67,70.0,76.33,75.33,13.67,5.67,9.67,15.67,6.67,def
