variable,col1
heading_accuracy,0.718242600864
standing_tackle,0.585721323166
stamina,0.570895865001
crossing,0.538792737452
jumping,0.523670062913
sliding_tackle,0.513989034384
curve,0.475572679255
balance,0.395542521851
marking,0.390819011452
agility,0.355030198717
sprint_speed,0.338901916775
positioning,0.333976550622
acceleration,0.297696482449
long_passing,0.296757165967
free_kick_accuracy,0.292415700505
strength,0.284283507485
aggression,0.273800441852
penalties,0.243852885379
long_shots,0.243401496142
volleys,0.24309283772
reactions,0.236437600354
interceptions,0.22994696274
vision,0.217427617075
finishing,0.215233299844
shot_power,0.209800472095
short_passing,0.181185429292
gk_handling,0.153915171472
gk_positioning,0.143234067218
dribbling,0.137025661086
gk_kicking,0.100755650411
ball_control,0.0995839960284
gk_reflexes,0.096171261475
gk_diving,0.0628277909603
