name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Carlos Gurpegi,78.0,57.67,46.33,77.33,81.33,55.33,46.67,68.33,61.33,69.33,67.33,53.67,45.33,52.0,73.0,66.0,72.33,90.33,68.33,82.67,58.67,86.33,85.33,54.33,37.33,51.33,69.0,82.0,72.0,15.67,15.67,10.67,6.67,15.67,def
Aritz Aduriz,81.5,54.5,84.5,94.67,72.0,81.0,71.5,61.5,54.5,46.5,77.5,68.17,70.83,57.5,83.83,57.5,82.0,94.33,71.83,81.5,77.0,81.5,23.5,86.0,73.5,75.5,46.5,44.5,49.5,14.0,10.0,9.0,15.0,9.0,for
Gorka Iraizoz Moreno,78.0,20.33,20.67,21.0,28.33,22.0,20.33,20.67,21.0,23.33,21.0,38.67,46.33,41.33,80.33,52.0,26.0,53.67,33.0,83.0,21.33,37.33,22.33,22.0,34.33,21.0,21.0,20.33,20.67,69.67,81.0,80.0,82.67,77.33,gk
Raul Garcia,80.2,79.2,74.0,86.4,85.8,54.6,78.2,74.4,67.6,84.0,83.4,68.4,69.4,64.0,85.0,63.0,85.6,73.0,78.8,81.0,75.0,82.6,66.6,84.2,79.8,76.0,53.6,70.6,62.6,13.6,15.6,13.6,15.6,14.6,mid
Gorka Elustondo,74.67,58.0,56.33,61.0,82.33,43.33,62.67,80.0,80.33,81.0,74.0,54.33,65.33,67.67,76.0,64.67,75.33,76.0,73.0,76.67,73.33,80.0,70.33,59.33,71.33,64.67,68.67,74.67,68.67,12.67,12.67,12.67,12.67,9.67,def
Mikel Rico,78.0,54.67,70.0,61.67,83.17,57.67,64.0,54.67,62.67,79.67,77.0,67.67,66.0,71.33,84.5,74.33,78.67,82.67,88.33,78.33,65.0,72.67,81.17,70.0,77.67,59.67,58.67,84.67,75.67,14.33,6.33,9.33,8.33,8.33,mid
Benat Etxebarria,79.6,80.4,69.2,47.6,84.2,61.6,72.8,82.4,84.8,84.8,79.6,68.2,62.2,71.8,79.0,75.8,87.6,61.0,77.0,70.8,81.6,79.6,71.4,78.0,83.8,69.2,60.2,74.8,65.6,15.8,9.8,13.8,5.8,12.8,mid
Markel Susaeta,78.12,83.75,73.88,52.75,80.38,67.5,79.5,82.75,79.25,80.25,79.5,79.12,78.62,77.0,73.88,76.75,78.25,65.62,74.75,61.62,75.12,65.62,44.88,77.12,74.38,58.25,20.0,23.25,27.25,11.62,6.62,7.62,5.62,9.62,mid
Borja Viguera,72.5,46.0,76.5,77.0,54.5,69.5,72.5,69.0,73.0,50.5,75.5,70.5,69.0,60.5,65.5,68.5,76.0,71.5,65.25,68.5,67.5,54.0,25.0,69.5,58.0,81.0,19.5,24.0,20.0,7.5,5.5,10.5,14.5,7.5,for
Ander Iturraspe,80.0,59.4,62.2,77.8,83.6,49.4,71.0,67.8,65.8,78.2,77.8,73.2,68.8,57.6,81.8,48.6,73.6,53.4,81.6,81.2,62.8,72.6,84.2,69.8,79.4,57.8,71.8,82.8,73.0,6.4,11.4,7.4,6.4,8.4,mid
Mikel Balenziaga,78.25,82.25,41.0,66.0,75.75,47.0,72.0,76.0,31.0,75.5,78.25,79.5,80.5,71.5,73.0,70.5,56.0,80.5,88.75,72.5,52.0,79.5,79.0,54.0,62.0,44.0,76.5,81.0,77.0,14.5,9.5,6.5,5.5,10.5,def
Xabier Etxeita,76.5,36.5,29.5,77.25,64.75,38.5,47.0,35.5,43.5,54.5,63.25,53.25,65.25,67.75,71.5,55.75,51.25,80.75,78.25,81.5,34.5,85.5,77.0,30.25,34.75,30.5,77.25,74.25,82.5,5.75,6.75,7.75,9.75,6.75,def
Eneko Boveda,73.33,75.89,45.33,70.67,71.56,42.33,69.67,50.33,35.67,62.0,74.0,76.22,76.22,67.33,64.0,66.33,54.0,69.67,79.0,64.33,47.0,79.67,73.33,62.0,50.67,46.44,71.44,74.67,71.33,7.33,7.33,11.33,12.33,11.33,def
Iker Muniain,79.67,74.33,75.67,43.33,72.67,63.33,83.67,79.33,69.33,65.33,81.33,89.33,83.33,89.33,84.33,94.33,66.33,74.33,64.33,53.67,72.33,66.33,48.33,81.33,71.33,61.33,33.33,58.33,34.33,10.0,5.0,5.0,13.0,12.0,mid
Oscar de Marcos,80.0,79.0,59.0,59.0,77.0,57.0,76.0,78.0,53.0,69.0,81.0,85.0,92.0,78.5,85.0,76.0,74.0,81.0,93.0,74.0,56.0,76.0,80.0,80.0,66.0,56.0,66.0,80.0,80.0,8.0,6.0,13.0,15.0,9.0,mid
Mikel San Jose,78.71,46.86,57.29,79.29,80.57,62.71,64.0,30.86,43.86,78.57,72.86,56.57,63.71,51.71,79.14,55.57,64.71,77.86,68.43,81.29,60.57,71.86,81.14,52.86,61.86,50.86,70.71,82.0,73.57,9.43,5.43,9.43,7.43,15.43,mid
Iago Herrerin,73.33,17.67,22.67,17.67,19.0,18.33,21.0,18.33,16.33,28.67,15.0,45.0,34.0,59.0,67.67,55.0,21.67,58.0,42.0,82.0,19.0,36.67,22.67,19.0,35.0,26.0,18.33,19.0,16.33,73.0,83.33,61.0,72.0,70.0,gk
