variable,col1
strength,0.535844431544
long_passing,0.447292109348
balance,0.387147500751
volleys,0.299052941821
jumping,0.286664767791
crossing,0.231446612272
shot_power,0.204479483198
sprint_speed,0.199561865644
curve,0.193558991371
dribbling,0.185478563816
stamina,0.179979731331
reactions,0.179274526803
aggression,0.167750684078
agility,0.159032673972
heading_accuracy,0.153645803278
short_passing,0.148771017069
free_kick_accuracy,0.143712843323
long_shots,0.117734204893
standing_tackle,0.114162808141
acceleration,0.0923748311536
gk_positioning,0.0918279515364
vision,0.0727810524862
penalties,0.0724801862217
interceptions,0.053774607935
finishing,0.0475696716922
positioning,0.0423052181404
sliding_tackle,0.0404847034001
gk_reflexes,0.0400924680508
ball_control,0.0295869252933
marking,0.0254965044165
gk_diving,0.0219306035549
gk_handling,0.0219229346236
gk_kicking,0.0127807810496
