name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Darren O'Dea,67.0,42.0,22.0,71.0,60.0,19.0,57.0,20.0,18.0,63.0,63.0,60.0,63.0,47.0,61.0,62.0,35.0,58.0,64.0,72.0,26.0,70.0,66.0,23.0,52.0,29.0,67.0,70.0,65.0,8.0,6.0,7.0,12.0,11.0,def
Kevin Thomson,60.5,60.5,35.5,57.5,63.5,56.5,56.5,60.5,62.5,62.5,62.5,55.0,62.0,70.5,65.5,71.0,70.5,71.0,71.5,74.0,55.5,63.5,56.5,50.5,61.5,52.5,58.5,58.5,56.5,5.5,14.5,6.5,12.5,15.5,mid
James McPake,62.5,23.5,48.5,68.5,66.5,34.5,43.5,24.5,68.5,57.5,56.5,65.0,49.0,57.0,59.5,49.0,42.5,82.5,37.0,84.0,35.5,64.5,50.5,23.5,43.5,63.5,61.5,59.5,53.5,9.5,14.5,6.5,13.5,12.5,def
Rory Loy,61.0,57.0,65.0,64.0,57.0,45.0,58.0,24.0,32.0,46.0,56.0,78.0,80.0,82.0,49.5,76.0,61.0,90.0,57.0,70.0,36.0,63.0,20.0,57.0,52.0,52.0,19.0,25.0,23.0,13.0,10.0,16.0,14.0,14.0,for
Paul McGowan,66.67,58.67,63.67,61.67,66.67,54.67,68.67,68.67,46.67,64.67,69.67,74.0,73.0,85.67,68.67,85.0,60.67,81.0,83.33,39.0,59.67,71.67,45.67,61.67,65.67,63.67,28.67,48.67,24.67,11.67,12.67,15.67,15.67,15.67,mid
Gary Harkins,66.4,56.4,60.4,66.4,65.4,56.4,73.4,64.4,69.4,62.4,68.4,64.0,67.0,68.8,62.4,60.0,67.4,49.0,74.0,79.4,59.4,63.4,47.4,66.4,67.4,68.4,48.4,48.4,43.4,12.4,10.4,8.4,12.4,12.4,mid
Gary Irvine,62.0,60.33,28.33,62.33,62.33,22.33,63.33,54.33,45.33,56.33,61.33,70.0,71.0,71.0,55.33,54.0,38.33,62.0,68.0,72.0,30.33,62.33,62.33,54.33,54.33,24.33,61.33,61.0,60.33,9.33,6.33,7.33,12.33,15.33,def
David Mitchell,57.0,18.0,20.0,15.0,30.0,19.0,19.0,11.0,12.0,17.0,23.0,49.0,46.0,34.0,47.0,51.0,25.0,52.0,41.0,57.0,17.0,22.0,20.0,15.0,21.0,24.0,17.0,13.0,16.0,65.0,51.0,55.0,54.0,65.0,gk
Paul McGinn,58.14,48.43,31.71,44.43,57.0,29.43,57.86,29.43,31.43,54.43,62.0,69.43,70.0,55.43,52.43,74.0,27.43,60.0,72.57,57.14,27.43,58.43,52.43,46.43,34.43,36.43,51.71,63.29,61.71,13.43,14.43,8.43,12.43,14.43,mid
Nick Ross,63.0,67.0,54.0,49.0,59.0,39.0,66.0,60.0,50.0,60.0,67.0,71.0,66.0,72.0,63.0,82.0,63.0,81.0,83.0,69.5,51.0,65.0,62.0,62.0,64.0,66.0,59.0,60.0,54.0,10.0,12.0,7.0,14.0,12.0,mid
Scott Bain,61.88,20.5,18.5,20.5,26.5,20.0,19.0,20.5,20.5,23.5,18.0,41.0,46.0,43.0,53.0,53.0,22.5,59.0,30.0,37.0,19.5,22.5,22.5,21.0,27.62,22.0,17.0,18.0,17.5,64.62,61.88,57.12,60.0,64.88,gk
Thomas Konrad,58.25,19.75,19.75,61.75,34.75,27.75,17.5,24.75,16.0,21.25,33.75,74.0,68.0,60.0,58.75,55.0,56.75,73.0,57.25,70.25,20.5,67.75,60.75,19.75,42.75,30.75,48.25,66.25,54.25,14.75,15.75,10.75,15.75,10.75,def
Nicky Low,61.0,56.0,49.0,58.0,64.0,37.0,63.0,46.0,54.5,58.0,65.0,71.0,70.0,72.0,59.0,90.0,54.0,61.0,71.0,37.0,43.0,67.0,57.0,57.0,61.0,41.0,54.0,55.0,51.0,13.0,6.0,10.0,15.0,14.0,mid
Greg Stewart,62.2,33.9,66.7,57.3,61.6,48.3,64.3,43.3,50.3,52.7,64.9,70.9,73.9,65.4,56.2,70.6,62.2,64.0,57.0,56.0,57.9,56.8,21.4,64.1,59.9,59.2,20.8,20.3,22.9,11.3,9.3,12.3,8.3,8.3,for
Kevin Holt,55.0,43.0,30.0,43.0,40.0,23.0,56.0,29.0,29.0,32.0,44.0,67.0,60.0,58.0,56.0,48.0,30.0,62.0,70.0,58.0,26.0,60.0,50.0,51.0,36.0,33.0,57.0,57.0,67.0,11.0,14.0,11.0,8.0,12.0,mid
Kane Hemmings,61.0,32.0,63.0,67.0,57.0,44.0,63.0,37.0,32.0,43.0,62.0,74.0,64.0,59.0,48.0,51.0,63.0,57.0,71.0,72.0,61.0,27.0,15.0,54.0,58.0,63.0,12.0,17.0,19.0,13.0,8.0,8.0,12.0,15.0,for
Daryll Meggatt,53.0,35.0,28.0,47.0,23.0,27.0,53.0,31.0,29.0,28.0,29.0,62.0,64.0,56.0,51.0,66.0,22.0,58.0,63.0,59.0,22.0,56.0,51.0,40.0,33.0,42.0,62.0,64.0,69.0,9.0,13.0,13.0,11.0,9.0,mid
Cameron Kerr,55.0,43.0,23.0,43.0,51.0,23.0,54.0,31.0,30.0,29.0,42.0,70.0,71.0,56.0,47.0,65.0,34.0,57.0,71.0,57.0,28.0,47.0,52.0,45.0,41.0,38.0,52.0,59.0,58.0,11.0,7.0,10.0,8.0,11.0,mid
Craig Wighton,55.5,38.5,64.0,55.0,52.5,54.0,57.0,36.0,32.0,44.5,58.5,63.0,69.0,50.0,39.0,71.0,56.0,61.0,53.0,42.0,47.0,27.0,16.0,54.0,49.0,49.0,15.0,12.0,16.0,8.0,13.0,8.0,6.0,14.0,mid
