name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Tomas Cerny,66.67,23.0,12.0,17.0,35.0,14.0,22.0,17.0,11.0,34.0,12.0,53.0,33.0,63.0,72.0,49.0,23.0,74.0,39.0,67.0,13.0,44.0,24.0,16.0,39.0,11.0,19.0,11.0,17.0,64.33,66.67,62.0,65.0,69.33,gk
Daniel Seaborne,64.0,44.67,29.67,66.67,58.67,21.67,41.67,40.67,21.0,57.67,44.67,53.67,54.67,42.0,57.67,52.0,24.67,82.0,73.0,71.0,19.0,63.67,62.67,27.67,35.67,24.67,65.0,65.67,61.0,15.67,7.67,6.67,5.67,7.67,def
Gary Fraser,61.5,51.5,50.5,53.5,63.5,50.5,60.5,47.5,61.5,70.5,61.5,66.0,70.0,59.5,56.5,69.5,75.5,57.0,72.0,61.0,70.5,62.5,54.5,54.5,62.5,43.5,57.5,60.5,58.5,9.5,7.5,9.5,6.5,14.5,mid
Ryan Stevenson,64.33,58.67,66.33,61.67,65.67,51.67,63.67,58.67,53.67,58.67,65.33,66.0,65.0,72.0,60.67,65.0,66.67,77.67,78.67,72.0,64.67,83.67,40.67,63.67,63.67,63.67,42.67,42.67,41.67,15.67,9.67,8.67,9.67,8.67,for
Gary Miller,62.0,59.5,28.5,57.5,61.5,18.5,58.5,53.5,22.5,60.5,62.5,64.0,70.0,70.0,61.5,73.0,48.5,60.0,71.0,71.0,22.5,62.0,57.5,20.0,56.5,22.5,61.0,61.5,59.0,10.5,14.5,8.5,11.5,9.5,def
Abdul Osman,64.5,47.25,28.0,61.25,63.25,29.25,54.25,42.25,32.25,55.25,62.25,66.0,72.0,57.0,64.25,72.0,32.25,69.5,80.75,75.0,24.25,72.25,66.25,45.25,46.25,45.75,64.25,67.25,60.25,7.25,8.25,5.25,11.25,15.25,mid
Frederik Frans,65.33,37.67,34.67,66.67,62.67,35.67,35.67,27.67,26.67,57.67,56.67,57.0,38.33,60.0,61.67,36.0,60.67,34.67,70.0,84.0,32.67,62.67,63.67,37.67,46.67,38.67,66.0,68.0,65.0,14.67,6.67,15.67,14.67,7.67,def
Ryan Scully,57.0,12.0,12.0,17.0,23.0,18.0,12.0,21.0,14.0,18.0,22.0,43.0,45.0,31.0,55.0,58.0,23.0,54.0,41.0,57.0,14.0,18.0,18.0,11.0,22.5,16.0,21.0,20.0,13.0,59.0,53.0,50.0,56.0,62.0,gk
Kris Doolan,64.33,33.67,67.67,61.67,51.67,45.67,66.0,30.67,30.67,32.67,67.0,71.0,72.0,70.0,57.67,69.67,64.67,70.67,71.0,72.67,56.67,32.67,15.67,63.67,51.67,62.67,19.67,21.0,16.33,7.67,9.67,9.67,12.67,7.67,for
Mustapha Dumbuya,64.67,57.0,29.0,61.0,59.0,45.0,62.67,50.0,34.0,54.0,59.33,89.0,90.0,82.0,58.0,79.0,46.0,81.0,80.0,60.0,35.0,67.0,55.0,33.0,59.0,34.0,62.0,61.67,61.33,11.0,6.0,13.0,16.0,12.0,mid
Sean Welsh,61.0,48.0,52.0,47.0,67.0,37.0,56.0,55.0,54.0,57.0,64.0,74.0,67.0,70.0,60.0,71.0,59.0,57.0,62.0,56.0,45.0,67.0,56.0,43.0,57.0,60.0,63.0,64.0,55.0,15.0,12.0,6.0,15.0,10.0,mid
Callum Booth,61.8,61.4,31.4,65.4,58.4,19.8,56.4,57.4,55.4,53.4,51.4,72.4,70.4,71.4,63.4,53.0,20.6,80.4,73.8,70.6,21.0,71.4,58.4,21.0,34.4,33.4,61.6,62.2,55.6,14.4,10.4,14.4,14.4,11.4,def
Steven Lawless,65.33,62.0,61.33,32.33,64.33,52.33,70.33,64.33,42.33,58.33,66.33,72.0,75.0,81.0,46.33,90.0,65.33,81.33,80.67,57.0,58.33,44.33,21.33,60.33,64.0,64.33,21.33,27.33,20.67,12.33,14.33,9.33,6.33,5.33,mid
David Amoo,61.5,58.5,61.5,58.5,39.5,52.5,66.5,50.5,43.5,42.5,65.5,91.0,93.0,84.0,49.5,81.5,62.5,62.0,68.5,75.0,55.5,47.5,30.5,62.5,54.5,59.5,24.5,33.5,33.5,14.5,15.5,15.5,7.5,8.5,mid
Stuart Bannigan,64.0,61.6,49.6,53.6,67.6,37.6,67.6,61.6,41.6,63.6,67.6,72.0,74.0,71.2,56.6,75.0,62.6,59.0,82.6,71.0,53.6,70.6,58.4,53.6,62.6,51.6,54.6,62.6,54.6,9.6,14.6,9.6,12.6,12.6,mid
Mathias Pogba,60.57,58.29,61.29,63.43,56.29,42.29,58.29,33.29,24.29,43.29,57.29,72.0,76.0,48.0,50.29,48.0,67.29,71.0,50.0,86.14,54.29,52.29,22.14,56.29,37.29,56.29,21.86,22.71,23.0,5.29,13.29,10.29,9.29,13.29,for
Declan McDaid,59.2,43.4,47.4,48.4,68.0,41.4,60.4,50.4,40.4,65.4,65.4,70.0,78.8,65.6,53.4,80.0,54.4,54.0,54.0,59.0,35.4,46.4,23.4,47.4,53.4,45.4,34.4,40.4,47.4,10.4,6.4,8.4,9.4,12.4,mid
Christie Elliot,60.67,46.33,57.33,62.33,64.33,36.33,61.33,38.33,34.33,57.33,65.33,73.0,79.0,65.33,55.33,55.0,56.33,70.67,63.0,78.0,53.33,64.33,20.33,56.33,61.33,55.33,53.33,64.33,62.33,10.33,14.33,5.33,10.33,15.33,mid
David Wilson,51.33,41.67,30.67,46.67,59.67,40.67,45.67,41.67,34.67,52.67,53.67,54.0,69.67,50.0,53.67,66.0,52.67,58.0,57.0,56.0,42.67,60.67,44.67,48.67,49.67,35.0,42.67,41.67,44.67,5.67,8.67,6.67,12.67,13.67,for
Ryan Edwards,60.0,56.0,51.0,48.0,62.0,43.0,65.0,49.0,40.0,55.0,63.0,77.0,75.25,80.0,58.0,81.0,51.0,66.0,77.0,43.0,43.0,49.0,45.0,53.0,58.25,52.0,32.0,39.0,35.0,12.0,14.0,9.0,6.0,15.0,mid
Liam Lindsay,54.0,30.0,19.0,44.0,31.0,31.0,27.0,23.0,31.0,32.0,30.0,48.0,55.0,34.0,46.0,43.0,37.0,71.0,64.0,90.0,25.0,45.0,53.0,24.0,27.0,18.0,46.0,61.0,59.0,12.0,7.0,8.0,10.0,12.0,mid
Robbie Muirhead,57.67,33.17,60.17,61.17,53.17,36.17,60.17,36.17,28.17,35.17,60.17,58.0,66.0,59.0,56.17,65.0,65.17,70.0,57.5,66.0,62.17,33.17,23.83,53.17,50.17,65.17,23.67,20.17,24.0,5.17,13.17,15.17,12.17,13.17,for
Jack Hendry,53.6,39.6,34.0,48.0,56.0,27.6,48.8,33.8,33.2,54.0,52.0,63.0,64.0,58.0,50.4,60.0,50.8,65.0,64.0,63.6,35.8,52.6,48.0,36.0,39.6,37.8,47.0,52.8,52.0,12.6,10.6,12.6,7.6,12.6,def
