variable,col1
strength,0.710440785829
jumping,0.70293633342
interceptions,0.654986227643
penalties,0.52003207485
dribbling,0.497506225358
stamina,0.443822610562
long_passing,0.439151713125
long_shots,0.432065048312
curve,0.415930414739
balance,0.401500402689
marking,0.398873824397
free_kick_accuracy,0.398809904951
agility,0.386087956215
acceleration,0.366917928413
short_passing,0.361772440342
sprint_speed,0.360987220444
finishing,0.355780780103
heading_accuracy,0.348714662407
positioning,0.346900137939
shot_power,0.324509856723
sliding_tackle,0.305604264439
standing_tackle,0.246212964171
vision,0.238777204843
volleys,0.236493255751
crossing,0.217107649752
aggression,0.200347430033
ball_control,0.155732442648
gk_handling,0.123248061105
reactions,0.119436708869
gk_reflexes,0.103092175193
gk_positioning,0.0893272592451
gk_diving,0.0490287812972
gk_kicking,0.0478652541924
