name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Lee McCulloch,63.29,56.29,62.29,68.29,63.29,54.29,44.29,51.29,43.29,58.29,55.86,50.86,54.14,58.0,61.29,41.14,68.29,66.0,63.0,82.57,61.29,86.29,62.29,60.29,64.29,70.29,55.86,56.86,52.86,7.29,11.29,8.29,15.29,10.29,mid
Miles Addison,63.0,43.0,25.0,69.0,56.0,26.0,34.0,20.0,21.0,52.0,52.0,48.0,49.0,33.0,54.0,46.0,48.0,62.0,64.0,90.0,35.0,70.0,58.0,40.0,50.0,23.0,57.0,65.0,54.0,8.0,15.0,8.0,8.0,15.0,def
Steven Smith,60.67,62.67,56.67,57.67,61.67,58.67,61.67,67.67,67.67,56.67,58.67,63.0,62.0,57.0,63.67,55.0,61.67,61.0,62.0,62.0,53.67,82.67,61.67,60.67,65.67,52.67,61.67,59.0,56.67,15.67,9.67,12.67,13.67,8.67,mid
Jamie MacDonald,67.0,12.0,17.0,14.0,28.0,12.0,16.0,15.0,15.0,22.0,18.0,22.0,21.0,49.0,50.0,36.0,20.0,57.0,43.0,58.0,13.0,22.0,24.0,12.0,21.67,15.0,14.0,14.0,15.0,73.0,60.0,63.0,67.0,77.0,gk
Jamie Hamill,64.33,62.67,52.67,61.67,64.67,24.67,59.67,55.67,56.67,65.67,66.67,55.67,66.0,61.0,64.67,71.0,64.67,91.0,90.0,72.0,40.67,82.67,62.67,53.67,58.67,75.67,64.67,63.67,61.67,6.67,5.67,15.67,7.67,9.67,for
Kris Boyd,69.0,53.5,71.0,73.5,63.5,64.5,62.5,52.5,65.5,55.5,67.5,54.0,49.0,61.0,68.5,59.0,81.5,58.0,63.0,81.25,62.5,64.5,19.0,71.5,51.5,81.5,20.5,21.5,21.0,8.5,10.5,7.5,13.5,6.5,for
Gary Dicker,63.0,54.5,35.5,56.5,69.5,51.5,53.5,44.5,55.5,66.5,65.5,69.0,59.5,67.0,66.5,61.0,57.5,72.0,74.0,72.0,46.5,58.5,54.5,56.5,65.5,38.5,37.5,59.5,58.5,13.5,13.5,5.5,14.5,10.5,mid
Kallum Higginbotham,67.5,66.5,64.5,46.5,66.5,54.5,71.5,55.5,62.5,52.5,70.5,73.0,78.0,73.0,52.5,71.0,62.5,34.0,80.0,54.5,60.5,62.5,31.5,63.5,72.5,55.5,19.0,19.0,19.5,15.5,14.5,8.5,10.5,13.5,mid
Scott Robinson,61.0,52.0,54.0,35.0,69.0,49.0,62.0,57.0,43.0,58.0,65.0,81.0,80.0,81.0,63.0,83.0,57.0,83.0,71.0,70.0,50.0,61.0,55.0,59.0,57.0,51.0,45.0,51.0,43.0,14.0,15.0,9.0,6.0,10.0,mid
Temitope Ayoluwa Obadeyi,63.6,55.8,58.8,48.8,62.8,59.8,63.8,60.8,52.8,50.8,58.8,83.2,89.2,75.0,62.8,60.0,63.8,62.0,71.6,60.0,61.8,46.8,22.8,62.8,49.8,50.8,32.8,36.8,30.8,6.8,11.8,10.8,13.8,7.8,for
