variable,col1
long_passing,0.321357594146
interceptions,0.312897735146
strength,0.283704505744
penalties,0.261620161499
dribbling,0.227823526954
heading_accuracy,0.224227441906
shot_power,0.192381230229
sliding_tackle,0.174154895766
sprint_speed,0.169676171072
jumping,0.161661288552
free_kick_accuracy,0.155731252559
finishing,0.147769336058
crossing,0.143106920097
standing_tackle,0.132474196953
long_shots,0.119965754712
agility,0.116527686703
marking,0.10201941731
short_passing,0.0966350412742
reactions,0.0958050234384
aggression,0.092735411276
stamina,0.0768151117656
volleys,0.0718582629296
positioning,0.0615001344214
curve,0.0491018982988
vision,0.0473043898509
ball_control,0.0334252809464
gk_reflexes,0.031982323866
balance,0.0295147193583
acceleration,0.0245929540303
gk_kicking,0.0196124360274
gk_positioning,0.0133769299276
gk_diving,0.00571885482427
gk_handling,0.00292211235854
