variable,col1
free_kick_accuracy,0.474708463431
shot_power,0.410683212678
crossing,0.404617832545
curve,0.392784144258
penalties,0.355122353351
long_shots,0.340291891662
finishing,0.316449404176
agility,0.297551392846
volleys,0.274988460842
stamina,0.262377961771
positioning,0.222682996567
aggression,0.212079479737
marking,0.196822836753
short_passing,0.195420354254
sprint_speed,0.19430522816
heading_accuracy,0.189338031352
reactions,0.151038893673
acceleration,0.150608628949
vision,0.148364575269
strength,0.121620861581
long_passing,0.116188518812
jumping,0.114822399959
balance,0.0845921044252
dribbling,0.0836838242181
interceptions,0.0791286866302
gk_handling,0.0471600270973
ball_control,0.0471209007176
gk_diving,0.0255865531026
standing_tackle,0.0243035765027
sliding_tackle,0.0212972935375
gk_kicking,0.0191165290261
gk_reflexes,0.014220529264
gk_positioning,0.0109220528534
