variable,col1
acceleration,0.356901000977
aggression,0.217415898068
marking,0.203895563964
vision,0.191401595083
crossing,0.173404840453
finishing,0.165451176531
standing_tackle,0.159414206489
curve,0.145487351464
agility,0.136647226585
sliding_tackle,0.114340869857
free_kick_accuracy,0.104750749472
short_passing,0.101259839808
penalties,0.100576118319
long_passing,0.0814579803525
jumping,0.0779278223906
interceptions,0.0760668531338
heading_accuracy,0.0745824265008
balance,0.0677428999368
ball_control,0.0626159114422
reactions,0.0600266071442
dribbling,0.0558787115246
gk_diving,0.0415398791535
shot_power,0.0368427679493
stamina,0.0309033723838
long_shots,0.0303204809004
volleys,0.0290171522499
gk_positioning,0.0269432647607
strength,0.0196039712696
gk_handling,0.0163208175945
positioning,0.0155034251457
gk_reflexes,0.0140311276729
gk_kicking,0.00909184459644
sprint_speed,0.00263624682656
