variable,col1
aggression,0.595798111823
balance,0.586302361943
free_kick_accuracy,0.557976588555
heading_accuracy,0.554966900497
interceptions,0.549826691859
curve,0.493943778039
strength,0.486821670409
volleys,0.482385501933
acceleration,0.43968397205
reactions,0.396340400112
standing_tackle,0.382281160387
dribbling,0.373104051442
jumping,0.365231583685
long_shots,0.351286267893
crossing,0.342285426431
sprint_speed,0.32638392508
sliding_tackle,0.325715762374
positioning,0.322473641741
marking,0.306116243525
agility,0.269614264475
penalties,0.259487074601
long_passing,0.226114860192
short_passing,0.147039871026
stamina,0.124149285685
vision,0.115124178039
gk_reflexes,0.108488626002
gk_diving,0.102086434403
shot_power,0.0981967884016
finishing,0.0856693849029
ball_control,0.0683781541883
gk_handling,0.0631622080623
gk_kicking,0.0549075568042
gk_positioning,0.0386572734377
