variable,col1
aggression,0.361027956338
jumping,0.247039831772
crossing,0.215178902427
free_kick_accuracy,0.197823434995
balance,0.180822225875
finishing,0.171771366213
long_shots,0.142609987986
agility,0.137168897651
strength,0.12832249568
heading_accuracy,0.124712872236
long_passing,0.124712872236
curve,0.110997396905
reactions,0.110502023445
dribbling,0.0921943174949
volleys,0.0916531662653
sprint_speed,0.082840037366
stamina,0.0746425368542
penalties,0.0554457373427
positioning,0.0531020325262
acceleration,0.0510685995971
shot_power,0.0371446430894
marking,0.0285885549365
gk_reflexes,0.0268600830504
sliding_tackle,0.0259216090763
ball_control,0.0236691293495
short_passing,0.0203407749265
vision,0.0179012444356
gk_positioning,0.016637074823
interceptions,0.0164395412407
standing_tackle,0.0132527389518
gk_kicking,0.0118576576421
gk_diving,0.00643099850848
gk_handling,0.00131925876513
