variable,col1
sprint_speed,0.49306104482
crossing,0.362242367155
balance,0.324509276044
aggression,0.283370664902
positioning,0.269583388059
heading_accuracy,0.267405433602
volleys,0.264247755336
stamina,0.219414809855
acceleration,0.21096372783
dribbling,0.204651793798
curve,0.200850793067
finishing,0.190977892853
vision,0.190190440677
sliding_tackle,0.139448921348
jumping,0.130344855367
ball_control,0.128027317529
long_shots,0.1219557381
reactions,0.108843119154
strength,0.0993659128234
free_kick_accuracy,0.0980950597695
short_passing,0.0968954360802
shot_power,0.096320327259
agility,0.0844512752167
long_passing,0.068099997644
penalties,0.0650803165975
marking,0.055893655089
standing_tackle,0.050662182098
gk_diving,0.0475807220059
gk_positioning,0.0467890477842
gk_reflexes,0.0442900344852
gk_kicking,0.0221476354443
interceptions,0.00846875645337
gk_handling,0.0057703017547
