name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Iain Vigurs,66.4,64.8,60.6,54.6,67.8,31.6,67.0,68.6,65.6,65.4,68.0,65.0,66.0,82.0,68.6,62.0,69.6,63.0,66.0,69.2,63.0,68.6,51.6,62.6,71.8,63.8,47.6,51.6,46.6,8.6,15.6,11.6,11.6,8.6,mid
Carl Tremarco,60.0,58.0,24.0,51.0,60.0,26.0,55.0,44.0,28.0,51.0,53.0,55.0,55.0,61.0,57.0,58.0,44.0,74.0,63.0,62.0,33.0,57.0,62.0,44.0,53.0,30.0,62.0,66.0,63.0,13.0,6.0,12.0,13.0,6.0,def
David Raven,64.33,63.67,22.67,61.67,60.67,37.67,60.67,53.67,20.67,55.67,61.67,66.0,70.67,70.67,53.67,62.0,47.67,82.33,80.67,72.0,27.67,65.33,61.33,32.67,42.67,26.67,64.0,65.33,64.33,12.67,7.67,9.67,10.67,13.67,def
Gary Warren,67.67,31.0,38.0,74.0,53.0,31.0,49.0,33.0,30.0,49.0,60.0,54.0,52.0,57.0,65.0,61.0,42.0,70.0,62.0,73.0,35.0,69.0,64.33,25.0,34.0,39.0,71.33,69.33,66.33,15.0,7.0,15.0,11.0,12.0,def
Owain Fon Williams,62.0,20.0,11.0,16.0,22.0,11.0,11.0,11.0,12.0,13.0,22.0,55.0,56.0,61.0,60.0,44.0,13.0,61.0,39.0,73.0,13.0,37.0,24.0,11.0,28.67,16.0,11.0,11.0,12.0,63.0,51.0,51.0,64.0,73.0,gk
Greg Tansey,64.5,52.33,63.0,59.33,67.5,55.33,59.33,72.33,70.33,64.83,59.83,65.0,67.0,65.33,66.33,60.0,75.33,74.0,76.67,80.67,74.0,51.33,59.33,57.0,69.83,68.67,58.33,63.67,60.83,8.33,13.33,14.33,5.33,14.33,mid
Ross Draper,66.0,41.0,61.0,68.0,66.0,30.0,65.0,57.0,57.0,61.0,65.0,64.0,62.0,47.0,64.0,54.0,52.0,70.0,80.0,90.0,56.0,65.0,64.0,63.0,65.0,57.0,61.0,63.0,59.0,13.0,12.0,8.0,14.0,11.0,mid
James Vincent,62.33,46.67,53.67,43.67,65.67,42.67,65.67,39.67,41.67,57.67,63.67,64.0,64.0,73.0,63.67,72.0,53.67,70.0,73.0,71.0,49.67,58.67,42.67,56.67,63.67,57.67,33.67,43.67,40.67,9.67,15.67,15.67,12.67,10.67,for
Nathaniel Wedderburn,54.0,40.0,39.0,53.0,64.0,34.0,47.0,22.0,22.0,61.0,54.0,64.0,66.0,60.0,45.0,62.0,77.0,48.0,76.0,86.0,57.0,57.0,43.0,34.0,49.0,44.0,52.0,59.0,57.0,8.0,8.0,8.0,13.0,14.0,mid
Lewis Horner,58.0,53.0,49.0,53.0,67.0,47.0,59.0,43.0,54.0,58.0,54.0,61.0,63.0,72.0,55.0,61.0,54.0,82.0,70.0,62.0,43.0,43.0,52.0,47.0,62.0,53.0,44.0,44.0,38.0,8.0,8.0,7.0,10.0,8.0,mid
Liam Polworth,58.0,49.0,49.0,46.0,59.0,51.0,59.0,44.0,52.0,58.0,62.0,72.0,53.0,70.0,66.0,74.0,54.0,46.0,53.0,57.0,54.0,42.0,53.0,51.0,56.0,45.0,39.0,50.0,43.0,12.0,7.0,11.0,13.0,7.0,for
Daniel Devine,62.0,36.0,25.0,63.0,45.0,44.0,35.0,35.0,37.0,47.0,57.0,72.0,72.0,56.0,57.0,71.0,42.0,72.0,63.0,71.0,36.0,46.0,65.0,33.0,32.0,31.0,63.0,65.0,60.0,7.0,9.0,8.0,8.0,7.0,def
Miles Storey,58.67,46.44,58.22,53.44,42.44,55.44,56.78,52.44,47.44,36.44,59.56,80.0,81.0,79.33,57.44,66.0,54.44,63.0,66.0,66.33,46.44,47.44,25.44,58.67,42.44,50.44,21.44,34.44,27.44,11.44,7.44,9.44,12.44,6.44,for
Josh Meekings,68.0,24.67,30.0,68.67,51.67,24.67,41.67,24.67,24.67,43.67,52.67,70.33,78.67,60.0,50.67,44.67,33.67,82.67,71.0,81.33,24.67,64.67,66.67,28.67,28.67,37.67,70.0,71.67,67.67,5.67,9.67,9.67,15.67,12.67,def
Jordan Roberts,58.0,56.0,50.0,48.0,58.0,52.0,56.0,62.0,61.0,39.0,50.0,81.0,81.0,61.0,53.0,63.0,53.0,63.0,70.0,56.0,46.0,56.0,46.0,52.0,57.0,52.0,46.0,46.0,54.0,16.0,15.0,14.0,11.0,12.0,mid
Daniel Lopez,63.0,23.0,64.0,61.0,55.0,66.0,61.0,58.0,49.0,48.0,66.0,61.0,63.0,72.0,49.0,58.0,66.0,62.0,57.0,80.0,55.0,59.0,19.0,68.0,64.0,60.0,18.0,37.0,30.0,8.0,10.0,10.0,12.0,6.0,for
Ryan Christie,62.33,54.0,54.33,50.33,66.0,44.33,65.0,54.0,45.67,63.33,66.67,75.33,74.33,74.0,58.33,74.0,59.33,64.33,66.67,50.33,56.33,53.33,42.33,59.0,58.33,45.67,33.33,45.33,45.33,12.33,8.33,11.33,6.33,7.33,for
Danny Williams,60.5,61.5,53.5,48.5,62.5,52.5,63.5,55.5,37.5,61.5,64.5,70.0,68.5,58.0,49.5,73.5,65.5,50.0,61.0,57.0,56.5,35.5,42.5,44.5,60.5,49.0,43.5,42.5,44.5,11.5,9.5,7.5,7.5,8.5,mid
